"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Luis Piterson","Royals (R)","19","195","6.7 %","17.4 %","0.38",".311",".361",".367",".728",".056","6.4",".379","0.5","28","1.3",".346","105","sa502815"
"Jose Castaneda","Mexican (AAA)","24","128","7.0 %","11.7 %","0.60",".306",".384",".324",".708",".018","4.6",".354","0.7","15","-2.6",".346","85","sa509252"
"Hernan Iribarren","Brewers (AAA)","25","421","6.7 %","15.0 %","0.44",".311",".362",".412",".774",".100","5.8",".364","-0.9","56","2.7",".346","105","4177"
"Allan de San Miguel","- - -","21","207","18.8 %","23.2 %","0.81",".229",".394",".306",".700",".076","3.1",".318","-0.5","27","3.4",".346","114","sa295122"
"Brendan Katin","Brewers (AAA)","26","506","6.9 %","32.4 %","0.21",".244",".305",".499",".804",".255","5.2",".320","0.1","67","3.2",".346","105","sa290612"
"Justin Jacobs","Marlins (A)","20","323","12.7 %","26.6 %","0.48",".236",".339",".406",".744",".170","4.8",".306","0.0","43","5.7",".346","115","sa326789"
"Ramon Castro","Giants (AA)","29","145","7.6 %","16.6 %","0.46",".277",".343",".408",".750",".131","2.2",".320","-0.4","19","1.8",".346","111","7026"
"Seth Williams","- - -","23","236","5.1 %","13.1 %","0.39",".266",".363",".360",".723",".094","3.3",".302","-1.2","31","4.5",".346","117","sa458767"
"Francisco Plasencia","- - -","25","469","9.2 %","21.3 %","0.43",".266",".341",".413",".754",".147","4.3",".324","-2.3","63","6.7",".346","112","sa200301"
"Victor Arias","Twins (R)","18","116","9.5 %","21.6 %","0.44",".250",".354",".333",".687",".083","6.4",".333","-1.2","16","0.6",".346","104","sa506761"
"Jairo Marquez","Pirates (R)","21","103","5.8 %","10.7 %","0.55",".281",".330",".396",".726",".115","4.7",".310","-0.3","14","2.2",".346","119","sa503943"
"Lorenzo Scott","Marlins (AA)","27","468","13.0 %","26.5 %","0.49",".265",".358",".385",".743",".120","6.0",".355","-1.3","60","5.9",".346","111","sa225832"
"Greg Jacobs","Mexican (AAA)","32","62","4.8 %","9.7 %","0.50",".276",".323",".448",".771",".172","1.9",".294","0.1","7","-1.3",".346","85","sa206210"
"Kent Walton","Athletics (A-)","22","295","6.4 %","15.3 %","0.42",".296",".344",".400",".744",".104","4.0",".345","0.0","39","1.1",".346","103","sa502153"
"Alejandro Hodge","Nationals (R)","19","234","13.2 %","21.4 %","0.62",".226",".352",".318",".670",".092","8.3",".294","1.6","32","1.2",".346","104","sa3001634"
"Carlos Mendez","Reds (A)","22","496","5.8 %","10.1 %","0.58",".308",".345",".407",".752",".099","5.1",".330","0.3","67","6.9",".345","112","sa392408"
"Sergio Miranda","Brewers (A+)","22","288","8.0 %","11.8 %","0.68",".297",".359",".382",".741",".085","5.2",".336","0.0","37","5.4",".345","117","sa389414"
"C.J. Bressoud","- - -","24","8","0.0 %","50.0 %","0.00",".375",".375",".375",".750",".000","1.6",".750","0.0","1","0.2",".345","110","sa228866"
"Michael Jones","Red Sox (A+)","24","444","9.0 %","13.1 %","0.69",".283",".354",".399",".753",".116","3.7",".316","0.7","60","6.4",".345","112","sa288768"
"Brian Peacock","Nationals (A+)","24","276","8.7 %","23.9 %","0.36",".255",".322",".449",".772",".194","7.3",".313","-0.3","37","4.0",".345","112","sa289020"
"Nolan Arenado","Rockies (R)","18","225","7.1 %","8.0 %","0.89",".300",".351",".404",".755",".103","3.9",".316","0.1","31","0.1",".345","100","9777"
"Wily Hiraldo","Nationals (R)","20","81","12.3 %","19.8 %","0.63",".265",".375",".279",".654",".015","3.2",".346","-0.3","11","0.4",".345","104","sa3001656"
"Chad Jacobsen","Rockies (R)","23","191","8.4 %","23.6 %","0.36",".262",".347",".399",".746",".137","5.3",".342","-0.7","26","0.1",".345","100","sa455358"
"Blake DeWitt","Dodgers (AAA)","23","407","11.8 %","10.8 %","1.09",".256",".349",".426",".775",".170","5.6",".273","-0.8","54","2.3",".345","105","7485"
"Aaron Sillas","Padres (R)","18","140","14.3 %","13.6 %","1.05",".221",".367",".283",".650",".062","4.6",".266","-0.3","19","0.7",".345","104","sa507263"
"Luis Nieblas","- - -","24","170","9.4 %","14.1 %","0.67",".300",".376",".340",".716",".040","2.5",".354","0.0","20","-3.6",".345","85","sa508096"
"Ernesto Mejia","- - -","23","139","7.2 %","23.0 %","0.31",".256",".331",".421",".752",".165","1.7",".307","-0.4","18","2.2",".345","113","sa295188"
"Eugenio Suarez","Tigers (R)","17","240","7.1 %","13.3 %","0.53",".262",".360",".350",".709",".087","6.6",".305","0.6","32","0.3",".345","101","12552"
"Juan Canizales","Mexican (AAA)","38","387","8.3 %","11.4 %","0.73",".307",".364",".394",".758",".087","1.9",".339","-0.8","45","-8.2",".345","85","sa206008"
"Daryl Jones","Cardinals (AA)","22","336","9.8 %","19.3 %","0.51",".279",".360",".378",".738",".099","5.9",".345","-0.4","43","1.8",".345","104","sa291097"
"Cody Puckett","- - -","22","559","7.3 %","25.4 %","0.29",".256",".318",".444",".762",".188","6.0",".316","3.5","75","7.7",".345","111","sa454975"
"Aris Alcantara","Braves (R)","19","218","10.6 %","12.8 %","0.82",".253",".347",".333",".681",".081","2.6",".289","-0.5","29","1.0",".345","104","sa506239"
"Kody Hinze","- - -","21","218","12.8 %","24.8 %","0.52",".224",".339",".383",".722",".158","4.4",".286","-0.2","29","4.0",".345","116","sa455593"
"Danny Putnam","- - -","26","502","9.8 %","19.3 %","0.51",".258",".336",".435",".771",".177","3.9",".294","-0.5","66","2.3",".345","104","8062"
"Rashad Eldridge","- - -","27","536","11.0 %","14.9 %","0.74",".288",".370",".369",".738",".081","5.1",".340","0.8","68","6.8",".345","111","sa199160"
"Hector Osuna","Marlins (R)","18","144","11.1 %","16.0 %","0.70",".246",".343",".352",".695",".107","5.7",".283","0.3","19","0.7",".345","104","sa3001801"
"Mark McGonigle","- - -","23","171","7.0 %","22.8 %","0.31",".291",".345",".405",".750",".114","4.9",".376","-0.1","24","2.4",".345","110","sa455708"
"Lucas Montero","Indians (A+)","24","549","12.8 %","17.7 %","0.72",".260",".365",".368",".733",".108","7.7",".320","0.4","74","7.6",".345","112","sa328584"
"Matt Lawson","Rangers (A+)","23","545","5.9 %","23.3 %","0.25",".293",".350",".418",".768",".126","4.5",".372","-0.3","74","2.5",".345","104","sa388392"
"Carlos Sanchez","Reds (R)","18","222","8.6 %","15.8 %","0.54",".234",".299",".437",".735",".203","7.6",".255","0.5","30","1.0",".345","104","sa506264"
"Domingo Castro","Mexican (AAA)","29","328","5.8 %","11.6 %","0.50",".307",".351",".395",".746",".088","3.5",".347","0.6","38","-7.1",".345","84","sa185832"
"Jimmy Paredes","Yankees (A-)","20","221","4.5 %","13.6 %","0.33",".302",".336",".410",".746",".107","8.9",".341","0.8","29","4.3",".345","117","5481"
"Branden Florence","Angels (AA)","31","185","5.4 %","13.0 %","0.42",".301",".359",".373",".733",".072","2.5",".348","-0.7","24","0.9",".345","104","sa200372"
"Justin McClanahan","Blue Jays (A)","23","437","5.7 %","25.9 %","0.22",".261",".328",".420",".748",".159","5.0",".331","-0.8","58","5.8",".345","111","sa454918"
"Teodoro Martinez","Rangers (R)","17","237","8.0 %","8.0 %","1.00",".276",".353",".324",".677",".048","7.6",".304","3.4","32","1.1",".345","103","sa505946"
"Eugenio Velez","Giants (AAA)","27","197","6.6 %","13.2 %","0.50",".297",".340",".451",".791",".154","7.9",".329","-0.9","26","1.0",".345","104","3893"
"Tyler Mann","Angels (R)","19","131","9.9 %","26.7 %","0.37",".270",".349",".405",".754",".135","3.7",".364","0.0","18","0.0",".345","100","sa390634"
"Sean Williams","Cubs (R)","18","11","0.0 %","27.3 %","0.00",".364",".364",".364",".727",".000","2.6",".500","0.0","2","0.1",".344","104","sa502594"
"Whitney Robbins","Twins (AA)","24","475","9.1 %","15.8 %","0.57",".278",".348",".405",".753",".127","2.7",".318","-1.1","60","5.5",".344","110","sa326708"
"Wilkin Ramirez","Tigers (AAA)","23","481","8.5 %","29.7 %","0.29",".258",".326",".445",".771",".187","7.9",".344","2.2","62","7.1",".344","113","5219"
"Curt Smith","- - -","22","469","3.8 %","16.2 %","0.24",".289",".325",".429",".754",".140","3.7",".322","-1.3","60","7.6",".344","114","sa455031"
"Hector Martinez","Rangers (R)","17","121","9.1 %","24.8 %","0.37",".262",".342",".350",".691",".087","5.1",".347","0.5","16","0.5",".344","103","sa505954"
"Carlos Alcantara","Astros (R)","19","120","18.3 %","33.3 %","0.55",".158",".333",".337",".670",".179","4.5",".216","0.9","16","0.5",".344","103","sa505300"
"Kyle Phillips","- - -","25","359","8.9 %","17.0 %","0.52",".284",".355",".410",".765",".126","1.1",".325","-0.3","47","2.5",".344","105","4740"
"Andy Simunic","- - -","23","270","14.1 %","14.1 %","1.00",".287",".398",".305",".703",".018","3.9",".344","-0.2","36","3.5",".344","111","sa455409"
"Jack Rye","- - -","23","299","14.0 %","15.1 %","0.93",".251",".364",".360",".724",".109","5.3",".300","-3.1","38","5.2",".344","116","sa454732"
"Jimmy Cesario","Rockies (A)","23","536","5.8 %","14.2 %","0.41",".285",".333",".418",".751",".133","5.2",".314","-1.2","71","8.8",".344","114","sa462937"
"Alberto Espinosa","Royals (R)","22","234","9.8 %","19.2 %","0.51",".271",".355",".384",".739",".113","4.9",".342","-0.5","32","-0.1",".344","100","sa455077"
"Michael Collins","- - -","24","199","14.1 %","16.6 %","0.85",".230",".372",".342",".713",".112","0.6",".270","-0.1","26","0.9",".344","104","sa201125"
"Carlos Perdomo","Phillies (R)","19","263","4.6 %","3.0 %","1.50",".309",".338",".406",".744",".096","4.3",".311","-2.8","35","0.1",".344","100","sa504867"
"Sean Henry","Reds (AA)","23","469","8.5 %","14.1 %","0.61",".271",".341",".407",".748",".136","5.5",".299","0.9","59","5.4",".344","110","sa254577"
"Ryan Mollica","Mets (R)","23","133","9.0 %","17.3 %","0.52",".287",".368",".365",".734",".078","4.5",".344","-0.5","19","1.8",".344","111","sa503302"
"Raul Reyes","Mets (A)","22","425","9.9 %","22.8 %","0.43",".253",".333",".415",".748",".162","4.7",".318","-1.2","56","6.9",".344","114","sa328741"
"Wyatt Toregas","Indians (AAA)","26","229","7.0 %","18.8 %","0.37",".284",".336",".433",".769",".149","1.2",".323","-0.6","30","3.3",".344","113","7471"
"Fidel Pena","Diamondbacks (R)","17","238","10.9 %","13.9 %","0.79",".267",".356",".332",".688",".064","5.9",".308","-0.1","32","1.0",".344","103","sa506770"
"Blake Tekotte","Padres (A)","22","610","11.1 %","15.9 %","0.70",".258",".345",".396",".741",".138","6.3",".292","0.8","81","7.8",".344","111","8810"
"Taylor Vail","Rangers (R)","22","122","9.0 %","24.6 %","0.37",".269",".339",".398",".737",".130","6.9",".367","-0.8","17","0.6",".344","103","sa502799"
"D.J. Fitzgerald","- - -","20","212","4.7 %","22.6 %","0.21",".290",".327",".425",".752",".135","7.0",".365","0.7","29","1.6",".344","103","sa502133"
"Russ Canzler","- - -","23","375","10.1 %","17.3 %","0.58",".261",".337",".408",".745",".147","2.9",".302","-1.3","47","4.9",".344","112","8265"
"Mark Wagner","- - -","25","356","11.0 %","15.4 %","0.71",".257",".343",".414",".756",".156","2.0",".290","0.2","45","4.4",".344","111","sa294138"
"Christopher Murrill","Rays (A-)","21","215","6.0 %","21.4 %","0.28",".306",".360",".363",".723",".057","8.2",".399","2.8","28","4.1",".344","117","sa502801"
"Aaron Hicks","Twins (A)","19","297","13.5 %","18.5 %","0.73",".251",".353",".382",".735",".131","5.9",".303","-1.4","40","3.8",".344","111","5297"
"Ismel Antunez","Rays (R)","18","121","18.2 %","29.8 %","0.61",".237",".398",".269",".667",".032","4.8",".386","-0.7","16","0.0",".344","100","sa504983"
"Ty Morrison","Rays (R)","18","265","10.2 %","23.0 %","0.44",".271",".365",".369",".734",".098","7.0",".358","1.9","37","3.5",".344","110","sa454513"
"Jhimmy Lopez","Reds (R)","16","115","9.6 %","20.9 %","0.46",".232",".351",".316",".667",".084","3.0",".306","0.1","15","0.4",".344","103","sa506268"
"Christopher Minaker","Astros (A+)","25","120","4.2 %","11.7 %","0.36",".319",".350",".416",".766",".097","3.0",".354","-1.1","16","0.5",".344","103","sa327099"
"Brent Clevlen","Tigers (AAA)","25","531","7.9 %","26.2 %","0.30",".265",".328",".441",".768",".175","5.7",".342","1.2","68","7.5",".344","112","4863"
"Joel Polanco","Orioles (R)","23","106","5.7 %","14.2 %","0.40",".268",".330",".423",".753",".155","0.6",".291","0.0","15","1.4",".344","110","sa503467"
"Efren Navarro","Angels (A+)","23","540","9.8 %","13.3 %","0.74",".287",".360",".397",".757",".110","3.5",".328","0.1","73","2.0",".344","103","9854"
"Todd Donovan","Blue Jays (AA)","30","436","17.0 %","17.2 %","0.99",".249",".380",".340",".720",".091","7.1",".305","3.9","55","4.7",".344","109","sa198827"
"Rigoberto Rangel","Mariners (R)","20","161","11.2 %","19.9 %","0.56",".229",".344",".389",".733",".160","3.8",".270","-0.3","21","0.0",".343","100","sa504759"
"Jorge Alcantara","Yankees (R)","17","85","11.8 %","23.5 %","0.50",".250",".341",".347",".688",".097","7.6",".321","0.6","11","0.3",".343","103","sa508779"
"Bernardo Solarte","Phillies (R)","17","60","10.0 %","18.3 %","0.55",".260",".356",".360",".716",".100","7.7",".325","0.6","8","0.0",".343","100","sa504870"
"Aaron Bray","Astros (R)","21","189","14.8 %","18.5 %","0.80",".278",".388",".323",".711",".044","3.1",".355","-0.9","27","2.4",".343","110","sa502333"
"Jose Pirela","Yankees (A)","19","447","8.3 %","14.5 %","0.57",".295",".354",".381",".736",".087","5.8",".350","-1.7","59","7.1",".343","114","5485"
"Chris Getz","White Sox (AAA)","25","19","15.8 %","5.3 %","3.00",".267",".421",".267",".688",".000","6.9",".286","0.4","2","0.3",".343","112","3388"
"Justin Bass","Marlins (A)","23","363","4.7 %","24.5 %","0.19",".258",".307",".445",".752",".187","5.3",".311","-0.2","48","5.7",".343","113","sa454993"
"Heber Gomez","Mexican (AAA)","31","424","9.7 %","9.7 %","1.00",".291",".363",".364",".726",".072","5.6",".317","2.7","49","-9.7",".343","83","sa203954"
"Danny Richar","Reds (AAA)","26","181","5.5 %","9.4 %","0.59",".290",".330",".438",".767",".148","3.5",".304","-0.9","23","2.5",".343","112","3767"
"Raymer Lopez","Astros (R)","18","157","7.6 %","17.8 %","0.43",".257",".344",".331",".675",".074","5.1",".324","0.1","21","0.5",".343","103","sa505298"
"Drew Hedman","Red Sox (A-)","22","171","8.8 %","22.8 %","0.38",".265",".341",".391",".732",".126","2.2",".354","-1.3","22","3.1",".343","116","sa502528"
"Justin Fuller","- - -","25","221","10.0 %","19.0 %","0.52",".258",".347",".411",".758",".153","5.7",".313","-2.2","30","0.8",".343","103","sa327141"
"Mike Hessman","Tigers (AAA)","31","548","11.9 %","31.2 %","0.38",".217",".324",".442",".766",".225","3.8",".283","-0.2","70","7.4",".343","112","1808"
"Deibisson Rozon","Orioles (R)","19","156","17.3 %","20.5 %","0.84",".185",".353",".298",".651",".113","6.1",".233","-0.3","21","0.5",".343","102","sa3000927"
"Jake Elmore","Diamondbacks (A)","22","457","13.3 %","12.0 %","1.11",".258",".365",".351",".716",".093","5.4",".293","-0.5","60","5.4",".343","110","7290"
"Brad Chalk","Padres (A+)","23","585","7.0 %","12.3 %","0.57",".301",".357",".398",".755",".097","8.4",".344","3.4","79","1.7",".343","102","sa388376"
"Dagoberto Guzman","Pirates (R)","21","169","5.3 %","23.7 %","0.23",".262",".329",".362",".692",".101","5.4",".351","-0.2","22","0.5",".343","102","sa3000728"
"Conor Gillaspie","Giants (A+)","21","530","10.4 %","12.8 %","0.81",".286",".364",".386",".750",".100","2.8",".327","-0.6","71","1.5",".343","102","9009"
"Kevin Mattison","Marlins (A)","23","408","7.8 %","19.9 %","0.40",".250",".323",".422",".746",".172","7.2",".280","5.6","54","6.2",".343","113","6635"
"Bobby Stone","Diamondbacks (R)","19","336","8.6 %","28.3 %","0.31",".240",".310",".473",".782",".233","4.5",".286","-0.2","46","-0.6",".343","99","sa455040"
"Said Gutierrez","Mexican (AAA)","29","364","6.6 %","15.4 %","0.43",".288",".339",".419",".758",".131","1.6",".318","0.0","42","-8.5",".343","83","sa198297"
"Carlos Leal","Pirates (R)","19","169","13.6 %","26.0 %","0.52",".236",".349",".368",".717",".132","4.7",".320","0.1","22","-0.1",".343","99","sa3001618"
"Matt Lokken","Marlins (R)","19","48","16.7 %","18.8 %","0.89",".237",".396",".263",".659",".026","1.4",".310","-0.1","6","0.9",".343","117","sa455734"
"Manuel Alfonso","Mexican (AAA)","32","73","9.6 %","19.2 %","0.50",".270",".352",".381",".733",".111","4.6",".347","0.1","8","-1.7",".342","83","sa3001344"
"David Winfree","Twins (AAA)","23","457","6.1 %","19.3 %","0.32",".273",".317",".460",".777",".187","2.8",".311","-1.1","58","6.0",".342","111","sa244377"
"Nelfi Zapata","Mets (R)","18","135","8.1 %","19.3 %","0.42",".261",".341",".370",".710",".109","4.8",".323","-0.5","18","2.6",".342","117","sa502056"
"Westlonder Marcelino","Mariners (R)","18","29","6.9 %","20.7 %","0.33",".231",".310",".385",".695",".154","7.1",".263","0.4","4","0.1",".342","102","sa506148"
"Jonathan White","Giants (R)","23","102","5.9 %","20.6 %","0.29",".287",".333",".404",".738",".117","6.7",".347","0.2","14","0.3",".342","102","sa388368"
"Julio Borbon","Rangers (AAA)","23","457","7.2 %","8.8 %","0.83",".307",".367",".386",".753",".079","7.8",".335","1.4","59","1.5",".342","103","3209"
"Ludson Isenia","Rays (R)","19","93","19.4 %","24.7 %","0.78",".216",".366",".284",".649",".068","7.6",".308","-0.3","12","0.3",".342","102","sa3001674"
"C.J. Ziegler","- - -","23","368","9.8 %","17.7 %","0.55",".272",".342",".410",".753",".139","1.6",".314","-0.4","49","2.8",".342","105","sa454779"
"Jesus Morelli","Cubs (R)","19","157","9.6 %","15.3 %","0.63",".279",".365",".338",".704",".059","7.9",".336","-0.6","22","0.5",".342","102","sa502591"
"Chris Robinson","Cubs (AAA)","25","331","3.9 %","13.3 %","0.30",".326",".345",".435",".781",".110","5.5",".365","0.2","43","1.0",".342","102","3443"
"Joey Butler","Rangers (A+)","23","574","8.0 %","25.4 %","0.32",".280",".343",".416",".759",".136","3.9",".367","-0.2","77","1.3",".342","102","7799"
"Brandon Laird","Yankees (A+)","21","501","7.8 %","15.0 %","0.52",".266",".329",".415",".744",".149","3.3",".291","-0.6","63","8.1",".342","115","5476"
"Austin Jackson","Yankees (AAA)","22","557","7.2 %","22.1 %","0.33",".300",".354",".405",".759",".105","7.4",".384","2.7","71","7.1",".342","111","9848"
"Jonatan Santana","Athletics (R)","21","166","6.6 %","7.2 %","0.92",".265",".323",".371",".694",".106","7.2",".277","-1.2","22","0.4",".342","102","sa506018"
"Alberto Odreman","- - -","20","213","5.6 %","22.5 %","0.25",".253",".305",".414",".719",".162","3.7",".291","0.0","28","4.0",".342","116","sa503313"
"Brent Weaver","Marlins (R)","24","208","7.7 %","17.8 %","0.43",".269",".341",".366",".707",".097","4.7",".320","0.2","27","3.9",".342","117","sa502407"
"Alcides Escobar","Brewers (AAA)","22","487","6.6 %","13.3 %","0.49",".298",".353",".409",".762",".112","8.4",".343","3.5","63","1.4",".342","102","6310"
"Victor Ozuna","Mariners (R)","22","194","12.4 %","26.3 %","0.47",".221",".333",".344",".677",".123","7.5",".294","0.9","26","0.5",".342","102","sa3001700"
"Dwayne Pollok","Dodgers (AAA)","28","13","0.0 %","7.7 %","0.00",".375",".375",".375",".750",".000","2.6",".429","0.0","2","0.0",".342","102","sa226030"
"Shawn O'Malley","Rays (A+)","21","447","13.0 %","17.9 %","0.73",".268",".388",".311",".699",".044","7.0",".338","2.1","56","7.1",".342","114","9629"
"Matt Angle","- - -","23","588","10.7 %","13.1 %","0.82",".292",".374",".350",".724",".057","6.7",".342","3.5","77","6.6",".342","109","8136"
"Sean Ratliff","- - -","22","537","5.8 %","26.3 %","0.22",".266",".311",".446",".757",".179","6.2",".338","-0.5","70","7.8",".342","112","sa454533"
"Daniel Mayora","Rockies (AA)","23","496","8.1 %","16.1 %","0.50",".286",".347",".390",".737",".104","4.9",".333","0.4","63","1.3",".342","102","sa291160"
"Wande Olabisi","Padres (R)","21","166","6.0 %","31.3 %","0.19",".255",".325",".409",".735",".154","7.0",".348","0.6","23","0.5",".342","102","sa502648"
"Jose Vargas","- - -","21","276","4.3 %","21.7 %","0.20",".272",".310",".457",".767",".185","3.8",".314","0.4","38","2.1",".341","102","sa455452"
"C.J. Lang","- - -","25","220","15.9 %","10.9 %","1.46",".258",".384",".320",".704",".062","3.7",".297","0.4","28","2.3",".341","109","sa381573"
"Santiago Chirino","Rangers (R)","18","247","7.7 %","5.7 %","1.36",".270",".351",".322",".673",".052","6.6",".282","-1.2","33","0.5",".341","102","sa505974"
"Manuel Bobadilla","Mexican (AAA)","25","394","12.4 %","20.8 %","0.60",".245",".350",".391",".741",".146","4.5",".298","-1.0","45","-9.6",".341","82","sa508026"
"Luis Durango","Padres (AA)","23","561","14.4 %","12.5 %","1.16",".281",".390",".309",".699",".029","5.9",".330","1.2","71","1.4",".341","102","6533"
"Janelfry Zorrilla","Mariners (R)","18","195","6.2 %","17.9 %","0.34",".257",".316",".383",".699",".126","8.0",".297","0.9","26","0.4",".341","102","sa506159"
"Hector Rodriguez","Astros (R)","19","220","8.2 %","13.6 %","0.60",".269",".339",".340",".680",".071","5.8",".317","-0.9","29","0.5",".341","102","sa505287"
"Brad Correll","Red Sox (A+)","28","95","10.5 %","18.9 %","0.56",".274",".347",".405",".752",".131","4.6",".323","0.2","12","1.1",".341","109","sa202381"
"Jay Brossman","- - -","24","295","7.8 %","17.6 %","0.44",".255",".326",".451",".777",".196","4.1",".276","0.0","40","0.5",".341","101","sa390229"
"Jack Walker","Nationals (A-)","22","192","21.9 %","25.5 %","0.86",".214",".393",".283",".675",".069","1.9",".309","-0.8","25","3.2",".341","115","sa501988"
"Alexis Espinoza","Tigers (A-)","20","248","5.6 %","25.8 %","0.22",".256",".327",".404",".730",".148","6.7",".348","-0.8","32","4.2",".341","115","sa456016"
"Felix Martinez","Twins (R)","20","63","17.5 %","28.6 %","0.61",".224",".381",".245",".626",".020","2.9",".344","-0.2","8","0.1",".341","101","sa506763"
"Scott Campbell","- - -","24","353","12.5 %","10.8 %","1.16",".272",".368",".356",".724",".084","5.1",".302","0.7","44","1.9",".341","106","sa327112"
"Melvin Camarena","Cubs (R)","19","239","5.0 %","28.5 %","0.18",".271",".319",".376",".695",".104","6.6",".373","0.9","31","0.4",".341","101","sa506706"
"Jose Capellan","Astros (AAA)","28","18","11.1 %","33.3 %","0.33",".286",".375",".357",".732",".071","2.6",".500","0.0","2","0.0",".341","102","2236"
"Hector Pellot","Mets (A+)","22","404","9.2 %","17.3 %","0.53",".277",".352",".373",".725",".096","5.8",".336","-1.6","51","6.2",".341","114","sa297067"
"Devin Thomas","Tigers (A+)","24","301","8.3 %","28.6 %","0.29",".265",".332",".401",".733",".136","5.1",".372","-0.2","38","4.6",".341","114","sa390622"
"Wilfrel Estevez","Reds (R)","18","204","6.9 %","13.2 %","0.52",".272",".330",".359",".689",".087","3.9",".306","0.4","27","0.3",".341","101","sa506266"
"Ty Wright","- - -","21","148","5.4 %","19.6 %","0.28",".287",".338",".390",".728",".103","6.4",".355","-0.2","20","0.2",".341","99","sa502138"
"Ronald Acosta","Rays (R)","18","147","7.5 %","11.6 %","0.65",".264",".349",".357",".706",".093","4.5",".297","0.3","19","-0.3",".341","98","sa504974"
"Jose Constanza","Indians (AA)","25","575","13.0 %","11.3 %","1.15",".282",".378",".342",".719",".060","8.0",".324","4.3","71","5.0",".341","107","6003"
"Isaias Velasquez","Rays (A)","21","478","7.5 %","15.5 %","0.49",".278",".342",".390",".733",".112","6.5",".331","0.9","62","6.6",".341","112","sa392362"
"Alexander Moreno","Tigers (R)","19","268","9.0 %","27.6 %","0.32",".275",".340",".400",".740",".125","5.5",".376","0.3","35","-0.6",".341","98","sa505031"
"Alexis Fonseca","- - -","25","37","5.4 %","18.9 %","0.29",".314",".351",".371",".723",".057","5.6",".393","-0.8","5","0.1",".341","102","sa507055"
"Matt Craig","- - -","28","412","8.0 %","17.2 %","0.46",".272",".333",".430",".763",".159","2.8",".306","-0.1","52","1.1",".341","103","sa201678"
"Justin Turner","Orioles (AAA)","24","441","7.7 %","8.4 %","0.92",".300",".362",".388",".749",".088","3.8",".320","-0.2","56","5.1",".341","110","5235"
"Jason Patton","Rays (R)","22","185","7.0 %","19.5 %","0.36",".278",".332",".426",".758",".148","6.8",".336","0.6","26","2.0",".341","108","sa503144"
"Francisco Arcia","Yankees (R)","19","112","9.8 %","14.3 %","0.69",".247",".330",".381",".712",".134","1.0",".272","-0.1","15","2.0",".340","116","sa455908"
"Chris Emanuele","- - -","25","424","7.3 %","22.4 %","0.33",".260",".333",".394",".727",".134","6.2",".325","1.3","55","4.7",".340","109","sa327176"
"Josh Lopez","Giants (R)","20","98","8.2 %","31.6 %","0.26",".284",".351",".364",".714",".080","7.9",".439","0.7","14","0.2",".340","101","sa393450"
"Keon Broxton","Diamondbacks (R)","19","297","6.4 %","31.3 %","0.20",".246",".302",".474",".776",".228","7.0",".331","0.8","40","-1.1",".340","97","9253"
"Michael Swinson","- - -","19","195","11.3 %","21.0 %","0.54",".259",".346",".392",".737",".133","7.8",".323","1.1","26","3.0",".340","110","sa455197"
"Karexon Sanchez","Indians (A)","21","542","12.9 %","25.1 %","0.51",".234",".350",".375",".725",".141","6.5",".309","0.6","71","7.4",".340","112","sa392360"
"Josh Reddick","- - -","22","366","9.8 %","20.5 %","0.48",".245",".317",".446",".763",".202","5.3",".277","-1.4","45","3.3",".340","108","3892"
"Jeff Kindel","Rockies (AA)","26","543","12.5 %","16.0 %","0.78",".265",".363",".369",".731",".103","3.7",".311","-0.9","68","0.9",".340","101","sa327780"
"Jeremy Barfield","Athletics (A)","20","460","10.4 %","21.3 %","0.49",".262",".343",".389",".732",".126","2.9",".325","-2.0","60","4.6",".340","108","sa327073"
"Miguel Moreno","- - -","19","177","15.3 %","19.2 %","0.79",".233",".364",".281",".644",".048","4.1",".297","0.1","23","0.2",".340","101","sa3001697"
"Pedro Diaz","Mexican (AAA)","30","167","4.2 %","9.6 %","0.44",".287",".331",".420",".751",".133","2.5",".295","0.1","19","-4.2",".340","82","sa185697"
"Marvin Lowrance","Nationals (AA)","24","408","10.0 %","21.8 %","0.46",".241",".323",".438",".760",".197","2.8",".279","-0.5","50","3.4",".340","107","sa253270"
"Jeremie Tice","- - -","22","287","10.8 %","24.0 %","0.45",".266",".350",".373",".723",".107","3.1",".354","-0.6","37","3.6",".340","111","sa454601"
"Shane Justis","Brewers (AA)","26","537","6.3 %","12.1 %","0.52",".277",".346",".385",".731",".108","5.4",".310","-0.1","66","4.6",".340","107","sa293207"
"Chris Hatcher","- - -","24","199","7.5 %","25.6 %","0.29",".230",".305",".460",".764",".230","6.2",".271","-0.2","25","1.8",".340","108","3299"
"Luis Maza","Dodgers (AAA)","29","355","4.8 %","11.3 %","0.43",".300",".340",".428",".768",".128","4.3",".325","-0.7","46","0.5",".340","101","2416"
"Cyle Hankerd","Diamondbacks (AA)","24","510","8.0 %","15.7 %","0.51",".266",".344",".393",".737",".127","2.8",".302","-1.9","63","4.3",".340","107","sa326676"
"Adam White","- - -","24","195","12.3 %","25.6 %","0.48",".255",".367",".350",".717",".096","8.3",".361","1.2","25","2.6",".340","111","sa389176"
"Andruw Jones","Rangers (AA)","32","12","25.0 %","8.3 %","3.00",".222",".417",".222",".639",".000","4.1",".250","0.2","2","0.0",".340","101","96"
