"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Jason Castro","- - -","25","7","18","22","10","6","3","0","1","2","2","4","0","1","0","0","0","0","0","0",".556","8722"
"Ryan Howard","- - -","32","7","20","26","10","7","2","0","1","3","10","5","0","3","0","1","0","1","0","0",".500","2154"
"Carlos Lee","Astros (AA)","36","3","10","10","5","4","0","0","1","1","2","0","0","2","0","0","0","0","0","0",".500","243"
"Joe Savery","Phillies (AAA)","26","9","2","3","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0",".500","2835"
"Jim Thome","Phillies (A+)","41","3","10","13","5","3","2","0","0","3","4","3","0","2","0","0","0","0","0","0",".500","409"
"Jed Lowrie","Astros (AAA)","28","2","6","8","3","3","0","0","0","1","3","1","0","1","0","1","0","0","0","0",".500","4418"
"Ryan Kelly","- - -","24","14","2","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",".500","4858"
"Esmailin Caridad","Cubs (AAA)","28","28","2","4","1","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0",".500","5284"
"Juan Abreu","Astros (AAA)","27","29","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".500","6306"
"Sean Rodriguez","Rays (AAA)","27","2","6","8","3","0","2","0","1","2","4","1","0","2","0","0","1","0","0","0",".500","6589"
"Jim Henderson","Brewers (AAA)","29","25","2","2","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".500","6653"
"Duke Welker","- - -","26","17","2","3","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0",".500","792"
"Edgmer Escalona","Rockies (AAA)","25","19","2","2","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".500","8574"
"Tommy Hanson","Braves (AAA)","25","1","2","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".500","9129"
"George Kontos","Giants (AAA)","27","10","2","3","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0",".500","9486"
"Brett Gardner","- - -","28","3","8","10","4","3","0","1","0","2","0","2","0","2","0","0","0","0","1","0",".500","9927"
"Ricky Brooks","Rockies (AAA)","27","6","2","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".500","sa291260"
"Drew Naylor","Phillies (AA)","26","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".500","sa293986"
"Andy Reichard","Giants (AA)","27","3","2","3","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0",".500","sa389224"
"Conrad Flynn","- - -","23","3","2","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".500","sa392169"
"Aaron Pribanic","Pirates (AA)","25","2","2","3","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0",".500","sa454500"
"Ryan Lormand","Giants (AAA)","26","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".500","sa455340"
"Ryan J. Baker","Yankees (AAA)","27","1","2","2","1","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0",".500","sa456426"
"Gregori Gonzalez","- - -","22","4","10","13","5","4","1","0","0","2","3","2","0","1","0","1","0","1","2","0",".500","sa506676"
"Chase Reid","- - -","24","6","2","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".500","sa526218"
"Cesar Del Angel","Mexican (AAA)","21","4","8","8","4","4","0","0","0","3","0","0","0","2","0","0","0","0","0","0",".500","sa624680"
"Rodolfo Soto Patino","Mexican (AAA)","24","2","2","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".500","sa656497"
"Brayan Serrata","Nationals (R)","18","2","2","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".500","sa657793"
"Matt Kemp","- - -","27","8","30","32","14","9","3","0","2","8","10","2","1","6","0","0","0","0","0","0",".467","5631"
"Steve Clevenger","Cubs (AAA)","26","5","13","15","6","3","2","0","1","5","3","2","0","0","0","0","0","1","0","0",".462","9542"
"Cliff Pennington","Athletics (AAA)","28","3","11","14","5","4","1","0","0","2","1","3","0","4","0","0","0","0","1","0",".455","3395"
"Micah Owings","Padres (AAA)","29","6","9","9","4","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0",".444","4253"
"Yuniesky Betancourt","- - -","30","6","23","23","10","7","1","0","2","2","6","0","0","3","0","0","0","1","0","0",".435","8585"
"Richard Pirkle","Rockies (A-)","23","9","23","30","10","10","0","0","0","7","2","4","0","7","3","0","0","2","1","0",".435","sa599140"
"Jordan Pacheco","Rockies (AAA)","26","17","67","74","29","22","4","0","3","10","10","3","0","5","3","0","1","1","1","0",".433","2677"
"Jon Jay","Cardinals (AAA)","27","2","7","8","3","1","0","1","1","3","3","1","0","0","0","0","0","0","0","0",".429","5227"
"Alex Avila","Tigers (AAA)","25","3","7","8","3","3","0","0","0","0","1","1","0","3","0","0","0","0","0","0",".429","7476"
"Raul Fortunato","Pirates (A-)","21","4","14","15","6","4","1","1","0","3","1","1","0","1","0","0","0","0","1","0",".429","sa507207"
"Eduardo Mendivil","Mexican (AAA)","20","7","7","9","3","3","0","0","0","1","1","1","0","3","0","1","0","0","0","0",".429","sa658698"
"Jesus Loya","Red Sox (R)","20","12","40","40","17","14","3","0","0","4","7","0","0","2","0","0","0","1","4","0",".425","sa548065"
"Yorvit Torrealba","Blue Jays (AA)","33","4","12","15","5","5","0","0","0","1","1","3","0","1","0","0","0","0","1","0",".417","1135"
"Placido Polanco","Phillies (A+)","36","3","12","12","5","5","0","0","0","3","2","0","0","0","0","0","0","0","0","0",".417","1176"
"Casey Coleman","Cubs (AAA)","24","8","12","14","5","4","1","0","0","0","2","0","0","5","0","1","1","0","0","0",".417","8270"
"Raul Padron","Mexican (AAA)","27","5","17","18","7","4","2","0","1","5","4","1","0","1","0","0","0","0","0","0",".412","sa254453"
"Luis Fonseca","Mexican (AAA)","27","25","86","94","35","26","4","1","4","17","15","5","1","18","0","2","1","1","3","0",".407","sa592342"
"Adam Lind","- - -","28","35","136","156","55","36","10","0","9","26","30","17","1","30","0","3","0","0","1","0",".404","8027"
"Mike Trout","Angels (AAA)","20","20","77","93","31","21","4","5","1","21","13","11","0","16","1","3","1","1","6","1",".403","10155"
"Rick Ankiel","- - -","32","8","20","26","8","4","1","0","3","6","7","5","0","6","1","0","0","1","0","0",".400","1142"
"Freddy Sanchez","Giants (A+)","34","3","10","10","4","4","0","0","0","1","3","0","0","1","0","0","0","2","0","0",".400","1624"
"Joaquin Arias","Giants (AAA)","27","18","70","74","28","21","5","0","2","14","17","3","0","11","1","0","0","1","0","1",".400","3817"
"B.J. Rosenberg","- - -","26","11","5","6","2","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0",".400","7183"
"Dan Jennings","Marlins (AAA)","25","28","5","7","2","1","1","0","0","2","0","2","0","0","0","0","0","0","0","0",".400","8073"
"Tim Gustafson","- - -","27","15","10","17","4","4","0","0","0","0","2","1","0","3","0","0","6","0","0","0",".400","sa327085"
"Mervin Del Rosario","Pirates (R)","20","1","5","6","2","2","0","0","0","1","2","0","0","0","0","0","1","0","0","0",".400","sa597073"
"Eduard Pinto","Rangers (R)","17","56","222","262","88","73","13","1","1","47","29","31","0","13","5","3","1","2","8","6",".396","sa579381"
"Jose Briceno","Rockies (R)","19","7","23","26","9","7","0","0","2","5","5","2","0","2","1","0","0","0","0","0",".391","13151"
"Jesus Ugueto","Mariners (R)","21","71","276","323","107","79","16","6","6","72","49","35","2","38","6","6","0","2","22","8",".388","sa504788"
"Tyrone Taylor","- - -","18","18","75","83","29","15","9","3","2","22","11","6","0","11","1","1","0","1","6","3",".387","sa657979"
"Emanuel Rangel","Mexican (AAA)","27","30","57","63","22","14","6","1","1","5","15","5","0","16","0","1","0","2","0","0",".386","sa508232"
"Tommy Layne","- - -","27","16","13","13","5","3","2","0","0","1","0","0","0","5","0","0","0","0","0","0",".385","7501"
"Jason Giambi","- - -","41","5","13","14","5","4","1","0","0","1","1","1","0","4","0","0","0","1","0","0",".385","818"
"Paul Hoenecke","- - -","21","44","169","183","65","33","23","4","5","30","40","12","0","23","0","2","0","2","2","1",".385","sa546964"
"Jose Augusto Figueroa","Yankees (R)","19","58","186","213","71","45","12","11","3","44","39","18","0","25","8","0","1","1","4","9",".382","sa597028"
"Tim Saunders","- - -","22","49","194","218","74","55","13","1","5","43","33","17","1","45","3","4","0","2","17","3",".381","sa658896"
"Michael Morse","- - -","30","7","21","23","8","4","3","0","1","2","5","2","1","6","0","0","0","0","0","0",".381","3035"
"Melvin Mercedes","Athletics (R)","20","31","105","118","40","29","10","1","0","24","12","10","0","15","1","0","2","1","1","0",".381","sa658283"
"Jaime Trejo","Mexican (AAA)","28","10","29","31","11","8","3","0","0","3","4","1","0","3","0","1","0","1","0","0",".379","sa286168"
"Pedro Toribio","Angels (R)","21","30","116","122","44","32","7","5","0","29","7","4","0","17","0","1","1","2","7","1",".379","sa505249"
"David Dahl","Rockies (R)","18","67","280","306","106","65","22","10","9","62","57","21","3","42","2","2","1","4","12","7",".379","13744"
"Nik Balog","Orioles (R)","22","28","85","93","32","19","12","1","0","9","10","6","0","10","2","0","0","3","0","0",".376","sa659190"
"Adam Eaton","- - -","23","130","528","613","198","139","47","5","7","130","48","59","3","76","20","1","5","9","44","11",".375","11205"
"Jose Lopez","- - -","28","19","72","79","27","17","9","0","1","8","14","7","0","10","0","0","0","2","0","0",".375","3114"
"Mario Valdez","Mexican (AAA)","37","67","200","229","75","51","14","0","10","37","48","24","5","39","0","3","1","2","1","0",".375","sa7982"
"Michel Abreu","Mexican (AAA)","33","108","367","447","136","81","26","0","29","81","106","72","9","75","4","4","0","8","0","1",".371","sa301748"
"Bobby Coyle Jr.","- - -","23","69","238","254","88","59","17","3","9","38","37","14","0","27","0","1","1","3","3","2",".370","sa388372"
"Addison Russell","- - -","18","55","217","244","80","54","10","9","7","46","45","23","0","48","2","1","1","3","16","2",".369","14106"
"Jonathan Lucroy","- - -","26","6","19","21","7","6","1","0","0","4","3","1","0","1","1","0","0","2","2","0",".368","7870"
"Jordan Guida","- - -","23","7","19","24","7","5","2","0","0","7","0","3","0","5","2","0","0","0","1","0",".368","sa692214"
"Maximo Rivera","- - -","19","57","199","231","73","61","7","1","4","47","31","19","1","26","5","3","5","1","34","11",".367","sa547738"
"Jesus Merchan","Padres (AAA)","31","45","145","154","53","41","7","2","3","18","16","7","0","8","0","1","1","7","2","3",".366","sa199270"
"Jeremias Pineda","- - -","21","52","192","208","70","56","9","4","1","28","25","11","0","38","3","1","1","3","23","9",".365","sa598687"
"Jose Paez","Rays (R)","18","61","250","279","91","65","13","9","4","41","29","24","1","41","5","0","0","3","12","9",".364","sa546564"
"Kevin Youkilis","Red Sox (AAA)","33","4","11","14","4","2","2","0","0","1","1","3","0","4","0","0","0","0","0","1",".364","1935"
"Mike Nickeas","Mets (AAA)","29","22","66","75","24","17","6","0","1","10","6","6","1","9","0","2","1","1","0","0",".364","7419"
"Edgar Pacheco","Mexican (AAA)","22","6","11","12","4","4","0","0","0","0","0","0","0","4","0","0","1","0","0","0",".364","sa595149"
"Carlos Alberto Gastelum","Mexican (AAA)","32","110","435","497","158","125","23","1","9","94","52","42","0","61","11","2","7","12","6","4",".363","sa198097"
"Josmar Cordero","Dodgers (R)","20","60","229","255","83","57","19","1","6","50","47","14","3","20","9","1","2","5","9","5",".362","sa547928"
"Eliezer Alfonzo","Mexican (AAA)","33","39","144","154","52","28","9","0","15","27","47","4","2","34","4","2","0","6","0","0",".361","2331"
"Stephen Bruno","Cubs (A-)","21","67","252","292","91","66","19","3","3","51","37","18","0","47","20","2","0","6","2","7",".361","sa502917"
"Grant Hogue","Astros (A+)","26","43","144","168","52","41","8","3","0","40","17","17","0","22","0","3","4","0","27","2",".361","sa503066"
"Mike Zunino","- - -","21","44","161","190","58","31","14","0","13","35","43","23","2","33","4","2","0","2","1","0",".360","13265"
"Casey McGehee","Yankees (A)","29","7","25","27","9","6","3","0","0","4","8","2","0","4","0","0","0","0","0","0",".360","6086"
"Luis Polanco","White Sox (R)","20","9","25","32","9","7","2","0","0","3","4","3","0","2","3","0","1","0","1","0",".360","sa548086"
"Jack Marder","Mariners (A+)","22","65","278","320","100","62","24","4","10","68","56","21","0","44","13","3","4","6","16","6",".360","sa502687"
"Leonys Martin","Rangers (AAA)","24","55","231","260","83","51","18","2","12","48","42","24","4","39","2","1","2","2","10","9",".359","11846"
"Alex Valdez","Mexican (AAA)","27","104","390","435","140","92","22","7","19","76","78","38","8","62","1","6","0","2","11","5",".359","sa254456"
"Jose Ortiz","Reds (R)","18","13","39","49","14","8","5","1","0","10","6","8","0","10","1","1","0","2","3","0",".359","sa658327"
"Mike O'Neill","- - -","24","121","418","520","150","121","24","5","0","64","40","78","4","26","4","6","14","7","15","10",".359","sa546800"
"Vladimir Guerrero","- - -","37","12","53","55","19","11","3","1","4","12","12","0","0","2","1","1","0","2","0","0",".358","778"
"Junior Taveras","Orioles (R)","19","26","81","90","29","21","7","1","0","8","20","5","0","4","2","2","0","1","1","0",".358","sa547991"
"Tyler Heineman","Astros (A-)","21","55","193","233","69","55","14","0","0","33","26","26","1","12","9","2","3","3","6","2",".358","sa658108"
"Mario Valenzuela","Mexican (AAA)","35","103","375","422","134","89","23","0","22","72","77","35","4","65","7","4","1","10","2","3",".357","sa206418"
"Allen Craig","- - -","27","7","28","29","10","7","0","0","3","4","8","1","0","4","0","0","0","0","0","0",".357","3433"
"Carlos Quentin","- - -","29","9","28","32","10","7","1","0","2","8","9","2","0","5","2","0","0","0","0","0",".357","6274"
"Teodoro Dominguez","Mexican (AAA)","23","26","28","33","10","9","0","0","1","5","5","5","0","9","0","0","0","0","2","0",".357","sa592947"
"Eric Grabe","White Sox (R)","22","42","140","163","50","33","13","2","2","24","21","19","0","24","3","1","0","2","2","0",".357","sa658583"
"Brett Hayes","Marlins (AAA)","28","16","59","63","21","14","4","0","3","9","8","3","0","13","1","0","0","0","0","0",".356","4293"
"Jose Ramirez","- - -","19","70","288","326","102","80","15","4","3","56","27","25","1","26","1","3","9","4","17","7",".354","13510"
"Lucas Rojo","Phillies (R)","18","18","48","58","17","11","5","0","1","10","10","4","0","5","5","0","1","0","1","0",".354","sa659758"
"Dario Pizzano","- - -","21","59","209","250","74","51","18","1","4","35","29","30","0","37","6","4","1","5","3","0",".354","sa658253"
"Wilson Soriano","Rockies (R)","20","66","229","278","81","63","14","4","0","39","24","21","1","13","6","1","21","5","27","14",".354","sa506304"
"Yasiel Puig","- - -","21","23","82","95","29","19","2","3","5","20","15","12","1","15","1","0","0","0","8","5",".354","14225"
"Wilson Garcia","Phillies (R)","18","56","201","216","71","48","18","1","4","21","38","12","1","12","1","1","1","10","1","0",".353","sa596287"
"Bobby Abreu","Dodgers (AAA)","38","5","17","20","6","5","1","0","0","2","0","3","0","4","0","0","0","0","0","0",".353","945"
"Ben Carhart","Cubs (R)","22","35","136","155","48","37","9","1","1","28","21","15","0","14","2","2","0","2","1","1",".353","sa549450"
"Stefen Romero","- - -","23","116","474","516","167","103","34","7","23","85","101","27","3","72","8","7","0","13","12","5",".352","11746"
"Jon Del Campo","Mexican (AAA)","24","43","88","95","31","22","5","2","2","17","13","4","0","16","0","0","3","1","3","2",".352","sa328104"
"Arce Rodriguez","Dodgers (R)","19","15","54","64","19","15","4","0","0","11","6","7","0","9","2","1","0","1","3","1",".352","sa547911"
"Chad Tracy","- - -","32","12","37","40","13","12","0","0","1","5","5","2","0","3","0","1","0","2","0","0",".351","1888"
"Ryan Wheeler","Diamondbacks (AAA)","23","93","362","399","127","81","27","4","15","56","90","26","2","67","2","9","0","9","3","1",".351","9312"
"Jeff Popick","Rockies (R)","23","41","137","164","48","29","12","1","6","33","30","19","1","37","3","3","2","2","2","1",".350","sa658282"
"Janluis Castro","Rangers (R)","18","37","137","155","48","35","11","1","1","17","23","16","1","22","1","0","1","0","4","4",".350","sa658301"
"Khris Davis","- - -","24","82","260","316","91","55","21","0","15","53","52","42","1","67","9","4","1","7","4","3",".350","9112"
"Deiber Olivera","Phillies (R)","19","57","200","225","70","50","17","2","1","35","32","13","1","22","6","4","2","4","5","5",".350","sa602889"
"Derwin Pomare","Padres (R)","17","7","20","22","7","5","2","0","0","4","1","2","0","8","0","0","0","0","0","0",".350","sa694161"
"Hernando Arredondo","Mexican (AAA)","35","71","243","262","85","55","15","0","15","43","46","15","1","37","1","0","3","9","2","2",".350","sa203781"
"Alex Romero","Mexican (AAA)","28","105","415","473","145","111","20","0","14","79","74","40","2","35","9","4","5","14","6","5",".349","3129"
"Gabriel Guerrero","- - -","18","68","275","305","96","63","14","4","15","55","72","24","4","41","0","6","0","7","4","6",".349","sa596948"
"Barbaro Canizares","Mexican (AAA)","32","107","382","468","133","69","36","0","28","85","103","74","10","64","9","3","0","13","2","1",".348","6246"
"Romy Jimenez","Twins (R)","21","35","118","139","41","20","12","1","8","31","35","19","0","25","1","1","0","4","0","1",".347","sa506754"
"Danny Stienstra","- - -","23","40","148","164","51","39","8","1","3","20","20","11","1","11","1","2","2","4","5","1",".345","sa598316"
"Nick Green","Marlins (AAA)","33","63","212","237","73","44","16","1","12","44","47","15","2","36","5","2","1","5","2","2",".344","1502"
"Matt McBride","Rockies (AAA)","27","108","439","469","151","93","42","6","10","73","87","19","0","47","1","10","0","4","0","1",".344","9373"
"Brock Holt","- - -","24","126","477","538","164","124","31","6","3","65","50","49","1","60","4","4","4","10","16","13",".344","9345"
"Luis Porchas","Mexican (AAA)","22","28","32","37","11","11","0","0","0","3","2","3","0","6","0","0","2","0","1","0",".344","sa508258"
"Jake Elmore","Diamondbacks (AAA)","25","108","419","511","144","104","30","9","1","95","73","74","1","54","5","6","7","12","32","8",".344","7290"
"Johan Camargo","Braves (R)","18","59","198","241","68","51","14","1","2","38","26","25","0","27","7","1","10","2","6","3",".343","14950"
"Max Moroff","Pirates (R)","19","23","67","89","23","19","3","0","1","17","7","17","0","11","1","2","2","2","7","3",".343","14556"
"Justin Christian","Giants (AAA)","32","72","303","338","104","71","23","3","7","58","35","28","1","32","6","0","1","5","12","5",".343","8297"
"Vicente Lupo","Mets (R)","18","65","204","269","70","39","18","3","10","58","45","46","3","45","18","0","1","2","12","7",".343","sa597034"
"Gerwuins Velazco","Cardinals (R)","20","31","105","112","36","31","5","0","0","12","8","4","0","22","0","2","1","3","0","0",".343","sa504715"
"Ronarsy Ledesma","Orioles (R)","19","68","245","292","84","56","18","8","2","35","41","26","0","43","15","5","1","6","19","10",".343","sa550605"
"Cristian Munoz","Padres (R)","17","14","35","46","12","7","5","0","0","6","8","9","0","9","1","1","0","2","0","0",".343","sa659055"
"Brett Harper","Mexican (AAA)","30","85","321","369","110","67","16","0","27","58","77","40","12","71","7","1","0","12","1","4",".343","sa200434"
"Anthony Rizzo","Cubs (AAA)","22","70","257","284","88","45","18","2","23","48","62","23","2","52","4","0","0","10","2","2",".342","3473"
"Jose Zambrano","Tigers (R)","18","60","225","256","77","64","12","0","1","37","34","20","0","16","5","2","4","5","12","4",".342","sa655915"
"Daniel Paula","Reds (R)","19","25","85","92","29","22","6","1","0","13","16","7","0","8","0","0","0","5","4","3",".341","sa659601"
"Marshall McDougall","Mexican (AAA)","33","35","129","145","44","29","3","2","10","23","32","13","0","23","2","1","0","6","0","2",".341","2128"
"Kevin Medrano","Diamondbacks (A-)","22","64","264","282","90","78","8","4","0","33","24","14","0","30","1","1","2","5","13","5",".341","sa577957"
"Alexis Rivera","Royals (R)","18","48","176","206","60","46","7","4","3","35","34","23","0","29","2","5","0","6","9","3",".341","sa658144"
"Leon Landry","- - -","22","104","449","487","153","88","34","18","13","88","76","19","3","66","6","6","7","5","27","11",".341","sa526198"
"Elian Herrera","Dodgers (AAA)","27","64","273","297","93","60","20","10","3","50","40","17","2","47","2","2","3","3","11","7",".341","5432"
"Carlos Rivera","- - -","34","108","385","447","131","89","25","0","17","56","76","47","11","58","9","5","0","10","2","2",".340","1749"
"Salvador Perez","Royals (AAA)","22","12","50","53","17","15","2","0","0","11","7","2","0","5","0","0","1","2","0","0",".340","7304"
"Tyler Ogle","- - -","21","43","156","183","53","32","12","0","9","41","38","22","0","33","4","1","0","3","1","1",".340","sa578021"
"Mike Cervenak","Marlins (AAA)","35","101","371","422","126","91","22","0","13","61","57","43","4","49","3","5","0","15","1","2",".340","3133"
"Cesar Galvez","Rockies (R)","20","13","53","59","18","17","0","1","0","10","4","3","0","8","0","0","3","1","6","2",".340","sa547994"
"Bobby Scales","Mets (AAA)","34","32","109","135","37","25","10","0","2","16","9","22","2","18","2","0","2","0","2","2",".339","2673"
"Jose Ceballos","- - -","23","17","56","61","19","16","1","0","2","7","10","2","0","12","2","1","0","5","0","0",".339","sa392364"
"John Hinson","Astros (A)","23","15","59","61","20","14","4","0","2","12","11","1","0","17","0","0","1","0","4","1",".339","sa545191"
"Zach Voight","White Sox (R)","21","20","59","90","20","14","6","0","0","12","9","26","0","16","1","2","2","1","0","1",".339","sa658512"
"Joel Capote","- - -","22","65","254","306","86","58","18","5","5","52","39","40","0","36","7","2","3","1","11","10",".339","sa658665"
"Wade Hinkle","Angels (R)","22","72","266","325","90","54","21","0","15","62","57","43","1","52","11","5","0","6","1","1",".338","sa658642"
"Tony Gwynn Jr.","Dodgers (AAA)","29","19","68","79","23","18","4","1","0","12","7","8","1","12","1","0","2","1","4","1",".338","6141"
"Jose Capellan","Dodgers (R)","21","34","139","149","47","28","15","3","1","21","20","6","0","30","0","2","2","2","1","0",".338","sa506929"
"Ramon Orantes","Mexican (AAA)","38","101","361","396","122","96","18","2","6","48","53","28","5","42","5","1","1","14","4","4",".338","sa185362"
"Jesse Winker","Reds (R)","18","62","228","275","77","53","16","3","5","42","35","40","2","50","4","1","2","6","1","3",".338","13590"
"Chris Parmelee","Twins (AAA)","24","64","228","282","77","42","17","1","17","45","49","51","7","52","1","2","0","2","1","1",".338","2554"
"Christopher Tamarez","Yankees (R)","18","56","228","254","77","52","18","1","6","41","35","21","0","40","2","3","0","4","2","6",".338","sa597118"
"Greg Bird","- - -","19","28","89","109","30","21","6","1","2","13","13","17","1","23","2","1","0","1","0","0",".337","14131"
"Mike Meyers","Red Sox (R)","18","30","92","100","31","20","10","0","1","12","10","7","0","36","0","0","1","1","2","0",".337","sa658197"
"Justin Marra","- - -","19","31","95","122","32","20","11","1","0","21","14","22","0","20","3","2","0","4","0","0",".337","sa599240"
"Alejandro Ahumada","Mexican (AAA)","33","73","196","218","66","54","8","1","3","34","30","19","0","46","2","0","1","2","10","7",".337","sa205772"
"Cyle Hankerd","- - -","27","83","297","350","100","49","27","4","20","66","65","21","3","53","28","4","0","8","6","2",".337","sa326676"
"Rafael Fernandez","Phillies (R)","20","44","101","119","34","27","4","0","3","13","22","13","0","11","2","2","1","2","1","1",".337","sa546525"
"Antonio Lamas","Mexican (AAA)","22","113","455","504","153","101","34","3","15","81","81","28","1","71","9","4","8","10","9","10",".336","sa502224"
"Jason Botts","Mexican (AAA)","31","35","122","139","41","25","7","1","8","27","22","15","1","24","0","2","0","6","0","0",".336","2907"
"Eric Smith","Dodgers (R)","21","63","256","302","86","59","17","7","3","55","55","33","2","32","7","6","0","5","2","1",".336","sa658396"
"Zach Vincej","Reds (R)","21","38","143","163","48","36","11","0","1","27","17","9","0","23","7","4","0","2","4","4",".336","13269"
"Brent Keys","Marlins (A)","21","95","370","422","124","95","21","3","5","72","51","34","0","30","4","3","11","4","18","5",".335","sa501959"
"Josh Donaldson","Athletics (AAA)","26","51","209","234","70","43","12","2","13","38","45","23","1","34","1","1","0","13","5","2",".335","5038"
"Gabe Jacobo","- - -","25","61","239","263","80","47","25","0","8","41","40","19","0","39","2","3","0","1","3","0",".335","sa454609"
"Ivan Terrazas","Mexican (AAA)","28","108","374","432","125","82","25","5","13","62","60","39","4","61","5","4","10","8","4","6",".334","sa254504"
"Karim Garcia","Mexican (AAA)","36","101","380","415","127","79","23","3","22","73","80","30","5","86","2","3","0","6","8","4",".334","1537"
"Brad Miller","- - -","22","137","557","643","186","124","40","7","15","110","68","74","2","105","2","6","4","9","23","7",".334","12775"
"Jason Marquis","Padres (AA)","33","1","3","3","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0",".333","105"
"Willie Bloomquist","Diamondbacks (R)","34","4","9","10","3","1","1","1","0","3","4","1","0","1","0","0","0","0","0","0",".333","1066"
"Kevin Chapman","Astros (AA)","24","21","3","3","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",".333","11240"
"Brett Bochy","Giants (AA)","24","17","3","3","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0",".333","11867"
"Yoenis Cespedes","Athletics (AAA)","26","3","9","11","3","3","0","0","0","1","0","1","0","1","1","0","0","0","0","0",".333","13110"
"Jemile Weeks","Athletics (AAA)","25","10","45","51","15","11","4","0","0","5","10","6","0","8","0","0","0","3","1","0",".333","2498"
"Scott Rice","Dodgers (AAA)","30","37","3","4","1","1","0","0","0","0","1","0","0","2","0","0","1","0","0","0",".333","2743"
