"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Luis Jimenez","Blue Jays (AAA)","31","99","354","402","101","65","16","2","18","57","73","39","3","65","1","8","0","14","3","1",".285","2602"
"Jesus Valenzuela","Mexican (AAA)","24","98","319","377","91","69","17","1","4","45","40","51","1","55","0","3","4","11","2","5",".285","sa592343"
"Zack Granite","Twins (R)","20","61","242","278","69","60","4","5","0","39","24","29","1","25","2","3","2","5","14","7",".285","15343"
"Daniel Robertson","Padres (AAA)","27","136","484","565","138","103","24","9","2","91","53","60","1","63","10","6","5","10","23","6",".285","6266"
"Jesus Solorzano","Marlins (A)","22","129","484","523","138","91","29","3","15","72","66","24","1","111","7","5","3","9","33","4",".285","sa506837"
"Gregory Polanco","- - -","21","127","470","536","134","90","30","2","12","66","71","52","1","73","4","7","3","7","38","11",".285","12907"
"Antoan Richardson","- - -","29","115","421","523","120","92","20","8","0","83","43","74","0","95","10","2","16","4","39","7",".285","209"
"Ryan Huck","- - -","22","56","200","230","57","32","19","1","5","24","26","28","1","59","2","0","0","3","1","0",".285","sa738386"
"Giuseppe Papaccio","- - -","22","46","172","189","49","40","5","2","2","15","19","13","0","30","3","1","0","1","2","1",".285","sa738168"
"Bryson Myles","Indians (A+)","23","92","337","390","96","66","20","2","8","55","52","32","0","84","11","9","1","8","15","7",".285","sa597971"
"Jesse Gutierrez","Mexican (AAA)","35","78","295","333","84","60","17","1","6","37","39","29","3","66","6","3","0","15","0","0",".285","sa200183"
"Travis Demeritte","Rangers (R)","18","39","144","175","41","29","5","3","4","31","20","29","0","49","2","0","0","1","5","1",".285","sa737533"
"Harold Ramirez","Pirates (A-)","18","71","274","310","78","58","11","4","5","42","40","23","0","52","8","3","2","3","23","11",".285","sa660586"
"Adrian Nieto","Nationals (A+)","23","110","390","452","111","70","29","1","11","68","53","53","1","82","4","4","1","7","4","2",".285","10294"
"BJ Boyd","Athletics (A-)","19","71","260","300","74","51","13","2","8","39","32","35","1","66","3","1","1","3","8","6",".285","sa657987"
"D'Arby Myers","Athletics (AA)","24","118","485","522","138","101","29","3","5","75","51","16","1","70","10","2","9","10","20","10",".285","sa326716"
"Jose Fernandez","Reds (R)","19","35","116","130","33","24","3","5","1","15","8","8","0","29","4","0","2","0","17","2",".284","sa657501"
"Daniel Fields","Tigers (AA)","22","118","457","515","130","87","27","6","10","71","58","45","2","130","8","4","1","8","24","7",".284","10390"
"Tyler Horan","- - -","22","57","225","255","64","40","16","4","4","39","30","26","0","46","2","2","0","5","5","0",".284","sa709555"
"Rodolfo Amador","Mexican (AAA)","20","101","327","348","93","71","13","1","8","40","44","8","3","51","6","2","5","15","2","3",".284","sa652484"
"Rafael Fernandez","Mariners (R)","19","58","211","242","60","49","6","3","2","40","18","21","0","24","2","2","6","1","17","5",".284","sa596240"
"Bubba Jones","Yankees (A-)","20","60","211","234","60","41","17","0","2","26","26","15","0","66","6","1","1","1","0","1",".284","sa601928"
"Oswill Lartiguez","Orioles (R)","20","33","102","108","29","24","3","2","0","12","12","4","0","18","0","2","0","4","4","4",".284","sa548047"
"Carlos Moncrief","Indians (AA)","24","129","489","552","139","89","26","7","17","77","75","55","3","98","1","6","1","13","15","7",".284","7511"
"Justin Dalles","- - -","24","31","95","106","27","13","9","0","5","11","22","5","0","16","2","3","1","3","0","0",".284","sa327844"
"Aaron Westlake","- - -","24","97","380","414","108","67","30","3","8","44","66","27","0","97","5","2","0","14","0","1",".284","sa549527"
"Rubi Silva","Cubs (AA)","24","126","468","490","133","79","30","9","15","56","52","18","3","99","1","3","0","7","13","7",".284","sa594139"
"Alden Carrithers","- - -","28","102","278","330","79","61","14","1","3","38","19","40","1","33","5","0","7","5","16","5",".284","sa454577"
"Ramon Cabrera","- - -","23","123","461","527","131","96","31","3","1","57","69","58","0","55","4","3","1","14","4","1",".284","10327"
"Cody Stubbs","Royals (R)","22","64","264","297","75","49","13","7","6","41","43","28","0","61","4","1","0","4","0","1",".284","sa502437"
"Jesus Gonzalez","Rangers (R)","18","37","88","105","25","19","5","0","1","21","11","12","0","15","2","2","1","3","2","0",".284","sa659747"
"Dillon Haupt","White Sox (R)","21","25","88","98","25","19","5","0","1","12","13","7","0","16","3","0","0","6","1","0",".284","sa738546"
"J.J. Altobelli","Cardinals (R)","22","48","169","188","48","32","12","2","2","18","18","16","0","30","2","0","1","5","4","2",".284","sa503835"
"Tuffy Gosewisch","Diamondbacks (AAA)","29","72","250","272","71","43","20","1","7","30","33","17","0","40","1","4","0","5","1","1",".284","5277"
"Danry Vasquez","- - -","19","129","493","551","140","107","18","6","9","59","60","37","3","71","2","8","9","8","11","8",".284","sa598653"
"Luis Montanez","Angels (AA)","31","22","81","87","23","15","5","0","3","14","14","5","0","10","0","1","0","0","3","1",".284","2923"
"Tim Roberson","- - -","23","64","243","258","69","52","11","1","5","27","37","14","0","60","0","1","0","8","0","0",".284","sa546786"
"Ivan Cervantes","Mexican (AAA)","33","107","391","429","111","92","17","0","2","40","35","23","0","65","2","4","9","12","2","6",".284","sa185817"
"Marcus Semien","- - -","22","137","518","626","147","90","32","6","19","110","66","98","3","90","5","2","2","13","24","5",".284","12533"
"Cory Scammell","Mariners (R)","19","42","148","165","42","31","7","4","0","23","14","14","0","46","3","0","0","1","5","2",".284","sa599735"
"Dwight Smith Jr.","Blue Jays (A)","20","109","423","479","120","93","17","3","7","57","46","52","0","82","3","1","0","4","25","5",".284","13473"
"Daniel Vogelbach","- - -","20","131","483","568","137","95","23","0","19","68","76","73","3","89","2","8","0","11","5","4",".284","14130"
"Noel Cuevas","Dodgers (A+)","21","123","476","536","135","88","25","10","12","80","66","37","0","107","7","5","11","8","38","15",".284","11894"
"Emerson Landoni","- - -","24","81","268","291","76","55","15","3","3","37","26","17","0","31","3","1","2","9","0","3",".284","sa455907"
"Dawel Lugo","- - -","18","67","261","272","74","50","15","2","7","34","44","6","0","41","2","3","0","11","1","0",".284","sa659207"
"Jonathan Rodriguez","Cardinals (A+)","23","126","455","523","129","76","34","1","18","71","72","60","1","101","6","2","0","8","21","4",".284","sa503023"
"Juan Fuente","Blue Jays (R)","19","62","194","240","55","45","6","4","0","42","22","31","0","67","11","1","3","4","30","8",".284","sa737642"
"Cody Livesay","- - -","19","49","187","210","53","48","5","0","0","31","13","20","0","26","1","1","1","3","19","5",".283","sa602664"
"Welington Dotel","Mexican (AAA)","27","15","60","71","17","15","0","0","2","8","8","7","1","22","0","1","3","0","6","2",".283","sa328836"
"Brandon Trinkwon","- - -","21","59","233","253","66","40","16","4","6","35","39","13","0","26","3","3","1","7","8","3",".283","sa709596"
"Hiroyuki Nakajima","Athletics (AAA)","30","90","346","384","98","77","17","0","4","40","34","23","0","83","6","9","0","10","3","1",".283","14446"
"Miguel Dilone","Rockies (R)","19","51","173","199","49","32","9","3","5","28","23","22","0","41","0","1","3","5","3","4",".283","sa597082"
"Erick Mejia","- - -","18","31","113","134","32","26","5","1","0","20","5","16","0","15","1","1","3","2","13","7",".283","sa694960"
"Nick Baligod","Blue Jays (A+)","25","83","272","303","77","55","19","1","2","33","19","27","1","23","2","1","1","6","5","2",".283","sa546673"
"Boog Powell","Athletics (A-)","20","59","212","245","60","50","7","3","0","30","14","26","2","34","1","0","6","2","14","6",".283","15103"
"Robinson Torres","Phillies (R)","21","46","159","178","45","33","9","1","2","26","20","13","1","19","5","0","1","4","10","1",".283","sa548643"
"Tim Locastro","Blue Jays (R)","20","43","138","162","39","30","5","3","1","28","13","13","0","12","6","1","4","0","12","2",".283","15124"
"Garrett Cooper","- - -","22","48","184","203","52","33","10","3","6","26","30","17","0","51","2","0","0","9","0","0",".283","15279"
"Eric Thames","- - -","26","98","368","420","104","71","21","2","10","53","49","44","1","96","6","2","0","5","8","2",".283","3711"
"Eduardo de Oleo","Yankees (R)","20","37","138","152","39","25","10","1","3","15","26","10","0","25","4","0","0","2","1","1",".283","sa597686"
"Mike McQuillan","- - -","23","78","276","334","78","59","13","4","2","40","31","48","2","69","2","3","5","1","18","7",".283","sa658928"
"Zach Esquerra","Diamondbacks (A-)","22","46","184","202","52","31","10","3","8","22","33","15","2","62","3","0","0","4","1","0",".283","sa738331"
"Luke Maile","Rays (A)","22","95","361","407","102","70","25","3","4","45","49","41","0","54","0","5","0","10","8","2",".283","13355"
"Cutter Dykstra","Nationals (A+)","24","107","361","446","102","72","26","0","4","42","43","77","1","72","5","3","0","10","16","4",".283","sa454428"
"Alejandro Gonzalez","Mexican (AAA)","27","98","315","379","89","56","17","5","11","68","43","46","0","74","10","0","8","7","2","1",".283","sa509640"
"Rey Navarro","Royals (AA)","23","119","446","481","126","89","21","4","12","61","58","19","1","54","2","7","7","13","6","6",".283","6008"
"Matt Angle","Dodgers (AAA)","27","120","400","468","113","77","20","8","8","70","62","51","2","104","9","3","5","5","22","5",".283","8136"
"Rafael Medina","Cardinals (R)","21","51","177","201","50","37","10","1","2","29","24","19","2","20","1","4","0","7","2","2",".282","sa547779"
"Luis Alvarez","- - -","23","41","131","145","37","22","7","1","7","18","20","8","0","24","4","1","1","1","1","1",".282","sa503151"
"Javier Baez","- - -","20","130","517","577","146","71","34","4","37","98","111","40","2","147","11","9","0","11","20","4",".282","12979"
"Craig Manuel","- - -","23","53","170","200","48","40","6","1","1","27","25","24","0","20","0","4","2","6","2","0",".282","sa577995"
"Francisco Castillo","Brewers (R)","20","45","170","192","48","40","5","3","0","23","14","14","0","32","3","0","5","4","15","6",".282","sa596944"
"Jake Cave","Yankees (A)","20","115","464","520","131","86","37","6","2","69","31","40","0","110","8","4","4","10","18","9",".282","14477"
"Gerson Montilla","Diamondbacks (A+)","23","134","542","607","153","104","28","2","19","90","72","43","0","106","2","6","14","13","8","2",".282","sa502539"
"Mike Kvasnicka","Twins (A+)","24","69","248","273","70","46","13","2","9","35","40","23","1","59","0","2","0","4","4","1",".282","sa546839"
"Christopher Bostick","Athletics (A)","20","129","489","555","138","91","25","8","14","75","89","51","0","122","6","5","4","7","25","8",".282","13718"
"Jake Bauers","Padres (R)","17","47","163","188","46","35","8","2","1","22","25","14","0","31","3","5","3","4","2","0",".282","15194"
"Brandon Hicks","- - -","27","97","326","362","92","64","13","4","11","58","51","29","1","113","3","1","3","6","9","2",".282","4003"
"Chris Robinson","- - -","29","68","241","255","68","59","9","0","0","29","22","7","0","42","2","1","4","8","2","2",".282","3443"
"Paddy Matera","Indians (A+)","25","73","241","302","68","44","19","1","4","49","35","39","1","54","18","3","1","6","0","0",".282","sa543367"
"Ed Rogers","Mexican (AAA)","34","40","156","175","44","38","2","0","4","29","20","14","3","27","4","0","1","10","4","1",".282","1621"
"Brett Lawrie","- - -","23","12","39","47","11","8","1","1","1","7","5","8","0","10","0","0","0","0","1","0",".282","5247"
"Chris Coghlan","- - -","28","12","39","42","11","8","1","1","1","2","5","3","1","6","0","0","0","2","1","1",".282","6878"
"Ramon Rios","Mexican (AAA)","25","99","351","390","99","83","8","3","5","46","40","16","0","28","2","4","17","4","14","6",".282","sa509434"
"Jose Cardona","- - -","19","63","234","266","66","51","12","2","1","34","19","24","1","39","2","2","4","3","8","3",".282","sa599888"
"Yerison Pena","Tigers (R)","21","62","195","259","55","43","7","2","3","43","35","56","2","43","2","3","3","6","9","3",".282","sa659906"
"Carlos Triunfel","Mariners (AAA)","23","100","383","413","108","78","22","3","5","55","31","17","0","76","10","1","2","9","6","4",".282","193"
"Candon Myles","- - -","20","53","188","221","53","49","2","2","0","30","14","27","1","38","2","0","4","3","15","6",".282","sa598428"
"Elian Herrera","Dodgers (AAA)","28","108","408","476","115","94","13","1","7","69","43","48","1","76","8","2","10","13","16","3",".282","5432"
"Cedric Hunter","- - -","25","93","330","362","93","50","25","4","14","46","50","25","1","49","2","4","1","7","4","5",".282","2833"
"Chaz Frank","Blue Jays (A-)","22","49","181","222","51","39","9","3","0","35","16","36","1","36","4","0","1","8","8","5",".282","sa578987"
"Blake Lalli","Brewers (AAA)","30","82","284","311","80","55","14","0","11","36","35","22","3","68","1","1","3","8","0","0",".282","9246"
"Matt Argyropoulos","Rockies (A)","24","85","284","327","80","52","25","1","2","35","36","29","1","72","3","3","8","9","5","1",".282","sa546654"
"Tony Sanchez","- - -","25","80","277","313","78","41","27","0","10","37","42","28","2","63","6","2","0","10","0","0",".282","6178"
"Chad Huffman","Cardinals (AAA)","28","108","309","365","87","55","18","1","13","49","55","47","0","70","4","4","1","10","2","0",".282","5311"
"Michael Garza","Brewers (A)","23","106","412","439","116","88","15","9","4","43","41","18","0","79","1","2","6","14","4","5",".282","sa621584"
"Andrew Lambo","- - -","24","120","444","501","125","64","24","5","32","67","99","44","5","127","4","6","3","8","7","1",".282","5386"
"Blake Miller","- - -","23","41","135","161","38","26","9","0","3","27","15","19","2","31","5","2","0","0","3","1",".281","sa738430"
"Oscar Ramirez","- - -","34","58","167","188","47","27","16","0","4","22","22","14","0","39","3","1","3","9","1","1",".281","sa208915"
"Jon Matthews","- - -","22","58","199","233","56","43","6","4","3","26","13","24","0","43","9","0","1","5","27","6",".281","sa598118"
"Matt Szczur","Cubs (AA)","23","128","512","574","144","110","27","4","3","78","44","50","0","75","6","3","3","11","22","12",".281","11255"
"Pedro Ciriaco","Royals (AAA)","27","43","160","171","45","35","8","1","1","19","15","6","0","22","1","1","3","2","4","1",".281","5278"
"Ivan Bellazetin","- - -","26","87","224","252","63","52","10","0","1","36","22","15","0","23","2","1","10","11","11","5",".281","sa508654"
"Garrett Weber","Diamondbacks (AA)","24","104","320","353","90","65","20","1","4","33","52","24","1","62","7","1","1","6","5","1",".281","sa598344"
"Correlle Prime","Rockies (R)","19","59","224","239","63","42","12","2","7","30","39","11","1","55","2","2","0","6","11","2",".281","sa658187"
"Ender Inciarte","Diamondbacks (AA)","22","127","473","516","133","108","17","3","5","68","25","27","1","47","6","2","8","3","43","8",".281","4922"
"Adalberto Santos","Pirates (AA)","25","118","409","482","115","85","23","1","6","62","47","59","0","70","5","4","5","14","21","8",".281","sa389203"
"Juremi Profar","Rangers (R)","17","63","217","251","61","47","13","1","0","38","44","22","0","13","7","3","2","8","1","4",".281","sa736995"
"Jaime Pedroza","Braves (AA)","26","117","370","417","104","84","14","2","4","48","48","38","3","66","2","4","3","11","6","3",".281","sa389397"
"Yonathan Mendoza","Indians (R)","19","43","153","179","43","36","4","3","0","22","18","22","0","26","0","2","2","5","2","3",".281","sa596904"
"Edison Sanchez","Braves (A)","22","70","242","287","68","44","18","0","6","36","36","36","0","80","7","2","0","6","4","2",".281","sa506234"
"Karim Garcia","- - -","37","90","331","369","93","62","10","1","20","52","76","30","3","82","2","6","0","6","5","1",".281","1537"
"Jorge Soler","Cubs (A+)","21","55","210","237","59","37","13","1","8","38","35","21","1","38","1","4","0","3","5","1",".281","14221"
"Michael Taylor","Athletics (AAA)","27","112","420","481","118","74","25","1","18","54","85","50","0","88","5","6","0","9","5","2",".281","2591"
"Edinson Rincon","- - -","22","24","89","95","25","21","3","1","0","9","14","6","0","14","0","0","0","3","1","0",".281","sa397812"
"Miguel Torrero","Mexican (AAA)","29","66","178","205","50","42","5","1","2","25","10","17","0","19","6","0","4","7","2","1",".281","sa508490"
"Grant Fink","- - -","22","51","178","202","50","28","16","3","3","23","26","21","0","52","3","0","0","3","2","1",".281","sa738256"
"Juan De Los Santos","Brewers (R)","19","62","203","243","57","40","13","2","2","29","31","25","0","46","11","3","1","4","9","1",".281","sa599997"
"Leudi Otano","Brewers (R)","22","57","203","234","57","39","14","1","3","30","25","30","0","57","0","1","0","2","5","4",".281","sa600971"
"Alejandro Segovia","Rays (A+)","23","109","374","436","105","68","22","1","14","48","51","44","0","66","15","3","0","10","0","1",".281","sa504965"
"Kent Matthes","- - -","26","115","431","470","121","68","30","3","20","56","63","30","0","106","5","1","3","7","17","4",".281","sa501246"
"Dustin Geiger","Cubs (A+)","21","123","456","523","128","82","28","1","17","62","86","52","2","100","11","4","0","10","6","6",".281","sa549747"
"Robbie Grossman","Astros (AAA)","23","70","253","310","71","56","11","2","2","42","20","48","2","66","1","1","7","6","15","8",".281","5254"
"Marc Krauss","Astros (AAA)","25","78","253","314","71","43","16","2","10","38","39","53","6","52","2","6","0","4","3","3",".281","7577"
"Eric Stamets","Angels (A+)","21","126","506","571","142","106","28","4","4","80","53","34","0","66","8","2","21","7","16","4",".281","sa621787"
"Adonis Paula","Cubs (R)","19","69","253","302","71","48","15","5","3","44","55","36","0","50","10","3","0","5","3","3",".281","sa657298"
"Mike Bianucci","Rangers (AAA)","27","56","196","221","55","29","14","0","12","31","46","21","2","43","2","2","0","6","0","1",".281","sa389801"
"Jesse Winker","Reds (A)","19","112","417","486","117","78","18","5","16","73","76","63","2","75","4","2","0","10","6","1",".281","13590"
"Jamie Westbrook","- - -","18","57","221","252","62","41","11","8","2","43","33","23","0","41","4","2","0","10","4","3",".281","sa737824"
"Erik Castro","Astros (AA)","25","117","410","473","115","69","28","0","18","62","65","55","4","105","2","1","5","14","2","4",".280","sa501648"
"Dickie Joe Thon","Blue Jays (A-)","21","45","164","193","46","35","7","3","1","31","21","18","0","54","7","3","1","0","5","4",".280","sa548351"
"Scooter Gennett","Brewers (AAA)","23","79","321","350","90","72","10","5","3","44","22","21","1","59","2","2","3","4","10","5",".280","10339"
"Elier Rodriguez","Cardinals (R)","18","37","107","122","30","24","6","0","0","14","11","10","0","27","2","2","1","3","0","1",".280","sa738889"
"Daniel Pigott","Reds (A)","23","64","239","267","67","44","16","3","4","33","22","18","1","42","2","1","7","2","4","4",".280","sa658134"
"Jose Morel","Braves (R)","19","40","132","148","37","31","6","0","0","20","21","13","0","19","1","2","0","2","13","1",".280","sa596856"
"Michael Snyder","Angels (A+)","23","137","528","590","148","85","32","6","25","70","92","43","0","149","8","11","0","20","0","1",".280","sa658566"
"Angelys Nina","Rockies (AA)","24","123","446","487","125","88","21","6","10","45","51","30","2","57","5","2","4","10","19","9",".280","sa455672"
"Miguel Sano","- - -","20","123","439","519","123","53","30","5","35","86","103","65","4","142","10","5","0","8","11","3",".280","12164"
"Kevin Flores","Mexican (AAA)","28","95","307","347","86","67","12","0","7","44","39","30","1","38","4","1","5","14","0","3",".280","sa509435"
"Doug Mathis","- - -","30","16","25","27","7","6","1","0","0","3","2","1","0","5","0","0","1","2","0","0",".280","3944"
"Adam Rosales","- - -","30","12","50","54","14","9","4","0","1","7","7","3","0","8","0","1","0","1","1","1",".280","9682"
"Hector Paez","Mexican (AAA)","35","71","200","223","56","42","9","0","5","34","33","8","1","22","8","6","1","6","0","0",".280","sa508233"
"Ronald Bueno","- - -","20","53","175","200","49","36","9","4","0","32","5","16","0","24","0","3","6","4","5","1",".280","sa549192"
"Luis Caballero","- - -","20","51","175","208","49","41","7","1","0","30","15","23","0","47","6","2","2","3","5","5",".280","sa551374"
"Jose Rojas","Rays (R)","20","69","250","303","70","40","21","1","8","51","51","39","0","31","8","5","1","7","5","3",".280","sa597210"
"Mark Haddow","- - -","25","95","325","385","91","58","29","1","3","54","37","47","0","78","9","3","1","11","10","4",".280","sa598782"
"Ruben Sosa","- - -","22","62","175","204","49","40","4","4","1","28","23","22","0","49","1","2","4","2","18","10",".280","sa599247"
"O'Koyea Dickson","Dodgers (A+)","23","122","468","523","131","81","32","3","15","68","88","29","0","68","17","9","0","12","4","2",".280","12677"
"Matt Davidson","Diamondbacks (AAA)","22","115","443","500","124","72","32","3","17","55","74","46","1","134","5","6","0","16","1","0",".280","7226"
"Richard Stock","Indians (A)","22","55","193","205","54","37","8","1","8","24","31","8","3","52","3","1","0","0","1","0",".280","sa503673"
"Jesus Ustariz","- - -","20","53","168","203","47","29","12","1","5","34","23","24","0","22","8","2","1","4","5","3",".280","sa546572"
"Quinten Davis","- - -","20","52","168","193","47","33","9","3","2","29","24","19","0","49","3","2","1","3","13","1",".280","sa658516"
"Alfredo Marte","Diamondbacks (AAA)","24","86","311","343","87","55","24","1","7","37","48","22","1","63","6","4","0","10","2","1",".280","5212"
"Josh Richmond","- - -","24","72","261","290","73","41","18","5","9","39","42","20","0","71","5","3","1","4","2","2",".280","sa526317"
"Brandon Douglas","- - -","27","102","354","388","99","74","17","3","5","46","38","27","0","62","2","2","3","6","12","3",".280","sa455065"
"Chantz Mack","- - -","22","53","186","219","52","35","14","1","2","22","26","24","0","55","3","3","3","7","6","4",".280","sa738471"
"Chris Curley","White Sox (A+)","25","136","533","604","149","98","24","3","24","90","92","51","2","110","11","8","1","9","14","7",".280","sa511667"
"Chad Wright","- - -","23","92","347","402","97","81","12","4","0","54","31","43","0","43","3","2","7","4","11","4",".280","sa546600"
"Matt Gedman","Red Sox (A+)","24","65","229","250","64","45","12","0","7","30","31","19","0","33","1","1","0","6","6","0",".279","sa526187"
"Brandon Meredith","Astros (A+)","23","105","365","447","102","56","25","5","16","83","68","64","0","88","12","5","1","14","6","7",".279","sa455305"
"Alec Mehrten","Rockies (A-)","22","60","204","254","57","51","3","2","1","26","22","32","0","27","15","1","2","6","4","3",".279","sa658614"
"Arturo Rodriguez","Mexican (AAA)","21","67","204","231","57","38","13","0","6","26","31","18","0","40","3","2","4","6","0","1",".279","sa688986"
"Juan Ciriaco","Rockies (A)","22","100","358","400","100","78","19","1","2","46","27","21","0","62","1","2","18","8","50","15",".279","sa506307"
"Armando Araiza","- - -","20","50","179","205","50","43","6","1","0","20","10","20","0","31","4","1","1","2","1","2",".279","sa547843"
"Joe Sever","- - -","22","122","462","509","129","91","29","2","7","59","64","37","0","90","6","3","1","21","4","3",".279","sa579296"
"Rod Boykin","Padres (R)","18","41","154","173","43","39","3","1","0","22","10","12","0","40","7","0","0","2","11","1",".279","sa738567"
"Pedro Toribio","Angels (A)","22","79","283","301","79","67","10","2","0","31","26","11","0","45","2","0","5","6","32","9",".279","sa505249"
"Ruben Gotay","Cardinals (AA)","30","133","498","576","139","92","31","0","16","75","89","72","3","95","0","6","0","20","16","7",".279","3417"
"Robert Saucedo","Mexican (AAA)","37","95","344","402","96","64","12","0","20","58","75","47","2","56","5","5","1","7","0","0",".279","sa206052"
"Hans Wilson","Mexican (AAA)","22","28","43","52","12","10","2","0","0","7","3","5","0","9","1","1","2","1","0","0",".279","sa507241"
"Ordomar Valdez","Indians (R)","19","41","147","165","41","29","9","2","1","20","20","12","0","24","0","2","4","0","8","4",".279","sa596905"
"Ricardo Marcano","Cubs (R)","18","68","251","283","70","41","19","6","4","43","45","24","1","53","2","6","0","1","13","5",".279","sa657429"
"Josh Bell","Pirates (A)","20","119","459","519","128","76","37","2","13","75","76","52","1","90","3","5","0","10","1","2",".279","13145"
"Jordan Danks","White Sox (AAA)","26","54","208","238","58","41","9","2","6","35","28","26","0","57","2","1","1","3","3","1",".279","9187"
"Pedro Gonzalez","Royals (R)","21","32","104","115","29","20","6","0","3","7","11","4","1","17","4","2","1","3","0","1",".279","sa548079"
"Allen Valerio","Yankees (R)","20","68","226","288","63","38","14","3","8","49","46","48","3","46","5","7","2","5","9","5",".279","sa657761"
"Elias Diaz","Pirates (A+)","22","57","183","220","51","35","12","2","2","30","15","31","0","33","1","2","3","3","4","4",".279","11680"
"Omar Renteria","Mexican (AAA)","23","48","140","154","39","30","6","2","1","18","16","5","0","43","3","0","6","4","2","0",".279","sa549398"
"Steven Mateo","Angels (R)","20","66","219","280","61","38","20","1","2","44","39","55","0","62","4","2","0","3","14","6",".279","sa551247"
"Josh VanMeter","Padres (R)","18","44","158","186","44","35","7","2","0","33","16","24","0","25","2","1","1","6","10","4",".278","sa737821"
"Matt Koch","Twins (A+)","24","98","352","393","98","70","20","1","7","38","40","35","0","75","3","3","0","9","1","1",".278","sa526326"
"Thairo Estrada","Yankees (R)","17","50","176","199","49","31","11","5","2","28","17","12","0","30","8","1","2","3","7","5",".278","sa739620"
"L.J. Mazzilli","Mets (A-)","22","70","273","302","76","58","12","2","4","24","34","22","1","53","1","5","0","10","3","0",".278","sa577753"
"Jonathan Schoop","- - -","21","81","309","336","86","58","14","0","14","42","52","20","1","62","5","2","0","9","1","3",".278","11265"
"Ryan Jackson","Cardinals (AAA)","25","121","442","510","123","100","19","1","3","49","34","52","0","91","2","7","7","13","9","0",".278","6596"
"Xorge Carrillo","- - -","24","36","115","128","32","26","6","0","0","12","13","8","0","23","2","2","1","2","0","0",".278","sa392212"
"Glenn Beltran","Angels (R)","21","35","115","133","32","28","4","0","0","10","14","12","2","32","4","2","0","5","0","2",".278","sa505258"
"Jordan Lennerton","Tigers (AAA)","27","139","514","607","143","100","25","1","17","68","57","84","6","133","5","4","0","16","0","3",".278","sa455610"
"Ricardo Vazquez","- - -","28","56","133","146","37","28","6","0","3","19","17","8","0","23","1","2","2","6","7","1",".278","sa509432"
"Leon Canelon","Mets (R)","21","47","151","170","42","33","6","2","1","25","21","11","0","32","2","4","2","5","7","1",".278","sa596987"
"Andrew Aplin","Astros (A+)","22","128","500","598","139","91","32","7","9","102","107","83","2","63","2","10","3","8","24","6",".278","sa502787"
"Jacob Rogers","Cubs (A-)","23","74","259","312","72","53","11","0","8","37","47","45","0","71","6","2","0","9","2","1",".278","sa455553"
"Anthony Giansanti","- - -","24","102","295","329","82","62","16","3","1","41","30","26","1","58","4","2","2","6","4","4",".278","sa503822"
"Jordan Walton","Cardinals (A)","23","109","403","446","112","82","24","3","3","47","49","31","1","77","5","5","2","6","5","5",".278","sa659223"
"Joc Pederson","Dodgers (AA)","21","123","439","519","122","73","24","3","22","81","58","70","5","114","5","3","2","4","31","8",".278","11899"
"Jurickson Profar","Rangers (AAA)","20","37","144","166","40","27","7","2","4","27","19","21","0","24","0","0","1","3","6","1",".278","10815"
"James Jones","- - -","24","105","378","422","105","73","16","10","6","46","46","42","2","74","0","0","2","9","28","9",".278","9767"
"Rhyne Hughes","Mets (AA)","29","53","162","187","45","27","11","2","5","20","30","20","0","61","3","2","0","6","1","1",".278","9955"
"Brian Van Kirk","Blue Jays (AA)","27","70","234","289","65","52","10","1","2","39","29","53","0","40","1","1","0","12","3","2",".278","sa262432"
"Andy Simunic","Astros (AAA)","27","44","144","163","40","37","3","0","0","22","15","15","1","28","1","2","1","3","9","2",".278","sa455409"
"Alex Williams","White Sox (R)","23","4","18","19","5","3","2","0","0","1","4","1","0","1","0","0","0","0","0","0",".278","sa658480"
"Jean Estrella","- - -","17","58","198","229","55","49","6","0","0","25","13","20","0","31","4","1","6","3","7","12",".278","sa737028"
"Jorge Quiterio","Brewers (R)","18","60","216","250","60","41","12","2","5","35","37","25","0","37","6","3","0","4","8","5",".278","sa737303"
"Diohanky Mejia","Reds (R)","17","46","144","169","40","36","3","1","0","20","13","22","0","35","0","1","2","3","5","11",".278","sa737445"
"Tyler Henson","- - -","25","111","353","405","98","61","25","4","8","43","37","35","1","116","7","5","5","4","13","4",".278","sa326736"
"Adam Brett Walker","Twins (A)","21","129","508","553","141","76","31","7","27","83","109","31","3","115","4","9","0","16","10","0",".278","sa621791"
"Thomas Coyle","Rays (A)","22","126","454","552","126","88","24","8","6","79","58","91","1","78","3","3","1","5","40","8",".278","sa578983"
"Juan Lorenzo","Yankees (R)","20","52","173","193","48","38","6","2","2","26","22","13","0","30","7","0","0","1","10","6",".277","sa737336"
"Brent Lillibridge","- - -","29","89","310","341","86","57","16","1","12","43","31","22","0","81","6","2","1","2","18","5",".277","3501"
"Francisco Herrera","Phillies (R)","19","40","137","152","38","29","6","0","3","16","19","11","0","19","3","1","0","4","3","1",".277","sa596036"
"Stefen Romero","- - -","24","98","393","432","109","70","24","4","11","52","76","30","0","88","5","4","0","6","8","4",".277","11746"
"Mike Marjama","White Sox (A)","23","97","375","407","104","77","20","1","6","48","46","20","0","67","7","4","1","9","9","5",".277","12594"
