"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Jose Leclerc","Rangers (AA)","23","0","0","0.00","2","0","0","0","0","0","0","2.0","7","1","0","0","0","0","0","0","0","0","3","14524"
"Nick Wittgren","Marlins (AAA)","26","0","0","0.00","5","0","0","0","0","0","0","5.0","19","3","0","0","0","0","0","0","0","0","6","15594"
"Willians Astudillo","Diamondbacks (AAA)","25","1","0","0.00","1","0","0","0","0","0","0","2.0","7","1","0","0","0","0","0","0","0","0","0","15608"
"Sean Doolittle","- - -","30","0","0","0.00","3","0","0","0","0","0","1","3.0","9","0","0","0","0","0","0","0","0","0","5","1581"
"Koda Glover","Nationals (AA)","24","0","0","0.00","1","0","0","0","0","0","1","1.0","4","1","0","0","0","0","0","0","0","0","1","17695"
"Jarlin Garcia","Marlins (AA)","24","0","0","0.00","3","0","0","0","0","0","0","4.0","16","3","0","0","0","3","2","0","0","0","2","18282"
"Josh Wilson","Indians (AAA)","36","0","0","0.00","1","0","0","0","0","0","0","0.1","3","1","0","0","0","1","0","0","0","0","0","2102"
"Corey Kluber","Indians (AA)","31","1","0","0.00","1","1","0","0","0","0","0","5.0","15","1","0","0","0","0","0","0","0","0","1","2429"
"T.J. McFarland","Diamondbacks (AAA)","28","0","0","0.00","7","0","0","0","1","0","0","11.0","39","6","0","0","0","4","0","0","0","0","9","3237"
"Tony Barnette","Rangers (AAA)","33","0","0","0.00","2","0","0","0","0","0","0","3.0","10","0","0","0","0","1","0","0","0","0","3","3555"
"Zach Duke","- - -","34","0","0","0.00","9","2","0","0","0","0","1","9.0","33","4","0","0","0","1","0","1","0","0","10","3840"
"Brian Duensing","Cubs (AAA)","34","0","0","0.00","2","0","0","0","0","0","0","3.0","10","1","0","0","0","0","0","0","0","0","5","4064"
"Ramon Troncoso","Mexican (AAA)","34","0","0","0.00","2","0","0","0","1","0","0","1.0","5","1","0","0","0","1","0","0","0","0","0","4685"
"Matt Shoemaker","Angels (A+)","30","0","0","0.00","1","1","0","0","0","0","0","3.0","10","2","0","0","0","0","0","0","0","0","5","4776"
"Joe Blanton","Nationals (AA)","36","0","0","0.00","1","1","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","4849"
"Logan Watkins","Tigers (AA)","27","0","0","0.00","1","0","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","0","0","0","4875"
"Fernando Salas","Angels (AAA)","32","0","0","0.00","3","0","0","0","0","0","1","3.0","12","1","0","0","0","2","0","0","1","0","5","4971"
"Caleb Gindl","Giants (AA)","28","1","0","0.00","1","0","0","0","0","0","0","2.0","9","1","0","0","0","3","0","0","0","0","2","5002"
"Josh Fields","Dodgers (AAA)","31","0","0","0.00","3","0","0","0","0","0","2","3.0","10","1","0","0","0","0","0","0","0","0","3","5070"
"Jeurys Familia","- - -","27","0","0","0.00","6","0","0","0","0","0","3","6.0","21","2","0","0","0","2","0","0","0","0","7","5114"
"Arodys Vizcaino","Braves (AAA)","26","0","0","0.00","1","1","0","0","0","0","0","1.0","4","0","0","0","0","0","0","0","0","0","1","5498"
"Xavier Paul","Rangers (R)","32","0","0","0.00","7","0","0","0","0","0","0","8.2","30","4","0","0","0","3","0","1","0","0","6","5963"
"Brendan Ryan","Tigers (AAA)","35","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","6073"
"Ryan Lollis","Giants (AA)","30","0","0","0.00","1","0","0","0","0","0","0","1.0","5","0","0","0","0","2","0","0","0","0","0","6623"
"Andrew Miller","Indians (AAA)","32","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","6785"
"Clint Robinson","Nationals (AAA)","32","0","0","0.00","1","0","0","0","0","0","0","1.0","6","2","0","0","0","1","0","0","0","0","0","6908"
"Brad Ziegler","- - -","37","0","0","0.00","2","2","0","0","0","0","0","2.0","10","2","1","0","0","1","0","0","0","0","3","7293"
"Evan Scribner","- - -","31","0","0","0.00","4","1","0","0","0","0","0","4.0","13","1","0","0","0","0","0","0","0","0","3","7525"
"Bobby LaFromboise","Rangers (R)","31","0","0","0.00","2","2","0","0","0","0","0","3.0","12","1","0","0","0","2","0","0","0","0","4","7758"
"Matt Tuiasosopo","Braves (AAA)","31","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","2","8272"
"Reid Brignac","Astros (AAA)","31","0","0","0.00","1","0","0","0","0","0","0","0.2","2","0","0","0","0","0","0","0","0","0","0","8380"
"Ike Davis","Dodgers (R)","30","0","0","0.00","6","1","0","0","0","0","1","5.2","24","3","0","0","0","4","0","1","1","0","6","8433"
"John Axford","Athletics (AAA)","34","0","0","0.00","3","0","0","0","0","0","1","3.1","11","2","0","0","0","0","0","0","0","0","4","9059"
"Bud Norris","Angels (A+)","32","0","0","0.00","1","1","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","3","9492"
"Cody Decker","Mets (AAA)","30","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","9665"
"Chris Dominguez","Cubs (AAA)","30","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","9718"
"Joe Kelly","Red Sox (AAA)","29","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","9761"
"Garrett Richards","Angels (AAA)","29","0","0","0.00","1","1","0","0","0","0","0","2.0","9","5","0","0","0","0","0","0","0","0","2","9784"
"Brandon Snyder","Nationals (AAA)","30","0","0","0.00","2","0","0","0","0","0","0","2.0","7","1","0","0","0","0","0","0","0","0","1","9856"
"Chris Rusin","Rockies (AAA)","30","1","0","0.00","1","0","0","0","0","0","0","2.2","11","2","0","0","0","0","0","0","0","0","3","9895"
"Allan de San Miguel","Royals (AA)","29","0","0","0.00","1","0","0","0","0","0","0","0.2","4","2","0","0","0","0","0","0","0","0","0","sa295122"
"Daniel De La Fuente","Mexican (AAA)","19","1","0","0.00","3","0","0","0","0","0","0","4.0","14","2","0","0","0","1","0","0","1","0","6","sa3002596"
"Junior Navas","Twins (R)","17","4","0","0.00","11","2","0","0","2","0","0","18.2","82","14","5","0","0","10","1","2","4","0","14","sa3002612"
"Rafael Brito","Indians/Brewers (R)","18","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa3002815"
"Luis Cabrera","Dodgers (R)","17","0","1","0.00","2","0","0","0","0","0","0","1.0","8","1","3","0","0","2","0","1","4","0","1","sa3002945"
"Wilser Barrios","Yankees (R)","19","0","0","0.00","2","0","0","0","0","0","0","2.2","15","5","2","0","0","1","0","0","0","0","2","sa3003157"
"Joel Munoz","Brewers (R)","20","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa3003433"
"Anderson DeLeon","Reds (R)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","sa3004020"
"Luis Castro","Padres (R)","19","0","0","0.00","1","0","0","0","0","0","0","0.1","2","0","0","0","0","1","0","0","0","0","0","sa3004052"
"Matt Shannon","Blue Jays (A-)","22","0","0","0.00","3","1","0","0","0","0","0","4.0","13","1","0","0","0","0","0","0","0","0","4","sa3004087"
"Cole Rutherford","Padres (R)","23","0","0","0.00","1","0","0","0","0","0","0","1.2","6","0","0","0","0","1","0","0","0","0","2","sa3004235"
"Kevin Santa","Mariners (A+)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa3004252"
"Greg Lambert","Padres (R)","21","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","1","sa3004289"
"Henry McAree","- - -","23","0","0","0.00","4","0","0","0","0","0","0","6.0","22","3","0","0","0","1","0","0","1","0","8","sa3004356"
"Chandler Ferguson","Indians (R)","19","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","2","sa3004461"
"Manny Bejerano","Pirates (R)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","5","2","0","0","0","1","0","0","0","0","0","sa3004516"
"Allen Smoot","Rays (R)","23","0","0","0.00","1","0","0","0","0","0","0","1.2","7","2","0","0","0","0","0","0","0","0","1","sa3004523"
"Julian Sierra","Mets (R)","21","1","1","0.00","11","0","0","0","1","0","2","11.1","50","8","2","0","0","12","0","0","5","1","10","sa3004597"
"Kutter Crawford","Red Sox (A-)","21","0","0","0.00","1","1","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","0","0","2","sa3004798"
"Ricky Vanasco","Rangers (R)","18","0","1","0.00","10","0","0","0","0","2","0","9.0","41","8","2","0","0","5","0","0","0","0","16","sa3004863"
"Eric Jimenez","Braves (R)","20","0","0","0.00","1","0","0","0","0","0","0","0.1","2","1","0","0","0","0","0","0","0","0","1","sa3004939"
"Sam Fuller","Angels (R)","18","0","0","0.00","2","0","0","0","0","0","0","2.0","8","2","2","0","0","0","0","0","0","0","0","sa3004946"
"Humberto Montiel","Mexican (AAA)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","0","0","0","0","0","0","sa3005247"
"Gabriel Yanez","Phillies (R)","17","0","0","0.00","3","0","0","0","0","0","0","4.0","13","2","0","0","0","0","0","0","0","0","1","sa3005332"
"Jefferson Garcia","Padres (R)","17","0","0","0.00","1","0","0","0","0","0","0","1.0","3","1","0","0","0","0","0","0","0","0","0","sa3005346"
"Jose Olague","Braves (R)","18","0","0","0.00","3","1","0","0","0","0","0","7.0","28","6","1","0","0","0","0","2","0","0","8","sa3005352"
"Kelvin Sanchez","Red Sox (R)","20","0","0","0.00","2","2","0","0","0","0","0","7.0","26","3","1","0","0","2","0","0","1","1","5","sa3005353"
"Max Gamboa","Dodgers (R)","21","0","0","0.00","1","1","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa3005358"
"Brendan Nail","- - -","21","2","0","0.00","3","0","0","0","0","0","0","5.0","20","4","0","0","0","1","0","0","0","0","5","sa3005359"
"Raymond Kerr","Mariners (R)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","sa3005362"
"Harold Martinez","Phillies (AA)","27","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa455422"
"Zack Cox","Tigers (AA)","28","0","0","0.00","2","0","0","0","0","0","0","2.0","8","1","0","0","0","1","0","0","0","0","0","sa455436"
"Zack Jones","Twins (R)","26","0","0","0.00","1","1","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","sa502134"
"Leonardo Reginatto","Twins (AAA)","27","0","0","0.00","1","0","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","1","sa504970"
"Javier Reynoso","Mexican (AAA)","24","0","0","0.00","2","0","0","0","0","0","0","2.0","6","0","0","0","0","1","0","0","0","0","0","sa505523"
"Ramon Rios","Mexican (AAA)","29","0","0","0.00","1","0","0","0","1","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa509434"
"Stetson Allie","- - -","26","0","0","0.00","11","0","0","0","0","0","1","11.0","45","6","1","0","0","7","1","0","0","0","13","sa548192"
"Chris Kirsch","Rays (R)","25","0","0","0.00","1","1","0","0","0","0","0","2.0","7","1","0","0","0","0","0","0","0","0","2","sa549109"
"Drew Maggi","Dodgers (AAA)","28","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","1","0","0","0","sa549144"
"Kylin Turnbull","Nationals (A-)","27","0","0","0.00","2","2","0","0","0","0","0","4.2","19","2","0","0","0","4","0","0","0","0","4","sa549817"
"Albert Minnis","Astros (AA)","25","0","0","0.00","3","0","0","0","0","1","0","2.2","12","2","1","0","0","0","0","0","1","0","1","sa549930"
"Nick Lee","Nationals (R)","26","0","0","0.00","3","1","0","0","0","0","0","2.2","8","4","0","0","0","0","0","0","0","0","1","sa550027"
"Kevin Medrano","Diamondbacks (AAA)","27","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","sa577957"
"Cameron Seitzer","White Sox (AA)","27","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa578022"
"Argenis Raga","- - -","22","0","0","0.00","2","0","0","0","0","0","0","2.0","9","1","0","0","0","2","0","0","0","0","0","sa596833"
"Carlos Penalver","Cubs (AA)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","1","0","0","sa596953"
"Jecksson Flores","Royals (A+)","23","0","0","0.00","1","0","0","0","0","0","0","0.2","3","1","0","0","0","0","0","0","0","0","1","sa597007"
"KC Serna","Marlins (AA)","27","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa598479"
"Andy Ferguson","Royals (R)","28","0","0","0.00","3","3","0","0","0","0","0","2.1","8","0","0","0","0","1","0","0","0","0","5","sa598931"
"Matt Dean","Blue Jays (AA)","24","0","0","0.00","1","0","0","0","0","0","0","1.0","4","2","0","0","0","0","0","0","0","0","0","sa599049"
"Jeff Diehl","Mets (A+)","23","0","0","0.00","2","0","0","0","0","0","1","1.1","6","2","0","0","0","0","0","0","0","0","2","sa599249"
"John Polonius","Giants (A+)","26","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","1","sa599310"
"Tucker Ward","- - -","25","0","0","0.00","4","0","0","0","0","0","0","4.0","13","1","0","0","0","2","0","0","0","0","2","sa602865"
"Andy Paz","Athletics (AA)","24","0","0","0.00","3","0","0","0","0","0","0","3.0","15","5","2","0","0","0","0","0","0","0","1","sa603199"
"Blake Gailen","Dodgers (AA)","32","0","0","0.00","1","0","0","0","0","0","0","0.0","1","1","0","0","0","0","0","0","0","0","0","sa605974"
"Armando Bastardo","Rays (R)","22","0","0","0.00","2","1","0","0","0","0","0","3.0","12","1","0","0","0","1","0","0","0","0","0","sa656035"
"Adonis Paula","Cubs (A+)","23","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa657298"
"Luis Jean","Rockies (AA)","22","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa657310"
"Emerson Jimenez","Blue Jays (R)","22","1","0","0.00","9","0","0","0","0","0","3","15.0","57","6","0","0","0","5","0","4","0","0","23","sa657311"
"Carlos Diaz","- - -","25","0","0","0.00","5","2","0","0","0","0","0","6.1","26","3","0","0","0","3","0","0","1","0","7","sa658086"
"River Stevens","Padres (A+)","25","0","0","0.00","1","0","0","0","0","0","0","0.0","3","1","0","0","0","2","0","0","0","0","0","sa658130"
"Preston Gainey","Brewers (AA)","26","0","0","0.00","5","0","0","0","1","0","0","6.1","24","2","0","0","0","6","0","0","0","0","10","sa658177"
"Chuck Moorman","Rangers (A+)","23","1","0","0.00","1","0","0","0","0","0","0","2.0","10","1","0","0","0","4","3","0","0","0","0","sa658355"
"Geral Silva","Marlins (R)","22","0","0","0.00","1","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","sa658471"
"Kyle Haynes","- - -","26","1","0","0.00","4","2","0","0","0","0","0","9.2","37","7","0","0","0","3","0","0","0","0","10","sa658506"
"Jose Queliz","Diamondbacks (AA)","24","0","0","0.00","1","0","0","0","0","0","0","0.1","3","0","0","0","0","2","0","0","0","0","0","sa658848"
"Mac Seibert","Rays (R)","23","0","0","0.00","1","0","0","0","0","0","0","0.1","2","1","0","0","0","0","0","0","0","0","0","sa659034"
"John Sansone","Reds (A)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","5","2","0","0","0","0","0","0","0","0","1","sa659304"
"Cael Brockmeyer","Cubs (AA)","25","0","0","0.00","2","0","0","0","0","0","0","2.0","7","1","0","0","0","0","0","0","0","0","2","sa708438"
"Zane Evans","Royals (R)","25","0","0","0.00","1","0","0","0","0","0","1","1.0","4","2","0","0","0","0","0","0","0","0","1","sa708968"
"Ariel Serrano","Tigers (R)","21","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","2","sa735884"
"Eric Marinez","Athletics (A)","21","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","1","sa736686"
"Erick Algarin","Indians (R)","22","0","0","0.00","2","0","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","0","0","1","sa737062"
"Javier Godard","Athletics (A-)","21","1","0","0.00","2","0","0","0","0","0","0","2.1","9","2","0","0","0","1","0","0","0","0","1","sa737065"
"Luis Paz","- - -","20","0","0","0.00","4","0","0","0","1","0","0","3.0","9","1","0","0","0","0","0","0","0","0","2","sa737068"
"Kean Wong","Rays (AAA)","22","0","0","0.00","1","0","0","0","0","0","0","0.1","3","0","0","0","0","2","0","0","0","0","0","sa737841"
"Nate Smith","- - -","25","1","0","0.00","4","4","0","0","0","0","0","15.0","52","4","0","0","0","2","0","0","1","0","14","sa737900"
"Zach Shank","Mariners (AAA)","26","0","0","0.00","2","0","0","0","0","0","0","2.0","9","2","0","0","0","1","0","0","0","0","1","sa738403"
"Ryan Scott","Mariners (A+)","22","1","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa738447"
"Jordan Cowan","Mariners (A+)","22","1","0","0.00","1","0","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","1","sa738703"
"Caleb Hamilton","Twins (A)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","2","sa738961"
"Brock Carpenter","Dodgers (R)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","2","sa738974"
"Max Murphy","Twins (AA)","24","1","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","1","sa827182"
"Fidel Matos","Cubs (R)","22","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa827245"
"Bobby Melley","Rays (A)","23","0","0","0.00","2","0","0","0","0","0","0","1.1","6","0","0","0","0","2","0","0","0","0","0","sa827324"
"Dominic Moreno","Tigers (R)","24","0","0","0.00","1","0","0","0","0","0","0","0.1","2","0","0","0","0","1","0","0","0","0","1","sa827405"
"Juan Rodriguez","Giants (A-)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa827968"
"Santiago Rodriguez","Athletics (R)","20","0","1","0.00","4","0","0","0","1","0","0","2.0","14","1","1","0","0","5","0","1","4","0","0","sa828225"
"Luis Silva","Blue Jays (A)","22","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","1","sa828292"
"Aneuris Rosario","Cubs (R)","22","1","0","0.00","7","0","0","0","0","0","1","13.1","49","5","0","0","0","1","0","0","0","0","18","sa828343"
"Yolberth Gideon","White Sox (R)","21","0","0","0.00","1","0","0","0","0","0","0","0.2","4","1","1","0","0","0","0","0","0","0","1","sa828394"
"Josbel Coroba","White Sox (R)","20","0","0","0.00","2","0","0","0","1","1","0","1.0","6","1","0","0","0","2","0","0","2","0","3","sa828399"
"Jose Vicente","Indians (A)","21","0","0","0.00","1","0","0","0","0","0","0","2.0","9","0","0","0","0","3","0","0","0","0","1","sa828860"
"Tyler Moore","Mets (AA)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","0","sa829014"
"Mac Marshall","Giants (R)","21","0","0","0.00","2","0","0","0","0","0","0","1.2","8","0","0","0","0","3","0","0","0","0","1","sa829246"
"Peter Solomon","Astros (R)","20","0","0","0.00","1","1","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa829274"
"Wigberto Nevarez","Braves (A+)","25","0","0","0.00","1","0","0","0","0","0","0","0.1","4","3","0","0","0","0","0","0","0","0","0","sa829283"
"Zach Pop","Dodgers (R)","20","0","0","0.00","5","0","0","0","0","0","1","5.0","18","2","0","0","0","2","0","0","0","0","5","sa829370"
"John Gavin","Giants (R)","21","2","1","0.00","12","0","0","0","1","0","1","16.0","62","8","2","0","0","7","1","1","0","0","22","sa829790"
"Kendry Melo","Giants (A-)","23","1","0","0.00","5","0","0","0","1","0","1","8.2","32","4","0","0","0","2","0","1","1","0","13","sa830425"
"Ciro Barrios","Rangers (R)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa832477"
"Miguel Angel Bonilla","Orioles (R)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","0","0","1","sa833941"
"Henrry Civil","Rangers (R)","22","0","0","0.00","3","0","0","0","0","0","1","5.0","20","3","0","0","0","2","0","1","1","0","3","sa836412"
"Anderson Nunez","Phillies (R)","23","0","0","0.00","1","0","0","0","1","0","0","1.0","3","0","1","0","0","0","0","0","0","0","0","sa838073"
"Andrew Lee","Nationals (R)","23","0","0","0.00","1","1","0","0","0","0","0","1.2","7","0","0","0","0","1","0","0","0","0","1","sa856275"
"Jared Poche'","Athletics (A-)","22","0","0","0.00","1","1","0","0","0","0","0","2.0","9","3","0","0","0","0","0","0","0","0","2","sa857617"
"Ryan Hissey","Blue Jays (A+)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","sa857726"
"Jordan Tarsovich","Athletics (AA)","26","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa857752"
"Boomer White","Padres (A+)","23","0","1","0.00","1","0","0","0","0","0","0","0.1","5","1","1","0","0","1","1","0","0","0","0","sa858022"
"Alex Perez","Twins (AA)","24","0","0","0.00","1","0","0","0","0","0","0","2.0","7","0","0","0","0","1","0","0","0","0","0","sa858057"
"Francisco Garay","Cubs (R)","19","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","1","0","0","0","0","1","sa871444"
"Wladimir Pinto","- - -","19","1","0","0.00","9","0","0","0","4","0","0","10.0","34","3","0","0","0","0","0","1","0","0","18","sa871482"
"Ronny Jimenez","Astros (R)","22","0","0","0.00","1","0","0","0","0","0","0","0.2","4","1","0","0","0","1","0","0","1","0","1","sa872492"
"Bredio Vega","Braves (R)","21","0","0","0.00","3","0","0","0","0","0","0","3.2","19","3","0","0","0","5","0","0","0","0","2","sa872506"
"Jefrey Souffront","Dodgers (R)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","5","2","0","0","0","0","0","0","0","0","2","sa872529"
"Melvin Jimenez","Pirates (R)","21","0","0","0.00","1","0","0","0","0","0","0","0.2","2","0","0","0","0","0","0","0","0","0","0","sa872557"
"Domingo Martinez","Mets (R)","22","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa872570"
"Wanderley Cabrera","Rangers (R)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","6","0","0","0","0","3","0","0","0","0","3","sa872577"
"Trenton Brooks","Indians (A)","21","0","0","0.00","1","0","0","0","1","0","0","1.0","4","0","0","0","0","1","0","0","0","0","1","sa873268"
"Wander Cabrera","Rockies (R)","19","0","0","0.00","1","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","sa873320"
"Jay Jabs","Mets (A)","22","0","0","0.00","1","0","0","0","0","0","1","1.0","3","0","0","0","0","0","0","0","0","0","1","sa873712"
"Gary Calvo","Red Sox (R)","20","0","0","0.00","1","1","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","1","sa873720"
"Cristopher Perez","Pirates (R)","19","0","0","0.00","1","0","0","0","0","0","0","0.1","2","0","0","0","0","1","0","0","0","0","0","sa873730"
"Mitch Piatnik","Reds (A)","22","0","0","0.00","1","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","sa875194"
"Darren Shred","Reds (R)","19","1","0","0.00","4","0","0","0","0","0","1","3.2","18","1","0","0","0","6","0","0","1","0","0","sa875324"
"Yeltsin Encarnacion","Twins (R)","19","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa875336"
