"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Trey Webb","- - -","27","2","1","1.89","43","0","0","0","2","0","8","52.1","232","39","19","11","2","35","0","7","3","0","55","sa225988"
"Derrick Loop","- - -","25","4","3","1.89","51","1","0","0","18","2","1","71.1","280","56","18","15","2","24","2","2","3","0","82","sa328208"
"Taylor Thompson","- - -","22","0","0","1.89","9","3","0","0","2","0","0","19.0","80","12","4","4","0","14","0","0","2","0","18","10019"
"Nate Robertson","Tigers (AAA)","31","1","1","1.89","5","5","0","0","0","0","0","19.0","76","19","7","4","1","4","0","1","0","0","21","1620"
"Joe Thatcher","Padres (AAA)","27","1","2","1.89","19","0","0","0","1","1","3","19.0","81","18","7","4","1","5","1","1","1","0","22","4620"
"Kevin Angelle","Phillies (R)","21","3","3","1.89","12","12","0","0","0","0","0","57.0","228","41","15","12","0","19","0","1","1","3","42","sa327738"
"Frank Santana","Diamondbacks (R)","20","7","1","1.89","21","0","0","0","4","4","1","38.0","159","34","11","8","1","8","2","3","4","0","31","sa506885"
"Kirk Clark","Astros (A-)","20","2","0","1.89","10","0","0","0","0","0","1","19.0","73","14","4","4","2","3","0","2","1","1","24","sa511138"
"Jacob Smith","- - -","23","4","3","1.90","21","0","0","0","0","2","1","42.2","176","34","12","9","0","18","4","1","1","0","34","sa393236"
"Justin Mace","Diamondbacks (A)","23","3","2","1.90","40","0","0","0","12","1","4","52.0","208","40","17","11","3","12","0","3","4","3","44","sa455646"
"Brian Matusz","- - -","22","11","2","1.91","19","19","1","1","0","0","0","113.0","452","87","31","24","7","32","0","2","5","0","121","2646"
"Yancarlos Santiago","Angels (R)","18","2","1","1.91","16","6","0","0","1","0","2","47.0","199","37","13","10","0","19","0","4","4","1","43","sa505280"
"Jesse Simpson","- - -","22","3","1","1.92","15","7","0","0","0","1","1","51.2","202","35","12","11","1","17","2","2","6","0","58","sa503382"
"Rhiner Cruz","Mets (A)","22","3","3","1.92","50","0","0","0","22","3","1","61.0","253","42","14","13","2","31","0","8","8","0","55","711"
"Brandon Sisk","Royals (A+)","23","2","3","1.92","45","0","0","0","21","3","5","61.0","221","30","13","13","2","18","1","1","1","0","78","sa458869"
"Mitch Herold","Red Sox (A)","23","5","1","1.92","33","0","0","0","4","2","4","65.2","268","58","19","14","1","24","2","0","4","1","71","sa455284"
"Rich Harden","Cubs (AAA)","27","0","0","1.93","1","1","0","0","0","0","0","4.2","20","3","2","1","0","2","0","0","0","0","6","1772"
"Max Scherzer","Diamondbacks (A+)","24","0","0","1.93","1","1","0","0","0","0","0","4.2","20","1","2","1","0","4","0","1","0","0","5","3137"
"Alexis Pacheco","Pirates (R)","21","0","2","1.93","7","4","0","0","0","0","0","18.2","77","15","5","4","0","7","0","0","3","0","13","sa3000679"
"Cory Burns","Indians (A-)","21","3","2","1.93","22","0","0","0","11","3","0","32.2","124","18","8","7","2","6","0","2","2","0","37","6620"
"Fredy Quintero","Dodgers (R)","21","0","2","1.93","15","0","0","0","1","2","5","32.2","140","30","13","7","0","13","0","2","4","1","32","sa456031"
"Cedrick Bowers","Phillies (AAA)","31","4","3","1.93","48","0","0","0","5","2","12","60.2","259","38","15","13","1","45","1","3","3","0","67","3293"
"Derlin Soriano","Mets (R)","19","1","1","1.93","8","0","0","0","1","2","1","14.0","67","11","11","3","0","9","0","0","0","1","9","sa3000940"
"Luis Jose","Athletics (R)","21","3","4","1.93","21","0","0","0","2","3","0","42.0","178","28","15","9","2","20","1","6","7","0","25","sa506081"
"Frank Gailey","Blue Jays (A)","23","3","2","1.93","44","0","0","0","1","2","10","65.1","271","48","17","14","2","23","1","5","3","1","60","sa389206"
"Winston Abreu","Rays (AAA)","32","3","1","1.94","37","0","0","0","15","1","7","51.0","189","23","11","11","4","16","0","0","2","0","77","582"
"Pat Egan","- - -","24","3","3","1.94","36","6","0","0","4","1","2","92.2","358","69","25","20","2","16","1","3","2","0","75","sa386802"
"Ricky Orta","Mariners (AA)","24","3","2","1.94","24","3","0","0","3","0","1","41.2","171","29","14","9","1","18","1","2","6","0","41","sa326700"
"Scott Kelley","- - -","22","1","3","1.94","17","0","0","0","3","1","0","41.2","164","27","13","9","0","13","1","3","1","0","46","sa502151"
"Drew Storen","- - -","21","2","1","1.95","28","0","0","0","11","4","2","37.0","141","21","8","8","2","8","0","2","7","0","49","6983"
"Jeremy Johnson","Indians (A-)","22","2","2","1.95","19","0","0","0","0","1","4","37.0","156","37","11","8","2","8","1","3","1","0","29","sa501731"
"Danny Rosenbaum","Nationals (R)","21","4","1","1.95","11","8","0","0","0","0","1","37.0","146","29","14","8","1","9","0","1","2","0","38","sa502078"
"Steve Edlefsen","- - -","24","8","1","1.95","49","0","0","0","9","1","6","69.1","293","48","17","15","4","37","3","5","5","1","72","2185"
"Danny Gutierrez","- - -","22","1","0","1.95","9","5","0","0","0","0","3","32.1","125","20","7","7","1","7","0","1","2","0","28","sa326150"
"Alex Koronis","Rays (R)","21","1","3","1.95","15","0","0","0","3","1","1","27.2","108","19","7","6","2","8","2","1","1","0","34","sa501664"
"Joe Paterson","Giants (AA)","23","5","6","1.96","55","0","0","0","10","5","13","69.0","274","47","18","15","3","24","3","3","1","3","69","2565"
"Joe Testa","- - -","23","5","2","1.96","47","1","0","0","8","4","7","82.2","347","55","30","18","3","41","1","3","5","0","116","sa457252"
"Matt Langwell","Indians (A)","23","1","4","1.97","45","0","0","0","4","1","11","68.2","280","54","21","15","4","22","1","2","2","0","68","8130"
"Gabe DeHoyos","- - -","29","1","4","1.97","35","1","0","0","0","1","9","50.1","220","48","17","11","1","21","2","3","2","1","45","sa262554"
"Yomar Pacheco","Pirates (R)","19","2","1","1.97","15","8","0","0","1","0","3","45.2","195","40","19","10","2","11","0","7","3","1","27","sa504958"
"Pat Lehman","- - -","22","4","2","1.97","13","9","0","0","0","0","1","59.1","221","43","15","13","3","2","0","4","2","1","42","sa501681"
"Victor Mateo","Rays (R)","19","3","4","1.98","10","9","0","0","0","0","0","50.0","204","42","23","11","1","9","0","5","2","1","38","sa504206"
"Luke Wertz","- - -","23","2","1","1.98","19","0","0","0","1","2","4","36.1","153","28","16","8","2","15","0","1","1","0","28","sa388972"
"Derrik Lutz","Reds (AA)","24","1","2","1.99","20","0","0","0","2","2","2","22.2","96","18","7","5","0","10","3","1","2","0","17","sa328064"
"Edigson Mora","- - -","21","2","1","1.99","12","1","0","0","3","0","1","31.2","124","23","8","7","3","5","0","3","0","1","29","sa504187"
"Dan Remenowsky","White Sox (A)","23","7","3","1.99","54","0","0","0","24","7","1","63.1","247","40","18","14","3","16","1","3","1","1","109","sa461018"
"Zach Kroenke","Yankees (AAA)","25","7","1","1.99","36","2","0","0","4","0","3","72.1","292","54","24","16","4","30","1","0","3","0","55","4383"
"Mariano Gomez","Braves (AAA)","26","8","4","1.99","47","0","0","0","8","0","8","72.1","289","51","18","16","3","29","0","4","1","1","36","sa199551"
"Jose Monegro","- - -","19","0","0","1.99","22","0","0","0","0","1","7","40.2","175","36","12","9","2","8","0","4","5","0","61","sa503000"
"Roman Mendez","Red Sox (R)","18","2","3","1.99","12","10","0","0","0","0","0","49.2","191","33","11","11","1","8","0","4","2","1","47","10307"
"Jake Westbrook","Indians (AA)","31","0","1","2.00","3","3","0","0","0","0","0","9.0","34","8","2","2","1","1","0","0","2","0","6","412"
"Oswaldo Sosa","Twins (R)","23","1","1","2.00","6","0","0","0","0","2","0","9.0","41","9","4","2","1","4","0","1","0","1","12","sa254670"
"Robert Coello","- - -","24","5","3","2.00","34","0","0","0","2","0","4","67.1","279","39","22","15","4","34","0","7","2","1","83","1149"
"Kelvin Perez","- - -","23","5","2","2.01","15","9","0","0","0","0","1","58.1","254","54","25","13","0","27","1","2","4","0","56","sa393322"
"Williams Louico","Orioles (R)","19","2","3","2.01","27","3","0","0","2","4","5","58.1","253","54","24","13","0","24","3","6","5","0","37","sa507190"
"Mike Piazza","Angels (R)","22","2","1","2.01","16","0","0","0","0","1","1","31.1","136","32","8","7","3","15","0","0","6","0","30","sa504063"
"Brett Oberholtzer","Braves (R)","19","6","2","2.01","12","12","1","0","0","0","0","67.0","251","46","17","15","1","6","0","2","6","1","56","3855"
"Peter Kennelly","Twins (R)","21","3","1","2.01","12","0","0","0","1","0","0","22.1","96","17","6","5","1","17","1","0","3","0","27","sa503286"
"Mike Bolsenbroek","- - -","22","2","2","2.02","18","0","0","0","4","0","3","35.2","146","22","9","8","0","15","0","2","3","0","36","sa392186"
"Hassan Pena","- - -","24","3","2","2.02","17","7","0","0","0","0","2","49.0","194","30","12","11","1","19","0","5","8","5","35","sa327740"
"Nicholas Cassavechia","- - -","23","1","1","2.03","11","0","0","0","1","1","0","13.1","55","10","3","3","1","8","0","0","0","0","9","sa455343"
"Lefty Febrillet","Mets (R)","19","0","0","2.03","9","0","0","0","0","3","0","13.1","63","8","7","3","0","8","1","4","5","0","10","sa506949"
"Jeff Stevens","Cubs (AAA)","25","1","3","2.03","42","0","0","0","2","2","16","57.2","232","35","15","13","1","25","4","2","5","0","61","3367"
"Brandon Sage","Mets (A-)","22","3","3","2.03","16","0","0","0","1","1","2","31.0","131","26","11","7","1","11","4","0","2","0","15","sa503225"
"Brian Sanches","Marlins (AAA)","30","1","1","2.04","16","0","0","0","4","2","0","17.2","70","13","6","4","1","4","0","0","1","0","22","2739"
"Jess Todd","- - -","23","4","2","2.04","44","0","0","0","25","2","3","53.0","212","40","13","12","3","13","1","0","7","0","66","3805"
"Victor Garate","Dodgers (AA)","24","0","1","2.04","47","0","0","0","4","0","6","53.0","219","36","12","12","1","23","0","4","4","1","56","4036"
"Scott Schneider","- - -","21","3","3","2.04","17","10","1","0","1","0","2","70.2","284","51","25","16","3","13","0","4","4","0","76","sa502040"
"Austin Bibens-Dirkx","Cubs (A)","24","7","2","2.04","12","8","1","0","1","1","1","70.2","265","55","19","16","4","9","0","0","1","0","50","9559"
"Charlis Burdie","- - -","23","8","6","2.04","48","0","0","0","2","2","8","75.0","297","37","17","17","1","38","2","5","6","2","82","sa351659"
"Cameron Lamb","Giants (R)","20","4","1","2.04","13","13","0","0","0","0","0","57.1","228","40","15","13","1","28","0","1","2","0","55","sa377589"
"Jim Henderson","- - -","26","4","0","2.04","46","0","0","0","21","3","3","61.2","254","43","18","14","2","26","1","2","3","0","51","6653"
"Blaine Hardy","Royals (A)","22","4","4","2.05","36","3","0","0","9","2","4","92.1","361","71","26","21","3","17","1","7","4","0","94","6499"
"Justin Erasmus","Red Sox (R)","19","2","2","2.05","15","0","0","0","5","1","1","26.1","112","20","8","6","0","11","0","1","4","1","25","sa503989"
"Andrew Taylor","- - -","22","4","0","2.05","45","0","0","0","8","0","9","57.0","233","37","15","13","2","27","0","0","2","0","91","7896"
"Diogenes Rosario","Diamondbacks (R)","20","1","1","2.05","17","0","0","0","4","1","1","30.2","132","31","10","7","1","6","0","2","0","0","38","sa504012"
"Erick Carrillo","Marlins (A-)","22","4","2","2.05","14","11","0","0","1","0","1","61.1","247","49","17","14","1","18","0","1","1","0","50","sa502031"
"Radhames Quezada","Reds (R)","18","2","5","2.06","13","11","0","0","0","0","0","65.2","295","59","31","15","0","26","0","12","7","1","51","sa506279"
"Matt Costello","- - -","22","1","5","2.06","17","3","0","0","0","0","1","39.1","157","35","13","9","1","9","0","1","0","0","43","sa502843"
"Hector Mayora","Cubs (R)","20","3","2","2.06","12","7","0","0","1","0","0","39.1","163","37","15","9","0","13","0","0","2","0","32","sa506693"
"Edwar Cabrera","- - -","21","1","0","2.06","16","4","0","0","0","0","0","52.1","220","35","15","12","2","22","0","5","6","0","78","9211"
"Jacob Renshaw","Orioles (A+)","23","1","0","2.08","5","0","0","0","0","1","0","8.2","40","8","3","2","0","5","0","2","1","1","7","sa327111"
"Paul Bargas","- - -","20","3","1","2.08","19","1","0","0","2","0","3","30.1","115","17","8","7","1","8","1","0","5","0","34","sa501715"
"Vinnie Chulk","Indians (AAA)","30","1","0","2.08","18","0","0","0","4","0","4","21.2","91","22","7","5","0","7","0","0","1","0","16","1838"
"Jack Taschner","Phillies (AAA)","31","0","2","2.08","20","0","0","0","2","0","3","21.2","89","16","6","5","1","10","1","0","3","0","15","2766"
"Renzo Reverol","Twins (R)","18","4","1","2.08","7","5","0","0","0","0","1","34.2","135","21","16","8","1","4","0","1","1","0","35","sa3000916"
"Robert Ray","- - -","25","0","2","2.08","5","5","0","0","0","0","0","13.0","56","14","4","3","0","3","0","0","1","0","9","3359"
"Elvin Orozco","Yankees (R)","20","4","0","2.08","19","0","0","0","1","2","4","39.0","161","36","11","9","0","14","0","1","3","0","42","sa3000532"
"Jose Hernandez","Mets (R)","20","2","1","2.08","5","5","0","0","0","0","0","26.0","105","17","9","6","0","9","0","5","3","0","29","sa3000727"
"Omar Diaz","Cardinals (R)","21","2","0","2.08","11","0","0","0","0","0","1","13.0","55","9","4","3","0","10","0","0","0","0","13","sa456032"
"Keith Butler","- - -","20","1","1","2.08","23","0","0","0","6","3","2","30.1","122","18","9","7","0","13","0","4","3","1","38","10080"
"Rhett Ballard","Rockies (A-)","23","4","1","2.08","26","0","0","0","1","3","5","43.1","178","27","12","10","1","19","0","6","2","0","40","sa502310"
"Luis De Luna","Braves (R)","19","9","2","2.08","18","13","0","0","0","0","0","73.2","280","49","19","17","2","11","0","7","6","2","66","sa506543"
"Orbandy Rodriguez","Diamondbacks (R)","20","0","1","2.08","3","1","0","0","0","0","0","4.1","18","2","3","1","0","4","0","0","1","0","5","sa509857"
"Casey Kelly","- - -","19","7","5","2.08","17","17","0","0","0","0","0","95.0","361","65","30","22","4","16","0","1","5","0","74","9174"
"Kyle Waldrop","- - -","23","5","5","2.08","51","0","0","0","3","4","7","90.2","386","94","29","21","2","25","5","9","5","0","50","7513"
"Brandon Moore","Mets (A-)","23","6","3","2.09","13","13","2","2","0","0","0","82.0","319","61","23","19","4","17","0","3","5","0","71","sa455275"
"Andrew Carraway","- - -","22","8","0","2.09","17","10","0","0","1","0","0","64.2","248","51","18","15","4","9","0","2","4","1","70","sa501632"
"Tyler Cline","Reds (R)","19","5","1","2.09","12","10","0","0","0","0","0","60.1","248","41","17","14","2","21","0","6","2","1","43","sa454519"
"Jean Machi","- - -","27","3","4","2.09","41","0","0","0","12","1","0","51.2","204","36","16","12","3","19","2","0","5","0","37","3220"
"Estarlin Morel","Mets (R)","19","4","2","2.09","16","4","0","0","2","1","2","47.1","195","37","15","11","1","11","1","2","0","0","44","sa506932"
"Gustavo Brazoban","Rockies (R)","17","2","2","2.09","9","8","0","0","0","0","0","38.2","167","31","13","9","0","18","0","4","3","2","34","sa506325"
"Willie Eyre","Rangers (AAA)","30","0","0","2.10","19","2","0","0","2","0","3","34.1","134","24","8","8","1","12","2","1","1","1","25","2078"
"Chia-Jen Lo","- - -","23","1","2","2.10","42","0","0","0","3","0","12","64.1","266","40","18","15","2","33","3","4","5","0","75","5440"
"Bobby Korecky","Diamondbacks (AAA)","29","2","1","2.10","27","0","0","0","13","1","0","30.0","116","26","9","7","1","3","0","0","2","0","25","4608"
"Steve Ames","Dodgers (R)","21","1","1","2.10","17","0","0","0","7","2","0","30.0","112","20","7","7","2","6","0","0","3","0","47","9615"
"Rene Meristil","Athletics (R)","22","1","6","2.10","14","9","0","0","0","0","0","60.0","242","42","23","14","2","29","0","5","8","0","58","sa506061"
"Juan Jaime","- - -","21","5","2","2.10","14","12","0","0","0","0","0","55.2","234","37","21","13","2","31","0","5","4","2","76","6127"
"Victor Duarte","Mariners (R)","22","3","0","2.10","6","5","0","0","0","0","0","25.2","100","20","11","6","1","3","0","0","3","0","24","sa3000175"
"Kyle Rutter","- - -","22","1","2","2.10","20","0","0","0","2","1","1","25.2","114","25","7","6","1","17","0","1","0","0","27","sa503402"
"Rudy Owens","- - -","21","11","2","2.10","25","25","0","0","0","0","0","124.0","490","100","32","29","11","17","0","10","4","0","113","5226"
"Kyle Haas","- - -","21","1","1","2.11","9","5","0","0","0","0","1","21.1","89","19","9","5","1","8","0","2","1","0","16","sa455683"
"Misaul Diaz","Blue Jays (R)","19","5","3","2.11","14","0","0","0","1","1","0","42.2","185","35","16","10","1","12","0","12","5","1","50","sa506186"
"T.J. Hose","- - -","23","3","2","2.11","42","0","0","0","12","2","7","59.2","245","46","23","14","2","17","2","6","8","1","70","sa455042"
"Nate Pettus","- - -","20","3","2","2.11","25","0","0","0","8","2","3","38.1","156","32","15","9","3","14","0","1","6","0","35","sa455510"
"Pedro Pena","Cardinals (R)","18","1","2","2.11","12","7","0","0","0","0","0","38.1","168","30","14","9","2","24","0","1","4","1","43","sa3000858"
"Mark Serrano","- - -","23","3","1","2.11","14","8","0","0","0","0","0","55.1","222","40","16","13","2","15","0","4","1","0","65","sa501508"
"Marcos Molina","- - -","21","4","1","2.12","17","0","0","0","4","0","1","34.0","138","25","8","8","1","15","0","2","3","1","29","sa503994"
"Jim Ed Warden","- - -","30","2","1","2.12","32","0","0","0","3","4","2","46.2","196","37","16","11","3","18","1","3","6","0","47","sa201006"
"Phil Irwin","Pirates (A-)","22","1","2","2.12","10","7","0","0","0","0","0","29.2","122","27","8","7","1","6","0","2","0","1","32","9489"
"Dan DeLucia","- - -","24","1","3","2.12","22","0","0","0","1","0","6","29.2","128","29","8","7","0","12","2","1","0","0","19","sa455341"
"Pedro Lora","Phillies (R)","20","1","3","2.12","12","0","0","0","1","2","0","29.2","133","29","17","7","1","14","0","1","4","2","31","sa507287"
"Josh Perrault","- - -","27","1","4","2.13","59","0","0","0","18","4","11","72.0","296","57","24","17","7","18","1","2","1","0","74","sa226189"
"Luke Sommer","Cubs (A+)","24","2","4","2.13","51","0","0","0","3","4","10","72.0","295","76","20","17","5","11","2","0","1","0","67","sa388967"
"Arodys Vizcaino","Yankees (A-)","18","2","4","2.13","10","10","0","0","0","0","0","42.1","179","34","18","10","2","15","0","1","2","2","52","5498"
"Brandon Rapoza","Brewers (A+)","23","3","2","2.13","41","0","0","0","0","1","7","67.2","283","61","23","16","2","19","0","4","1","0","46","sa454879"
"Chance Chapman","- - -","25","10","2","2.13","49","2","0","0","2","0","6","76.0","299","57","18","18","3","25","1","0","3","0","67","sa389241"
"Brad Kilby","Athletics (AAA)","26","4","2","2.13","45","0","0","0","2","1","9","63.1","252","40","15","15","5","24","1","2","5","0","77","9823"
"Ben Wilshire","Giants (R)","24","2","0","2.13","20","0","0","0","2","0","4","25.1","97","15","6","6","1","9","0","1","3","0","25","sa392057"
"Kyle Davies","Royals (AAA)","25","4","2","2.14","8","8","0","0","0","0","0","46.1","195","47","19","11","3","14","0","0","7","0","44","3642"
"A.J. Ramos","Marlins (A-)","22","2","2","2.14","25","0","0","0","9","1","1","33.2","140","22","9","8","0","14","0","3","6","1","50","8350"
"Jason Berken","- - -","25","3","1","2.14","7","7","0","0","0","0","0","33.2","132","23","8","8","2","12","0","1","0","0","24","5673"
"Tim Stauffer","- - -","27","3","1","2.14","16","4","0","0","1","1","0","42.0","164","29","12","10","2","8","0","0","1","0","28","6432"
"Chris Mederos","Athletics (R)","22","3","1","2.14","11","2","0","0","0","0","0","21.0","75","14","5","5","1","2","0","0","1","0","26","sa502158"
"Charllan Jimenez","Cardinals (R)","19","6","0","2.14","15","7","0","0","1","0","0","63.0","252","45","18","15","4","23","0","5","2","1","75","sa506619"
"Michael Dubee","- - -","23","5","1","2.14","51","0","0","0","7","1","11","71.1","296","66","28","17","6","13","0","2","7","0","81","sa328048"
"Santos Arias","Twins (A+)","22","6","3","2.15","38","9","0","0","3","3","3","100.2","411","90","26","24","1","27","0","6","3","1","72","sa393296"
"Jose Rodriguez","Marlins (R)","18","4","4","2.15","13","13","0","0","0","0","0","79.2","324","70","32","19","0","16","0","7","3","1","53","sa506842"
"Brandon Cooney","- - -","23","2","7","2.15","50","0","0","0","22","3","0","58.2","251","46","25","14","2","19","2","10","3","0","48","sa327990"
"Mark Cohoon","Mets (A-)","21","9","2","2.15","14","14","2","1","0","0","0","92.0","356","69","26","22","4","20","0","4","2","1","70","sa455146"
"Antonio Bastardo","- - -","23","3","2","2.15","17","9","0","0","3","0","0","54.1","209","39","14","13","2","12","0","4","1","0","56","8844"
"Eiris Ramirez","- - -","20","2","5","2.15","11","9","0","0","0","0","0","54.1","227","50","24","13","0","19","0","5","4","3","34","sa504081"
"Ariel Medina","Tigers (R)","18","4","3","2.15","14","13","1","0","0","0","0","62.2","269","51","28","15","2","27","0","5","3","0","55","sa506719"
"Dan Jennings","- - -","22","1","2","2.15","45","0","0","0","6","1","12","62.2","256","49","21","15","1","26","3","0","9","0","69","8073"
"Manuel Soliman","Twins (R)","19","6","2","2.15","14","14","0","0","0","0","0","71.0","300","66","25","17","0","20","0","9","8","0","55","sa506790"
"Aaron Wirsch","Orioles (R)","18","1","0","2.16","7","4","0","0","0","0","1","16.2","69","12","4","4","0","10","0","0","3","0","18","sa501500"
"Ernesto Yanez","- - -","19","7","1","2.16","17","10","2","1","0","1","1","75.0","300","58","20","18","0","25","0","5","5","1","46","sa504837"
"Vladimir Nunez","Braves (AAA)","34","3","2","2.16","45","2","0","0","5","1","9","83.1","354","69","23","20","7","37","0","3","0","0","79","532"
"Angel Raga","Mariners (R)","19","4","4","2.16","14","8","0","0","1","0","0","58.1","237","50","19","14","0","19","1","0","2","3","35","sa504795"
"Henry Mendez","Braves (R)","20","0","0","2.16","7","0","0","0","0","0","1","8.1","39","4","2","2","0","8","0","2","0","0","10","sa506566"
"Jose Pasen","- - -","19","2","5","2.17","17","10","0","0","0","0","2","62.1","255","44","28","15","1","37","1","4","6","1","51","sa506595"
"Mike Belfiore","Diamondbacks (R)","20","2","2","2.17","14","11","0","0","0","1","0","58.0","245","59","29","14","2","13","0","1","2","0","55","9324"
"Ramon Cespedes","Indians (R)","18","6","3","2.17","24","0","0","0","6","0","1","49.2","206","35","16","12","1","22","0","4","5","1","41","sa506041"
"Victor Capellan","- - -","19","0","2","2.18","26","0","0","0","2","1","3","41.1","171","29","13","10","2","13","0","3","2","0","43","sa455772"
"Jose Arredondo","Angels (AAA)","25","1","1","2.18","19","0","0","0","1","0","4","20.2","88","13","7","5","1","14","1","2","1","0","24","4722"
"Drew Graham","- - -","23","0","0","2.18","13","0","0","0","0","0","2","20.2","75","14","5","5","2","5","0","1","0","0","19","sa509599"
"Jared Bradford","- - -","23","0","0","2.18","13","3","0","0","1","1","1","20.2","87","20","11","5","1","2","0","1","2","0","14","sa455003"
"Kendry Flores","Giants (R)","17","7","2","2.18","13","13","0","0","0","0","0","66.0","251","45","19","16","1","24","0","1","9","1","57","12118"
"Sidney Ponson","Royals (AAA)","32","2","1","2.18","6","6","0","0","0","0","0","33.0","127","34","8","8","2","5","0","0","1","0","19","161"
"Johan Jaime","Diamondbacks (R)","19","0","1","2.18","13","2","0","0","0","0","1","33.0","144","20","12","8","1","29","0","2","8","0","39","sa506894"
"George Mieses","Mariners (R)","18","5","4","2.19","16","15","1","1","0","0","0","70.0","296","59","26","17","1","22","0","7","7","1","79","sa506625"
"Heath Nichols","Angels (R)","20","1","0","2.19","18","0","0","0","0","0","3","24.2","114","23","13","6","2","11","0","3","4","0","23","sa502440"
"Nick Haughian","- - -","22","6","4","2.19","15","14","0","0","0","0","0","86.1","350","70","29","21","4","22","0","7","7","0","59","sa454997"
"Sam Demel","- - -","23","2","5","2.19","55","0","0","0","14","4","3","61.2","267","50","19","15","2","30","5","1","6","0","59","868"
"Brett Brach","Indians (A-)","21","5","2","2.19","15","15","0","0","0","0","0","78.0","318","62","25","19","1","20","0","6","1","0","61","sa501623"
"Trenton Lare","- - -","24","5","5","2.19","14","13","0","0","0","0","0","78.0","301","58","27","19","4","10","0","2","4","0","75","sa503602"
"Brett Lorin","- - -","22","8","5","2.20","23","23","0","0","0","0","0","123.0","495","94","39","30","11","35","0","6","9","0","116","sa454589"
"Mitchell Clegg","Nationals (A-)","22","2","4","2.20","13","10","1","0","0","0","0","57.1","234","56","19","14","1","13","0","4","0","1","30","sa501986"
"Juan Marcano","Yankees (R)","18","2","1","2.20","12","11","0","0","0","0","0","45.0","186","27","13","11","1","20","0","3","5","0","70","sa507171"
"Oswell Munoz","Indians (R)","18","6","1","2.20","14","12","0","0","0","0","0","61.1","243","48","17","15","7","7","0","8","1","0","52","sa506055"
"Denny Valdez","Blue Jays (R)","19","1","0","2.20","10","9","0","0","0","0","0","32.2","127","24","9","8","2","12","0","3","4","0","23","sa506179"
"Orlando Alfonso","Orioles (R)","19","1","2","2.20","9","0","0","0","0","0","1","16.1","67","11","5","4","0","10","1","0","4","0","11","sa508401"
"Mike Montgomery","- - -","19","6","4","2.21","21","21","0","0","0","0","0","110.0","444","80","34","27","1","36","1","5","9","1","98","4869"
"Carlos Guevara","- - -","27","0","0","2.21","32","0","0","0","0","2","6","40.2","169","33","13","10","2","17","0","1","7","0","34","5692"
"Hector Hernandez","Cardinals (R)","18","2","1","2.21","13","8","0","0","0","0","0","40.2","175","37","16","10","0","9","0","5","5","2","33","sa501640"
"Carlos Rosario","White Sox (R)","21","2","0","2.21","19","0","0","0","2","0","2","20.1","87","14","7","5","0","15","0","1","3","0","18","sa507130"
"Josh Satow","- - -","23","4","0","2.22","46","0","0","0","20","4","2","65.0","266","51","17","16","2","16","1","1","1","0","67","sa390343"
"Gabriel Perez","Angels (R)","18","8","2","2.22","14","14","0","0","0","0","0","89.1","361","63","27","22","1","27","0","14","6","1","70","sa505270"
"Albaro Estevez","- - -","20","6","1","2.22","17","13","0","0","0","0","3","69.0","285","52","22","17","2","20","0","10","11","1","70","sa503883"
"Spencer Steedley","- - -","24","6","1","2.22","55","0","0","0","6","2","8","69.0","286","55","25","17","4","28","2","5","5","2","62","sa389672"
"Brian Irving","- - -","23","4","1","2.22","21","0","0","0","1","2","2","24.1","100","19","9","6","0","4","0","0","6","0","39","sa454763"
"Jarred Cosart","Phillies (R)","19","2","2","2.22","7","5","0","0","0","0","0","24.1","92","12","8","6","0","7","0","1","1","0","25","10304"
"Chris Schroder","Athletics (AAA)","30","3","1","2.22","45","1","0","0","3","3","9","56.2","240","36","20","14","4","37","0","2","2","1","46","3553"
"Rafael Arias","Padres (R)","20","3","0","2.22","22","0","0","0","5","2","0","28.1","117","25","10","7","1","7","0","0","1","1","37","sa502988"
"Yorfrank Lopez","Tigers (R)","18","2","3","2.23","6","6","0","0","0","0","0","32.1","129","29","15","8","3","5","0","4","1","0","22","sa505044"
"Berling Cruz","Diamondbacks (R)","18","7","2","2.23","14","13","0","0","0","0","0","68.2","291","65","30","17","3","22","0","3","8","0","50","sa506875"
"Steven Hirschfeld","Twins (A+)","23","7","7","2.23","32","17","1","1","0","0","3","117.0","473","93","36","29","6","31","1","7","7","1","86","sa293691"
"Zach McAllister","Yankees (AA)","21","7","5","2.23","22","22","0","0","0","0","0","121.0","493","98","39","30","4","33","0","7","0","1","96","2895"
"Darin Downs","- - -","24","12","6","2.23","22","21","1","0","0","0","0","133.0","543","130","41","33","12","27","1","4","4","0","120","5903"
"Jared Eskew","Marlins (R)","22","7","1","2.23","14","7","0","0","0","0","0","48.1","197","40","15","12","1","10","0","2","2","0","44","sa502426"
"Victor Marte","- - -","28","3","5","2.24","39","0","0","0","8","3","3","64.1","268","50","21","16","1","25","2","2","5","0","53","5158"
"Robbie Erlin","Rangers (R)","18","0","0","2.25","3","0","0","0","0","0","2","4.0","18","5","1","1","0","1","0","0","0","0","9","10354"
"Brandon Backe","- - -","31","3","1","2.25","6","6","0","0","0","0","0","36.0","143","31","9","9","0","10","0","0","0","0","21","1529"
"Alex Serrano","Mexican (AAA)","28","1","1","2.25","11","0","0","0","2","1","2","12.0","46","11","3","3","1","0","0","0","0","0","4","2436"
