"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Javier Solano","Mexican (AAA)","23","4","1","2.57","37","2","0","0","0","0","5","70.0","281","51","20","20","5","24","1","4","5","0","49","sa455650"
"Nelson Aguida","White Sox (R)","21","0","2","2.57","9","0","0","0","0","0","0","14.0","62","11","5","4","0","4","0","2","5","0","15","sa549131"
"Albert Minnis","Astros (A-)","21","2","1","2.57","14","0","0","0","0","0","2","14.0","56","12","4","4","1","4","0","0","1","0","9","sa549930"
"Grant Gordon","Angels (R)","22","3","0","2.57","9","0","0","0","0","1","0","14.0","57","12","4","4","0","4","0","0","3","0","14","sa579850"
"David Rodriguez","Yankees (R)","20","4","2","2.57","17","5","0","0","1","1","2","49.0","205","43","18","14","2","19","0","1","9","2","44","sa657804"
"Willie Gabay","- - -","21","0","1","2.57","5","1","0","0","0","0","0","7.0","28","5","2","2","0","2","0","0","3","0","6","sa658273"
"Andrew Ferreira","Twins (R)","22","1","0","2.57","13","0","0","0","0","0","0","21.0","86","11","6","6","1","14","0","3","3","1","30","sa658892"
"Gabriel Bermudez","Phillies (R)","20","1","0","2.57","5","0","0","0","1","0","0","7.0","26","5","2","2","1","2","0","0","0","0","9","sa659691"
"Pat Christensen","- - -","22","2","2","2.57","23","0","0","0","3","3","1","28.0","111","25","9","8","2","3","0","2","1","0","38","sa708456"
"Raymundo Gonzalez","Angels (R)","17","0","0","2.57","6","0","0","0","0","0","0","7.0","34","7","5","2","0","3","0","3","4","0","8","sa737200"
"Blake Taylor","Pirates (R)","17","0","2","2.57","8","7","0","0","0","0","0","21.0","78","7","8","6","0","9","0","1","0","1","13","sa737558"
"Joel Cabrera","Phillies (R)","19","0","0","2.57","6","0","0","0","0","0","0","7.0","35","11","4","2","1","1","0","0","0","0","0","sa740305"
"Tyler Jones","- - -","23","5","6","2.58","36","0","0","0","13","3","2","52.1","213","37","21","15","0","20","1","2","1","0","66","sa549495"
"Bryce Stowell","Indians (AA)","26","4","1","2.58","36","0","0","0","4","1","1","45.1","188","33","18","13","2","21","0","2","4","0","62","sa455267"
"Carlos Valdez","Mets (A-)","22","2","2","2.58","9","9","0","0","0","0","0","45.1","191","41","17","13","1","17","0","0","3","0","33","sa600903"
"Robert Gsellman","- - -","19","6","6","2.58","19","19","0","0","0","0","0","108.0","448","99","43","31","5","23","0","7","3","0","83","13696"
"Jhon Morban","Yankees (R)","21","1","5","2.59","16","0","0","0","2","0","1","31.1","131","22","15","9","1","12","0","1","7","1","31","sa737239"
"Bernardo Reyes","Dodgers (R)","17","0","0","2.59","11","5","0","0","0","0","1","24.1","104","22","8","7","0","9","0","2","0","0","21","sa739830"
"Danny Burawa","Yankees (AA)","24","6","3","2.59","46","0","0","0","4","5","11","66.0","279","47","25","19","1","42","1","0","7","0","66","11397"
"Rafael Perez","- - -","31","3","2","2.60","29","0","0","0","6","1","2","34.2","140","29","10","10","4","8","0","1","1","0","32","4078"
"Jose Regalado","Pirates (R)","21","6","4","2.60","14","14","0","0","0","0","0","69.1","269","58","26","20","2","4","0","5","2","1","52","sa606069"
"Carlos Melo","- - -","22","2","2","2.60","15","0","0","0","5","3","2","17.1","75","11","7","5","0","10","0","2","4","0","19","sa503957"
"Derek Hansen","Athletics (A-)","22","2","2","2.60","11","0","0","0","0","1","5","17.1","74","9","10","5","1","11","0","2","5","0","15","sa658615"
"Wilson Rivera","Braves (A+)","23","6","0","2.60","40","0","0","0","1","0","4","62.1","271","45","19","18","4","44","0","7","11","1","86","sa506238"
"Frank Batista","Cubs (AA)","24","3","3","2.60","48","0","0","0","19","4","1","62.1","264","55","21","18","2","28","3","2","6","0","52","sa506678"
"Fred Lewis","- - -","26","0","4","2.61","29","5","0","0","0","0","7","58.2","256","60","21","17","3","25","0","0","4","0","60","sa549581"
"Chasen Bradford","- - -","23","9","3","2.61","50","0","0","0","4","1","11","69.0","287","64","24","20","4","17","2","0","2","0","61","12452"
"Enny Romero","- - -","22","11","7","2.61","28","28","0","0","0","0","0","148.1","622","114","51","43","9","75","1","2","5","3","112","4001"
"Scott Frazier","Cubs (A-)","21","1","2","2.61","14","0","0","0","1","0","2","20.2","86","14","6","6","0","10","0","2","1","0","19","sa548439"
"Sander Beck","Orioles (A)","22","1","1","2.61","14","0","0","0","3","0","0","20.2","86","14","8","6","1","7","0","3","4","1","24","sa578779"
"Alan Farina","- - -","26","1","1","2.61","27","0","0","0","8","3","0","31.0","134","28","10","9","4","8","4","1","5","0","38","sa388377"
"Frank Gailey","Athletics (AA)","27","2","3","2.61","39","0","0","0","3","2","4","62.0","254","58","20","18","3","11","2","3","2","0","54","sa389206"
"Colin Bates","Nationals (A+)","25","5","4","2.61","36","0","0","0","1","2","4","62.0","256","58","30","18","4","8","0","6","5","0","48","sa503210"
"Dylan Hawkins","Cardinals (R)","20","3","2","2.61","16","2","0","0","0","0","0","31.0","127","22","11","9","2","9","1","6","4","0","34","sa740130"
"Edwin Quirarte","Giants (AA)","26","3","5","2.61","56","0","0","0","10","3","6","72.1","302","66","22","21","2","28","1","5","3","1","44","sa454556"
"Rick Teasley","- - -","22","3","4","2.61","17","0","0","0","2","4","0","41.1","175","40","18","12","3","9","2","4","1","0","36","sa738288"
"Yomar Pacheco","Cubs (R)","23","2","2","2.61","28","0","0","0","10","1","0","41.1","169","42","15","12","6","6","2","2","0","1","37","sa504958"
"Reinaldo Cepin","Royals (R)","19","1","1","2.61","6","0","0","0","0","0","0","10.1","37","6","3","3","0","2","0","0","3","0","9","sa657821"
"Austin Adams","Indians (AA)","26","3","2","2.62","45","0","0","0","4","4","8","55.0","237","44","19","16","3","29","1","2","7","0","76","7411"
"Sean Furney","- - -","22","1","5","2.62","16","5","0","0","0","2","0","55.0","229","53","21","16","1","15","0","1","3","0","64","sa739747"
"Benny Suarez","- - -","21","2","3","2.62","29","0","0","0","1","4","3","44.2","198","37","14","13","3","27","0","4","4","1","44","sa659041"
"Austin Platt","Diamondbacks (A-)","21","4","3","2.62","15","7","1","0","0","0","0","79.0","351","71","40","23","5","40","0","5","9","1","53","sa599263"
"Alex Blackford","- - -","22","0","2","2.62","23","0","0","0","4","1","1","34.1","135","25","14","10","5","7","0","1","4","0","42","sa579787"
"Jhon Silva","Twins (R)","20","3","3","2.62","25","0","0","0","11","2","1","34.1","141","19","10","10","0","19","1","3","11","0","33","sa550599"
"Henry Centeno","Rays (R)","18","2","2","2.62","10","10","0","0","0","0","0","34.1","138","27","11","10","0","7","0","4","4","1","24","sa596373"
"Yankory Pimentel","Red Sox (R)","19","5","4","2.62","14","14","0","0","0","0","0","68.2","269","59","24","20","2","12","0","2","3","0","40","sa659446"
"Manuel Gonzalez","Phillies (R)","21","2","0","2.62","18","0","0","0","4","2","4","34.1","135","29","11","10","3","3","0","2","2","1","27","sa659759"
"Lucas Sims","Braves (A)","19","12","4","2.62","28","18","1","0","0","0","1","116.2","481","83","44","34","3","46","0","15","14","0","134","13470"
"Steven Matz","Mets (A)","22","5","6","2.62","21","21","1","1","0","0","0","106.1","428","86","36","31","4","38","0","5","1","0","121","13361"
"Matthew Boyd","- - -","22","0","3","2.63","8","5","0","0","0","0","0","24.0","88","14","7","7","2","4","0","0","1","0","23","15440"
"Ronan Pacheco","- - -","24","3","2","2.63","41","0","0","0","1","0","7","48.0","220","34","22","14","1","39","1","2","7","0","46","sa503627"
"Javier Reynoso","Royals (R)","20","0","2","2.63","14","0","0","0","0","0","0","24.0","104","19","8","7","0","13","0","2","1","0","27","sa505523"
"Neil Kozikowski","Pirates (R)","18","1","1","2.63","7","6","0","0","0","0","0","24.0","99","24","11","7","2","3","0","1","1","0","13","sa737863"
"Taylor Grover","Red Sox (A-)","22","0","3","2.63","15","0","0","0","1","0","1","24.0","100","20","7","7","1","5","0","2","1","0","18","sa737866"
"Wes Parsons","Braves (A)","20","7","7","2.63","19","19","1","1","0","0","0","109.2","443","91","44","32","5","21","0","9","11","1","101","sa736026"
"Carlos Garcia","Red Sox (R)","18","4","3","2.63","14","13","0","0","0","0","0","61.2","245","35","21","18","3","23","0","9","8","0","51","sa657902"
"Brian Flynn","- - -","23","7","12","2.63","27","27","0","0","0","0","0","161.0","657","145","56","47","9","43","0","5","7","2","147","12027"
"Zach Thornton","- - -","25","7","3","2.63","42","1","0","0","5","7","3","75.1","303","58","28","22","4","12","0","2","4","0","90","sa549662"
"Burch Smith","- - -","23","6","3","2.63","18","18","0","0","0","0","0","92.1","365","73","32","27","5","23","0","3","4","0","102","12784"
"Keith Butler","- - -","24","3","2","2.63","33","1","0","0","9","5","3","41.0","162","29","13","12","4","11","2","0","0","0","49","10080"
"Erick Algarin","Indians (R)","18","2","0","2.63","13","5","0","0","1","0","0","41.0","175","39","17","12","2","12","0","1","5","1","34","sa737062"
"Domingo Acevedo","Yankees (R)","19","1","2","2.63","11","10","0","0","0","0","0","41.0","178","42","20","12","0","11","0","2","7","0","43","sa739716"
"Joey Donofrio","Cardinals (A)","24","6","2","2.63","40","0","0","0","5","1","4","68.1","276","56","25","20","3","17","1","4","4","0","85","sa658836"
"Tyler Brosius","- - -","21","3","3","2.63","17","0","0","0","0","0","1","27.1","111","15","9","8","0","14","0","1","2","0","35","sa738719"
"Travis Henke","- - -","24","3","1","2.64","37","0","0","0","3","0","8","71.2","289","59","24","21","4","19","1","4","4","0","52","sa598548"
"Ken Roberts","- - -","25","1","1","2.64","53","0","0","0","4","0","11","71.2","307","73","30","21","4","22","0","3","5","0","50","10938"
"Jose Torres","Athletics (A-)","19","3","2","2.64","9","5","0","0","0","0","0","30.2","136","28","15","9","2","12","0","1","4","0","21","14957"
"Travis Dean","Rangers (A-)","22","2","1","2.64","16","0","0","0","0","0","1","30.2","144","30","13","9","0","19","0","3","4","0","31","sa549142"
"Michael Wacha","Cardinals (AAA)","21","5","3","2.65","15","15","0","0","0","0","0","85.0","333","65","26","25","9","19","0","0","5","0","73","14078"
"Jeff Inman","Pirates (AA)","25","1","1","2.65","10","0","0","0","2","1","1","17.0","70","15","5","5","1","6","0","1","1","0","14","sa328057"
"Zachary Dando","- - -","22","2","1","2.65","20","1","0","0","1","2","0","34.0","147","32","12","10","0","18","1","0","2","0","20","sa599468"
"Luis Ysla","Giants (R)","21","4","0","2.65","12","12","0","0","0","0","0","51.0","203","38","18","15","1","13","0","3","1","0","52","sa739569"
"Cody Anderson","- - -","22","9","4","2.65","26","26","0","0","0","0","0","136.0","548","121","42","40","8","40","0","5","8","1","122","12799"
"Stew Brase","- - -","24","3","2","2.65","35","0","0","0","8","2","0","51.0","221","32","18","15","3","35","3","5","2","1","59","sa599900"
"Kevin Gadea","Mariners (R)","18","9","1","2.65","14","14","0","0","0","0","0","71.1","300","71","28","21","3","23","0","6","5","0","48","sa735841"
"Julio Pinto","Royals (R)","17","3","3","2.65","13","13","0","0","0","0","0","54.1","222","37","20","16","1","26","0","6","10","0","43","sa736965"
"Alberto Guzman","Blue Jays (R)","20","5","1","2.65","15","12","0","0","0","0","0","54.1","233","43","23","16","2","28","0","5","14","1","49","sa737241"
"Anthony DeSclafani","- - -","23","9","6","2.65","25","25","0","0","0","0","0","129.0","518","122","49","38","10","23","0","5","7","1","115","13050"
"D.J. Slaton","Rays (R)","20","4","3","2.66","12","12","0","0","0","0","0","61.0","256","61","25","18","5","14","0","1","2","0","42","sa738725"
"Anyelo Leclerc","Rangers (R)","21","2","0","2.66","9","1","0","0","0","1","1","20.1","79","18","6","6","0","3","0","1","1","0","27","sa551970"
"Jake Pintar","Orioles (R)","19","2","0","2.66","15","0","0","0","3","1","1","20.1","88","18","6","6","0","9","0","1","0","0","16","sa658677"
"Carlos Reyes","Angels (R)","19","2","2","2.66","14","0","0","0","0","0","1","20.1","78","14","8","6","0","5","0","0","1","0","14","sa739253"
"Francisley Bueno","Royals (AAA)","32","3","3","2.66","36","1","0","0","1","5","5","67.2","285","64","27","20","5","24","1","1","7","0","56","5980"
"Cruz Pereira","Mariners (R)","22","1","3","2.66","12","0","0","0","0","0","1","23.2","108","23","11","7","1","11","0","1","3","1","14","sa504807"
"Jairo Asencio","Orioles (AAA)","30","5","0","2.66","47","0","0","0","28","7","0","50.2","202","35","17","15","5","14","4","1","2","0","56","3332"
"Carlos Hernandez","- - -","26","8","10","2.66","29","24","0","0","0","0","0","152.0","635","142","60","45","6","41","0","6","6","0","106","sa393410"
"Oscar Perez","Red Sox (R)","21","2","2","2.67","16","0","0","0","8","0","0","27.0","113","21","15","8","0","9","2","2","2","1","15","sa506222"
"Christian Binford","Royals (A)","20","8","7","2.67","23","23","0","0","0","0","0","135.0","552","129","54","40","7","25","0","7","3","3","130","sa599309"
"Henry Owens","- - -","20","11","6","2.67","26","26","0","0","0","0","0","135.0","556","84","47","40","9","68","0","9","11","0","169","13143"
"Orlando Castro","- - -","21","9","7","2.67","26","17","0","0","1","0","0","108.0","434","104","37","32","8","17","0","4","3","0","84","sa546531"
"Sam Dyson","- - -","25","4","11","2.67","22","21","0","0","0","0","0","111.1","474","101","49","33","1","36","2","12","3","0","62","11710"
"Juan Ramon Noriega","- - -","22","5","7","2.67","48","0","0","0","0","3","13","57.1","240","55","23","17","6","12","0","7","0","0","57","sa543294"
"Hector Nelo","Dodgers (AA)","26","5","2","2.67","45","0","0","0","3","4","7","60.2","256","51","23","18","2","29","2","3","7","0","50","sa392069"
"Antonio Cruz","Royals (A+)","21","2","0","2.67","18","0","0","0","2","0","1","30.1","137","29","13","9","1","14","1","2","8","0","29","sa506741"
"Logan Taylor","Mets (A)","21","1","1","2.67","7","7","0","0","0","0","0","30.1","125","28","10","9","0","9","1","1","1","0","35","sa658168"
"Heberto Gonzalez","Mexican (AAA)","30","2","2","2.67","43","0","0","0","0","3","7","33.2","142","31","12","10","2","19","2","1","3","0","18","sa508082"
"Junior Garcia","Astros (R)","17","2","2","2.67","14","1","0","0","1","1","0","33.2","135","24","14","10","1","12","0","1","0","0","30","sa737032"
"Alex Smith","- - -","23","5","5","2.67","38","0","0","0","5","3","1","67.1","275","64","27","20","2","13","0","1","9","0","62","sa659361"
"Kelvin De La Cruz","- - -","24","3","1","2.67","50","0","0","0","7","1","9","67.1","303","66","24","20","3","35","1","0","6","0","84","sa328950"
"Mike Recchia","- - -","24","6","0","2.68","16","13","0","0","1","0","0","77.1","318","69","25","23","4","19","0","6","1","1","83","sa550224"
"Enmanuel Camacho","Royals (R)","18","2","1","2.68","11","10","0","0","0","0","0","40.1","171","27","15","12","2","25","0","3","5","1","32","sa737348"
"Dellin Betances","Yankees (AAA)","25","6","4","2.68","38","6","0","0","5","0","5","84.0","345","52","25","25","2","42","0","7","8","0","108","6216"
"Jandel Gustave","Astros (R)","20","2","3","2.68","10","10","0","0","0","0","0","43.2","193","38","23","13","2","23","0","4","2","0","49","14665"
"Jake Newberry","Royals (R)","18","1","1","2.68","11","6","0","0","1","1","1","47.0","200","39","19","14","3","24","3","0","9","0","50","sa659054"
"Andrew Brown","Rockies (A)","23","7","1","2.68","21","3","0","0","0","0","1","50.1","198","46","19","15","1","10","0","4","0","3","34","sa658559"
"Jonathan Dziedzic","Royals (R)","22","2","0","2.68","12","11","0","0","0","0","0","50.1","202","45","16","15","1","14","0","0","7","0","47","sa659070"
"Rayan Gonzalez","Rockies (A)","22","2","3","2.68","49","0","0","0","12","3","11","53.2","235","51","22","16","0","21","0","2","15","1","70","sa455370"
"Tom Windle","Dodgers (A)","21","5","1","2.68","13","12","0","0","0","0","0","53.2","231","50","19","16","2","20","0","2","4","0","51","sa549785"
"Luis Parra","- - -","21","5","6","2.68","20","20","0","0","0","0","0","107.1","463","103","42","32","4","42","0","2","9","0","83","sa506040"
"Blake McKnight","Cardinals (R)","22","3","1","2.69","11","10","0","0","0","0","0","60.1","245","58","19","18","1","8","0","2","4","0","46","sa738934"
"Jimmy Reyes","Rangers (AA)","24","2","4","2.69","44","0","0","0","0","4","7","67.0","279","56","25","20","5","20","3","3","1","3","57","sa526353"
"Marco Gonzales","- - -","21","0","0","2.70","8","6","0","0","0","0","0","23.1","93","18","8","7","1","8","0","0","2","0","23","15467"
"Samuel Deduno","Twins (AAA)","29","0","0","2.70","3","3","0","0","0","0","0","16.2","69","14","6","5","1","10","0","0","2","0","17","5285"
"Yorlin Reynoso","Nationals (R)","17","1","1","2.70","19","1","0","0","0","0","6","36.2","150","27","20","11","1","13","0","2","7","0","31","sa736858"
"Leonel Ruiz","Marlins (R)","20","0","5","2.70","12","4","0","0","0","2","1","36.2","167","22","22","11","0","33","1","6","8","0","30","sa737478"
"Donnie Veal","White Sox (AAA)","28","2","2","2.70","17","0","0","0","2","0","1","26.2","112","23","8","8","1","14","0","2","1","0","30","4741"
"Scott Gracey","- - -","26","8","1","2.70","41","0","0","0","3","4","3","56.2","234","47","18","17","1","17","0","3","4","1","59","sa454894"
"David Paulino","Tigers (R)","19","2","1","2.70","4","4","0","0","0","0","0","20.0","74","16","6","6","1","2","0","0","0","0","22","17418"
"Jesse Chavez","Athletics (AAA)","29","2","2","2.70","5","5","0","0","0","0","0","30.0","130","35","16","9","1","5","0","1","0","0","26","5448"
"Angel Ventura","Brewers (R)","20","5","2","2.70","12","4","1","0","0","0","1","60.0","253","47","29","18","1","22","0","4","7","1","65","sa597505"
"Sandy Garces","Royals (R)","19","3","3","2.70","14","11","1","1","1","0","0","60.0","242","53","24","18","4","15","0","1","2","1","38","sa657779"
"Jose Fernandez","Blue Jays (R)","20","1","0","2.70","16","0","0","0","2","1","1","20.0","82","19","8","6","0","3","0","1","0","0","13","sa659789"
"Justin Hess","- - -","22","1","0","2.70","7","0","0","0","0","0","0","10.0","42","10","3","3","1","3","1","0","1","0","14","sa751550"
"Kyler Newby","- - -","28","6","5","2.70","47","0","0","0","7","8","5","60.0","250","57","21","18","3","19","1","2","7","0","59","sa288761"
"Antonio Senzatela","- - -","18","8","5","2.70","16","16","1","0","0","0","0","93.1","379","80","37","28","2","16","0","10","8","0","66","15488"
"Mario Mendoza","Mexican (AAA)","34","4","4","2.70","66","0","0","0","4","5","23","63.1","274","62","26","19","1","22","6","2","5","0","48","sa198436"
"Dailyn Martinez","Cardinals (R)","20","4","3","2.70","12","12","0","0","0","0","0","63.1","272","61","31","19","3","23","0","3","6","1","31","sa658075"
"Ely Echarry","Rays (A-)","20","5","3","2.70","18","2","0","0","2","1","0","53.1","221","47","20","16","5","21","0","1","2","0","44","sa505021"
"Joely Rodriguez","- - -","21","9","8","2.70","26","26","0","0","0","0","0","140.0","579","142","60","42","8","39","0","4","10","0","101","11487"
"Tyler Herron","- - -","26","7","3","2.70","43","1","0","0","6","2","9","66.2","292","61","22","20","2","32","0","2","3","0","90","sa290174"
"Adaric Kelly","Blue Jays (R)","20","2","1","2.70","15","0","0","0","0","0","0","23.1","109","22","10","7","1","14","0","3","6","0","22","sa549783"
"Javier Vargas","Twins (R)","20","4","1","2.70","12","4","0","0","0","0","1","33.1","141","38","14","10","1","9","0","2","1","1","26","sa548134"
"Christian Garcia","- - -","27","1","1","2.70","11","4","0","0","0","1","2","13.1","58","10","6","4","0","8","0","0","1","0","16","4067"
"Dane De La Rosa","Angels (AAA)","30","1","0","2.70","3","0","0","0","1","1","0","3.1","12","1","1","1","0","2","0","0","0","0","1","10095"
"Wade Kirkland","Athletics (A+)","24","1","0","2.70","3","0","0","0","0","0","0","3.1","14","3","1","1","0","1","0","0","0","0","1","sa549069"
"Wildyn Florian","Red Sox (R)","20","0","0","2.70","4","0","0","0","0","0","0","3.1","12","2","1","1","0","1","0","1","1","0","1","sa657687"
"Masilis Valera","Phillies (R)","20","1","0","2.70","3","0","0","0","0","0","0","3.1","15","2","1","1","0","4","0","0","5","0","3","sa657840"
"Danny Salazar","- - -","23","6","5","2.71","21","20","0","0","1","0","0","93.0","363","71","31","28","5","24","0","2","0","1","129","5867"
"Kyle Anderson","Blue Jays (A-)","23","5","3","2.71","15","15","0","0","0","0","0","83.0","340","74","31","25","2","12","1","5","3","0","58","sa579301"
"Jose Flores","Indians (AA)","24","7","3","2.71","59","0","0","0","16","3","0","66.1","281","55","26","20","1","27","2","3","3","0","87","sa503583"
"D.J. Brown","Indians (A)","22","3","4","2.71","27","2","0","0","1","1","2","66.1","273","59","26","20","5","20","0","1","4","0","71","sa659293"
"Gabriel Alfaro","Mexican (AAA)","30","4","3","2.71","53","0","0","0","26","3","0","63.0","262","47","20","19","6","24","3","3","3","0","84","sa294420"
"Roman Madrid","Padres (A)","22","6","4","2.72","51","0","0","0","22","3","1","56.1","245","45","24","17","0","29","4","2","5","0","56","sa503560"
"Stephen Shackleford","- - -","24","3","4","2.72","47","0","0","0","8","4","6","53.0","231","42","19","16","2","32","3","3","3","0","46","sa549913"
"Joe Dvorsky","- - -","24","2","6","2.72","35","0","0","0","2","1","5","53.0","226","51","26","16","7","11","1","1","3","0","51","sa599560"
"Clayton Mortensen","- - -","28","4","0","2.72","15","7","0","0","0","1","1","49.2","202","40","17","15","5","23","0","2","3","0","41","3166"
"Jorge L. Rodriguez","Cardinals (R)","19","2","5","2.72","13","8","0","0","2","0","1","49.2","208","42","19","15","2","19","0","2","6","1","57","sa657712"
"Austin Pritcher","Tigers (A-)","22","3","4","2.72","18","6","0","0","1","0","0","49.2","220","55","24","15","3","18","0","2","3","0","29","sa738296"
"Dakota Watts","- - -","25","4","1","2.72","35","0","0","0","8","1","4","46.1","200","48","17","14","0","16","0","3","3","1","38","sa501935"
"Gabriel Ynoa","Mets (A)","20","15","4","2.72","22","22","1","0","0","0","0","135.2","542","123","45","41","9","16","0","1","2","0","106","12938"
"Malcom Culver","- - -","23","5","5","2.72","40","0","0","0","5","4","2","86.0","350","57","34","26","3","31","1","6","12","0","77","sa454968"
"Jordan Sechler","Braves (R)","21","2","0","2.73","16","0","0","0","0","1","3","33.0","137","27","10","10","1","10","1","3","2","0","27","sa738351"
"Fabio Castro","Mexican (AAA)","28","3","0","2.73","6","6","0","0","0","0","0","29.2","125","28","9","9","4","10","0","0","2","0","34","4048"
"Zach Eflin","Padres (A)","19","7","6","2.73","22","22","0","0","0","0","0","118.2","502","110","53","36","7","31","2","4","7","0","86","13774"
"Ryan Reid","Pirates (AAA)","28","7","2","2.73","36","0","0","0","2","2","7","59.1","245","49","22","18","4","22","0","1","4","1","56","9385"
"Kendry Flores","Giants (A)","21","10","6","2.73","22","22","1","0","0","0","0","141.2","551","113","47","43","11","17","2","4","4","0","137","12118"
"Anthony Castro","Tigers (R)","18","2","2","2.73","13","11","0","0","0","0","0","56.0","228","45","24","17","2","17","0","5","3","0","55","sa656041"
"Brad Peacock","Astros (AAA)","25","6","2","2.73","14","13","0","0","0","1","0","79.0","313","65","29","24","9","22","3","1","3","0","76","5401"
"Felix Bautista","Marlins (R)","18","0","3","2.73","11","3","0","0","1","0","0","26.1","113","21","14","8","0","14","0","1","7","0","17","sa737480"
"Michaelangelo Guzman","Mariners (R)","22","1","0","2.73","15","0","0","0","1","0","0","26.1","113","15","9","8","0","25","0","0","5","0","38","sa738504"
"Jose Valdez","- - -","23","2","2","2.74","50","0","0","0","33","2","0","49.1","207","32","16","15","1","34","1","1","6","2","67","14470"
"Ken Ray","Mexican (AAA)","38","7","3","2.74","12","12","0","0","0","0","0","72.1","303","71","28","22","5","22","1","3","7","0","80","1986"
"Pierce Johnson","- - -","22","11","6","2.74","23","21","0","0","0","0","0","118.1","492","109","41","36","5","43","0","9","4","1","124","13435"
"Peter Moylan","Dodgers (AAA)","34","4","1","2.74","38","0","0","0","4","1","7","46.0","190","38","14","14","1","20","3","2","0","1","45","4891"
"Tom Koehler","Marlins (AAA)","27","0","2","2.74","4","4","0","0","0","0","0","23.0","94","16","8","7","2","12","0","0","0","0","18","6570"
"Chipper Smith","Marlins (A)","23","8","3","2.74","34","6","0","0","2","1","4","88.2","360","70","34","27","7","33","0","8","4","0","98","sa659259"
"Joey Krehbiel","Angels (A)","20","6","5","2.74","48","1","0","0","1","6","6","65.2","274","49","22","20","3","28","0","3","5","1","70","13707"
"Jason Creasy","Pirates (A)","21","6","4","2.74","32","13","0","0","3","1","1","108.1","458","106","43","33","7","24","0","8","7","0","96","sa598099"
"Salvador Sanchez","White Sox (AA)","27","2","4","2.74","27","0","0","0","1","2","8","42.2","171","31","16","13","1","10","1","2","5","1","46","sa291439"
"Krishawn Holley","- - -","21","4","2","2.74","23","0","0","0","1","3","3","42.2","185","40","17","13","2","16","0","0","5","1","41","sa550095"
"Jorgan Cavanerio","Marlins (R)","18","4","1","2.74","9","8","0","0","0","0","0","42.2","176","43","16","13","1","10","0","3","2","0","29","sa598143"
"Michael Santos","Giants (R)","18","1","2","2.75","4","4","0","0","0","0","0","19.2","81","18","7","6","0","6","0","0","4","0","18","sa736667"
"David Holmberg","Diamondbacks (AA)","21","5","8","2.75","26","26","1","0","0","0","0","157.1","651","138","59","48","12","50","2","7","3","0","116","7725"
"Junior Mendez","- - -","20","0","1","2.75","19","1","0","0","0","1","2","39.1","169","32","14","12","2","15","1","1","2","0","40","sa738197"
"Andrew Hanse","- - -","22","3","2","2.75","22","0","0","0","5","1","4","39.1","157","34","13","12","2","9","1","2","1","0","35","sa738306"
"Yimaury Pena","Royals (R)","19","2","2","2.75","13","5","1","1","0","0","4","39.1","161","28","13","12","0","13","1","1","5","0","33","sa657903"
"Sean Black","- - -","25","4","3","2.75","18","13","0","0","0","0","0","75.1","309","66","24","23","6","23","0","4","3","0","46","sa326533"
"Warner Madrigal","Diamondbacks (AAA)","29","1","0","2.75","22","0","0","0","0","1","1","36.0","141","21","11","11","2","14","0","2","3","1","41","6419"
"Philip Walby","Yankees (A-)","20","3","1","2.75","14","4","0","0","0","1","0","36.0","161","24","12","11","1","30","0","1","12","0","37","sa550369"
"German Taveras","Red Sox (R)","20","3","2","2.75","16","0","0","0","1","1","3","36.0","144","30","13","11","0","9","0","2","6","0","30","sa599887"
"J.D. Martin","Rays (AAA)","30","16","4","2.75","27","27","1","0","0","0","0","160.1","671","168","58","49","15","26","0","9","5","0","116","3685"
"Jose De La Torre","Red Sox (AAA)","27","5","1","2.75","34","0","0","0","1","3","5","52.1","216","35","18","16","2","27","1","0","3","0","59","787"
"Tyler Mizenko","Giants (A)","23","1","4","2.75","48","0","0","0","25","4","0","52.1","225","45","19","16","3","24","2","1","2","0","50","sa577659"
"Jonathan Loaisiga","Giants (R)","18","8","1","2.75","13","13","0","0","0","0","0","68.2","274","60","29","21","4","16","0","2","6","0","40","19753"
"Jose Macias","Athletics (A+)","23","1","2","2.76","22","0","0","0","5","1","1","32.2","127","24","12","10","1","7","0","1","1","0","28","sa549378"
"Carlos Encarnacion","Reds (R)","19","1","3","2.76","20","0","0","0","1","1","2","32.2","152","26","26","10","1","26","0","0","6","2","29","sa657905"
"Jeremy Bleich","Yankees (AA)","26","2","1","2.76","27","4","0","0","2","1","3","65.1","281","57","27","20","1","39","0","3","1","0","57","sa454413"
"Jake Kuebler","Mets (A)","23","3","6","2.76","21","11","0","0","1","1","2","81.2","334","75","31","25","3","17","0","7","5","0","57","sa455078"
"Ryan Buchter","Braves (AAA)","26","4","0","2.76","51","0","0","0","5","0","7","62.0","274","36","23","19","5","51","2","4","5","0","103","9456"
"Carlos Perez","- - -","21","3","0","2.76","29","0","0","0","3","0","7","45.2","181","26","19","14","2","19","0","2","5","1","52","sa503632"
"Ian Thomas","Braves (AA)","26","7","8","2.76","39","13","0","0","1","3","2","104.1","419","72","34","32","7","37","2","1","1","1","123","13881"
"Aaron Thompson","- - -","26","3","3","2.76","42","1","0","0","9","1","9","58.2","247","60","21","18","3","16","0","1","3","1","53","999"
