"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Luis Campos","Pirates (R)","21","25.1",".290","0.86","13.3 %","40.0 %","46.7 %","34.3 %","11.4 %","48.7 %","17.1 %","34.2 %","26.6 %","42","135","177","sa546532"
"Daniel Hernandez","Royals (R)","23","65.0",".308","1.13","19.5 %","42.7 %","37.8 %","10.0 %","11.4 %","44.7 %","23.2 %","32.1 %","34.7 %","45","381","426","sa549088"
"Florencio Bustillos","Mexican (AAA)","23","102.0",".336","1.68","11.3 %","55.7 %","33.0 %","12.3 %","11.4 %","55.0 %","19.3 %","25.7 %","8.3 %","598","1045","1643","sa506954"
"Daniel Renken","Reds (A+)","22","142.2",".333","0.94","16.5 %","40.4 %","43.1 %","11.4 %","11.4 %","47.8 %","25.3 %","26.9 %","26.2 %","324","896","1220","sa549725"
"Zach Lee","- - -","20","121.0",".314","1.27","17.9 %","45.9 %","36.3 %","11.4 %","11.4 %","41.6 %","21.2 %","37.1 %","14.1 %","471","1038","1509","11468"
"Mauricio Tequida","Mexican (AAA)","30","42.0",".303","1.52","21.3 %","47.5 %","31.2 %","20.5 %","11.4 %","57.9 %","24.1 %","17.9 %","6.3 %","221","368","589","sa226470"
"Kevin Pucetas","- - -","27","104.2",".279","2.09","17.1 %","56.1 %","26.8 %","14.8 %","11.4 %","44.9 %","26.2 %","28.9 %","8.6 %","507","983","1490","sa327994"
"Erik Turgeon","- - -","25","36.1",".377","1.18","17.2 %","44.8 %","37.9 %","18.2 %","11.4 %","52.1 %","23.5 %","24.4 %","10.0 %","259","402","661","sa455488"
"Jose Fuentes","Tigers (R)","17","48.1",".338","1.66","22.5 %","48.3 %","29.1 %","25.0 %","11.4 %","48.1 %","27.6 %","24.4 %","26.5 %","109","269","378","sa656017"
"Greg Holt","Nationals (A)","23","78.2",".235","0.97","17.3 %","40.7 %","42.0 %","27.8 %","11.3 %","48.8 %","19.8 %","31.4 %","21.5 %","139","401","540","sa546954"
"Daniel Wolford","Reds (A+)","23","68.1",".318","0.64","12.6 %","34.2 %","53.3 %","17.0 %","11.3 %","39.4 %","27.1 %","33.5 %","28.0 %","199","443","642","sa545124"
"Ian Marshall","- - -","25","45.0",".383","1.06","23.2 %","39.4 %","37.3 %","20.8 %","11.3 %","53.1 %","21.8 %","25.2 %","24.4 %","99","303","402","sa549516"
"Kevin Comer","- - -","19","49.1",".290","1.51","18.4 %","49.1 %","32.5 %","24.5 %","11.3 %","50.0 %","23.8 %","26.2 %","19.0 %","68","274","342","sa597802"
"Travis Webb","Reds (AAA)","27","58.0",".276","0.81","20.6 %","35.5 %","44.0 %","16.1 %","11.3 %","37.2 %","25.5 %","37.2 %","10.9 %","467","619","1086","sa326879"
"Kramer Champlin","Blue Jays (A)","22","70.1",".337","1.81","13.0 %","56.0 %","31.0 %","17.7 %","11.3 %","54.6 %","19.6 %","25.8 %","34.8 %","100","458","558","sa599534"
"Greg Reynolds","Rangers (AAA)","26","163.0",".322","1.47","17.9 %","48.8 %","33.3 %","15.4 %","11.3 %","44.8 %","25.7 %","29.5 %","5.7 %","904","1597","2501","5712"
"Paul Clemens","- - -","24","143.1",".347","0.98","16.2 %","41.4 %","42.4 %","20.1 %","11.3 %","47.8 %","26.1 %","26.1 %","8.0 %","849","1467","2316","8037"
"Curtis Partch","- - -","25","82.1",".318","1.66","19.2 %","50.4 %","30.3 %","18.3 %","11.3 %","42.1 %","26.7 %","31.3 %","14.1 %","459","806","1265","1333"
"Eric Hurley","- - -","26","111.2",".327","1.04","20.8 %","40.4 %","38.8 %","12.7 %","11.3 %","47.8 %","26.3 %","26.0 %","9.2 %","742","1164","1906","8364"
"Guillermo Carrillo","- - -","28","62.0",".393","1.49","19.9 %","48.0 %","32.1 %","21.1 %","11.3 %","56.6 %","22.1 %","21.2 %","8.0 %","400","667","1067","sa508205"
"Matt Bywater","- - -","23","68.1",".278","1.55","15.0 %","51.6 %","33.3 %","14.1 %","11.3 %","51.1 %","27.4 %","21.5 %","16.8 %","199","481","680","sa548356"
"Jonas Dufek","Astros (A)","24","126.2",".342","1.11","22.1 %","41.0 %","36.9 %","16.2 %","11.3 %","47.9 %","26.3 %","25.8 %","28.5 %","192","768","960","sa578908"
"Sandy Nin","Mexican (AAA)","31","71.0",".295","1.35","15.7 %","48.4 %","35.9 %","23.8 %","11.3 %","46.2 %","23.1 %","30.8 %","13.4 %","288","746","1034","sa202159"
"Andrew Chafin","Diamondbacks (A+)","22","122.1",".324","1.48","14.0 %","51.3 %","34.7 %","15.0 %","11.2 %","48.0 %","25.1 %","27.0 %","26.3 %","372","854","1226","12988"
"Brian Burres","- - -","31","105.1",".303","1.10","26.7 %","38.4 %","34.8 %","16.4 %","11.2 %","45.0 %","24.7 %","30.3 %","9.0 %","652","1031","1683","3425"
"Stalin Gerson","- - -","23","151.2",".292","0.66","18.1 %","32.4 %","49.5 %","21.2 %","11.2 %","51.7 %","22.5 %","25.8 %","27.1 %","207","924","1131","sa506277"
"Brandon Dickson","Cardinals (AAA)","27","141.1",".303","1.48","14.7 %","50.9 %","34.4 %","11.2 %","11.2 %","54.3 %","19.4 %","26.4 %","8.5 %","684","1350","2034","6979"
"Charles Shirek","White Sox (AAA)","26","170.1",".290","1.77","17.6 %","52.7 %","29.8 %","18.0 %","11.2 %","43.8 %","22.3 %","33.9 %","9.5 %","840","1710","2550","sa388975"
"Kip Wells","Padres (AAA)","35","50.2",".320","2.83","19.3 %","59.6 %","21.1 %","19.4 %","11.1 %","48.3 %","21.1 %","30.6 %","6.7 %","333","490","823","1012"
"Charlie Furbush","Mariners (AAA)","26","10.0",".261","0.89","26.1 %","34.8 %","39.1 %","33.3 %","11.1 %","37.5 %","37.5 %","25.0 %","10.1 %","42","107","149","1370"
"Michael Roth","Angels (R)","22","22.0",".339","1.94","14.5 %","56.5 %","29.0 %","16.7 %","11.1 %","42.2 %","25.0 %","32.8 %","27.1 %","54","127","181","13736"
"Amir Garrett","- - -","20","20.0",".293","4.11","13.2 %","69.8 %","17.0 %","33.3 %","11.1 %","41.7 %","16.7 %","41.7 %","27.4 %","59","120","179","14375"
"David Aardsma","- - -","30","6.2",".286","0.78","15.8 %","36.8 %","47.4 %","11.1 %","11.1 %","31.8 %","31.8 %","36.4 %","33.9 %","17","48","65","1902"
"Raul Valdes","Phillies (AAA)","34","30.0",".338","0.85","27.5 %","33.3 %","39.1 %","11.1 %","11.1 %","43.7 %","21.1 %","35.2 %","11.1 %","152","343","495","1953"
"Andrew Brackman","- - -","26","63.0",".302","1.28","15.0 %","47.7 %","37.3 %","19.4 %","11.1 %","48.7 %","25.4 %","25.9 %","12.7 %","300","439","739","2365"
"Evan Meek","Pirates (AAA)","29","46.0",".242","2.78","17.1 %","61.0 %","22.0 %","14.8 %","11.1 %","32.5 %","23.0 %","44.4 %","9.4 %","311","479","790","5109"
"Blake Parker","Cubs (AAA)","27","23.2",".213","1.00","15.6 %","42.2 %","42.2 %","18.5 %","11.1 %","42.2 %","25.0 %","32.8 %","9.7 %","130","221","351","5224"
"Mark Hamburger","- - -","25","78.1",".368","1.21","13.8 %","47.2 %","39.0 %","15.2 %","11.1 %","47.5 %","29.3 %","23.2 %","9.5 %","497","835","1332","5329"
"Anthony Reyes","Padres (AAA)","30","21.1",".413","1.89","30.7 %","45.3 %","24.0 %","11.1 %","11.1 %","42.9 %","32.5 %","24.7 %","8.2 %","141","264","405","7105"
"Garrett Mock","- - -","29","61.2",".358","1.41","20.7 %","46.3 %","32.9 %","18.5 %","11.1 %","48.5 %","27.5 %","24.0 %","8.8 %","395","641","1036","7335"
"Oliver Drake","Orioles (AA)","25","18.0",".146","3.56","8.9 %","71.1 %","20.0 %","22.2 %","11.1 %","53.1 %","18.4 %","28.6 %","8.4 %","79","158","237","8823"
"David Carpenter","Angels (AAA)","24","19.2",".154","1.50","16.7 %","50.0 %","33.3 %","11.1 %","11.1 %","53.7 %","18.5 %","27.8 %","11.3 %","121","180","301","9244"
"Alberto Manrique","Mexican (AAA)","36","42.1",".338","0.89","21.2 %","37.1 %","41.7 %","12.7 %","11.1 %","44.9 %","26.6 %","28.5 %","5.6 %","256","425","681","sa185737"
"Jose Oyervides","Mexican (AAA)","30","129.0",".333","2.22","18.8 %","56.0 %","25.2 %","21.2 %","11.1 %","45.9 %","22.7 %","31.4 %","9.1 %","811","1270","2081","sa202000"
"Amalio Diaz","Dodgers (A)","25","11.0",".371","2.33","14.3 %","60.0 %","25.7 %","11.1 %","11.1 %","32.4 %","32.4 %","35.1 %","18.2 %","23","54","77","sa294349"
"Omar Poveda","- - -","24","131.1",".332","1.34","14.2 %","49.1 %","36.6 %","17.4 %","11.1 %","49.0 %","22.7 %","28.3 %","10.2 %","815","1357","2172","sa294843"
"Mike Ballard","Nationals (AA)","28","64.2",".355","0.97","14.9 %","41.8 %","43.3 %","14.4 %","11.1 %","48.3 %","25.4 %","26.3 %","10.3 %","315","645","960","sa327794"
"R.J. Rodriguez","Mexican (AAA)","27","11.2",".259","1.44","15.4 %","50.0 %","34.6 %","22.2 %","11.1 %","28.6 %","17.9 %","53.6 %","14.3 %","68","114","182","sa329109"
"Bryan Henry","- - -","27","78.2",".316","0.69","18.9 %","33.1 %","48.0 %","25.2 %","11.1 %","44.1 %","28.8 %","27.1 %","8.0 %","422","809","1231","sa389691"
"Ari Ronick","Giants (AA)","26","36.1",".323","1.31","16.1 %","47.6 %","36.3 %","13.3 %","11.1 %","40.3 %","23.3 %","36.4 %","7.9 %","279","401","680","sa454689"
"Kevin Nabors","Angels (A+)","26","24.0",".384","1.04","25.7 %","37.8 %","36.5 %","25.9 %","11.1 %","57.9 %","27.6 %","14.5 %","16.5 %","155","209","364","sa454862"
"Kenny Moreland","Orioles (A+)","26","32.0",".277","0.93","15.5 %","40.8 %","43.7 %","26.7 %","11.1 %","59.4 %","14.2 %","26.4 %","15.4 %","55","198","253","sa455687"
"Jorge Bucardo","Giants (A-)","22","11.0",".333","2.11","28.2 %","48.7 %","23.1 %","22.2 %","11.1 %","45.0 %","15.0 %","40.0 %","24.3 %","12","62","74","sa456361"
"Jay Johnson","- - -","22","34.0",".344","1.74","18.7 %","51.6 %","29.7 %","14.8 %","11.1 %","41.7 %","22.9 %","35.4 %","13.5 %","223","354","577","sa502141"
"Blake Hauser","Mariners (A-)","21","24.0",".267","1.19","4.8 %","51.6 %","43.5 %","22.2 %","11.1 %","50.8 %","27.0 %","22.2 %","33.5 %","59","147","206","sa502161"
"Jesus Adames","Reds (R)","21","26.2",".292","0.78","13.5 %","37.8 %","48.6 %","22.2 %","11.1 %","32.9 %","30.3 %","36.8 %","20.6 %","69","154","223","sa503993"
"Miguel Ferrer","Giants (R)","21","6.1",".409","0.89","22.7 %","36.4 %","40.9 %","22.2 %","11.1 %","60.9 %","13.0 %","26.1 %","22.7 %","19","47","66","sa507007"
"Gerardo Esparza","- - -","24","8.1",".409","1.22","9.1 %","50.0 %","40.9 %","11.1 %","11.1 %","54.6 %","18.2 %","27.3 %","8.0 %","73","90","163","sa508200"
"Jeremy Berg","- - -","25","74.1",".319","1.33","20.4 %","45.5 %","34.1 %","16.7 %","11.1 %","47.4 %","22.8 %","29.8 %","9.4 %","384","762","1146","sa510226"
"Yoimer Camacho","Diamondbacks (R)","22","62.1",".353","2.22","20.3 %","54.9 %","24.7 %","17.8 %","11.1 %","46.0 %","19.6 %","34.4 %","21.0 %","124","377","501","sa548061"
"Kevin Kleis","- - -","20","17.0",".259","1.28","21.2 %","44.2 %","34.6 %","16.7 %","11.1 %","50.0 %","23.2 %","26.8 %","20.3 %","37","91","128","sa549752"
"Tim Boyce","Mariners (A+)","25","24.2",".257","0.78","14.7 %","37.3 %","48.0 %","25.0 %","11.1 %","42.3 %","21.8 %","35.9 %","23.4 %","53","148","201","sa550200"
"Shawn Stuart","Rockies (R)","23","41.0",".305","0.57","19.0 %","29.5 %","51.4 %","22.2 %","11.1 %","42.3 %","21.6 %","36.0 %","34.6 %","67","254","321","sa550210"
"Kyle Simon","- - -","21","112.1",".285","2.60","12.0 %","63.6 %","24.4 %","12.3 %","11.1 %","53.4 %","19.5 %","27.1 %","18.8 %","288","780","1068","sa577011"
"Kaleb Merck","Twins (R)","22","24.1",".344","1.89","18.8 %","53.1 %","28.1 %","0.0 %","11.1 %","47.0 %","21.2 %","31.8 %","33.2 %","31","153","184","sa577907"
"Pedro Zamora","Mexican (AAA)","21","4.1",".556","0.56","26.3 %","26.3 %","47.4 %","11.1 %","11.1 %","42.1 %","42.1 %","15.8 %","7.0 %","46","69","115","sa598332"
"Brandon Brewer","Angels (A+)","22","9.0",".292","1.33","12.5 %","50.0 %","37.5 %","22.2 %","11.1 %","60.0 %","24.0 %","16.0 %","14.8 %","55","80","135","sa599394"
"Francisco Valdez","Mexican (AAA)","22","12.2",".310","0.37","17.8 %","22.2 %","60.0 %","25.9 %","11.1 %","42.2 %","26.7 %","31.1 %","8.0 %","101","150","251","sa654742"
"Trey Lang","Cubs (R)","20","13.2",".333","3.33","11.4 %","68.2 %","20.5 %","33.3 %","11.1 %","54.4 %","17.4 %","28.3 %","26.1 %","11","81","92","sa658014"
"Hunter Haynes","Royals (R)","18","35.2",".381","1.29","14.2 %","48.3 %","37.5 %","17.8 %","11.1 %","47.2 %","24.4 %","28.5 %","25.2 %","112","237","349","sa658232"
"Patrick Smith","Diamondbacks (R)","22","43.2",".369","1.78","20.6 %","50.8 %","28.6 %","11.1 %","11.1 %","51.1 %","26.3 %","22.6 %","30.8 %","84","280","364","sa659456"
"Dustin Umberger","- - -","25","31.2",".355","1.33","16.0 %","48.0 %","36.0 %","29.6 %","11.1 %","36.7 %","22.8 %","40.5 %","31.1 %","69","227","296","sa660531"
"Ibrahin Redan","Reds (R)","18","5.0",".316","0.67","16.7 %","33.3 %","50.0 %","11.1 %","11.1 %","50.0 %","25.0 %","25.0 %","9.1 %","25","30","55","sa694126"
"Pablo Morales","Diamondbacks/Reds (R)","17","5.0",".353","0.67","6.3 %","37.5 %","56.3 %","11.1 %","11.1 %","50.0 %","22.2 %","27.8 %","14.1 %","36","28","64","sa694961"
"Sam Lewis","Royals (R)","20","7.0",".308","1.33","16.0 %","48.0 %","36.0 %","44.4 %","11.1 %","48.2 %","18.5 %","33.3 %","13.2 %","17","36","53","sa701852"
"Taylor Stanton","- - -","24","135.2",".336","1.71","13.1 %","54.9 %","32.1 %","12.4 %","11.0 %","51.6 %","22.2 %","26.2 %","16.4 %","309","903","1212","sa455503"
"Ian Krol","- - -","21","97.0",".322","1.14","12.8 %","46.4 %","40.8 %","22.0 %","11.0 %","46.2 %","26.4 %","27.4 %","22.2 %","220","678","898","10066"
"Deck McGuire","Blue Jays (AA)","23","144.0",".307","0.93","17.9 %","39.4 %","42.6 %","23.5 %","11.0 %","49.9 %","24.5 %","25.6 %","7.5 %","921","1441","2362","11596"
"Blake Treinen","Athletics (A+)","24","103.0",".330","1.81","11.6 %","56.9 %","31.4 %","11.0 %","11.0 %","46.2 %","17.6 %","36.2 %","28.3 %","169","669","838","12572"
"Joel Carreno","- - -","25","90.0",".322","1.04","21.2 %","40.2 %","38.6 %","24.0 %","11.0 %","44.7 %","25.6 %","29.7 %","9.1 %","584","915","1499","2746"
"Hayden Simpson","- - -","23","82.1",".335","1.38","12.5 %","50.7 %","36.8 %","14.0 %","11.0 %","49.5 %","22.3 %","28.3 %","22.5 %","235","482","717","sa548181"
"Miguel Celestino","Red Sox (A+)","22","134.2",".276","1.27","8.4 %","51.2 %","40.4 %","13.4 %","11.0 %","50.2 %","23.0 %","26.8 %","23.0 %","312","833","1145","sa504074"
"Rigoberto Garcia","Mariners (R)","18","60.1",".315","0.94","14.5 %","41.4 %","44.1 %","22.0 %","11.0 %","44.2 %","20.5 %","35.3 %","30.2 %","105","368","473","sa597030"
"Bryan Blough","- - -","22","84.1",".329","1.65","13.2 %","54.0 %","32.8 %","19.5 %","11.0 %","50.4 %","19.9 %","29.8 %","26.8 %","113","518","631","sa599715"
"Blair Walters","- - -","22","136.2",".324","1.13","18.7 %","43.1 %","38.2 %","27.1 %","11.0 %","49.9 %","24.2 %","25.9 %","27.9 %","269","891","1160","sa598185"
"Matt Shoemaker","Angels (AAA)","25","176.2",".350","1.06","20.6 %","40.8 %","38.6 %","22.8 %","11.0 %","47.0 %","25.0 %","28.1 %","10.6 %","948","1741","2689","4776"
"Adam Olbrychowski","- - -","25","105.2",".341","1.00","16.7 %","41.6 %","41.6 %","17.5 %","10.9 %","47.9 %","25.4 %","26.6 %","20.6 %","335","668","1003","sa388851"
"Jonathan Ortiz","Athletics (AA)","26","62.1",".273","1.38","16.0 %","48.6 %","35.4 %","18.8 %","10.9 %","50.5 %","23.4 %","26.0 %","12.6 %","353","626","979","sa381976"
"Brett Hunter","Athletics (AA)","25","56.0",".317","0.86","20.7 %","36.7 %","42.7 %","28.1 %","10.9 %","57.9 %","19.7 %","22.4 %","13.7 %","390","589","979","sa454784"
"Matt Lollis","- - -","21","100.0",".367","1.06","14.6 %","44.0 %","41.4 %","18.0 %","10.9 %","42.7 %","24.3 %","33.0 %","14.2 %","451","892","1343","sa501704"
"Will Scott","- - -","21","61.1",".322","1.59","16.6 %","51.3 %","32.2 %","23.4 %","10.9 %","53.1 %","17.4 %","29.5 %","18.0 %","169","402","571","sa502307"
"Pedro Encarnacion","- - -","21","80.2",".291","2.42","13.4 %","61.3 %","25.3 %","15.6 %","10.9 %","62.0 %","19.6 %","18.4 %","28.0 %","158","453","611","sa507042"
"Tommy Hottovy","Royals (AAA)","30","50.0",".293","0.93","15.9 %","40.5 %","43.7 %","20.0 %","10.9 %","38.5 %","30.0 %","31.5 %","12.7 %","264","553","817","7542"
"Robbie Weinhardt","Tigers (AA)","26","66.0",".273","1.73","20.2 %","50.5 %","29.3 %","23.6 %","10.9 %","35.8 %","25.9 %","38.3 %","7.5 %","416","677","1093","8479"
"Jacob Johnson","Reds (A)","21","89.0",".314","1.38","14.7 %","49.5 %","35.8 %","15.5 %","10.9 %","59.4 %","21.5 %","19.1 %","20.7 %","131","532","663","sa501618"
"Ricardo Pereira","Mariners (R)","21","33.1",".302","0.78","9.3 %","39.8 %","50.9 %","20.0 %","10.9 %","39.6 %","25.2 %","35.1 %","23.1 %","78","190","268","sa504802"
"Alan Oaks","- - -","24","50.0",".356","1.33","20.5 %","45.3 %","34.2 %","18.2 %","10.9 %","48.8 %","22.9 %","28.3 %","19.3 %","167","352","519","sa547531"
"Zach Davies","Orioles (A)","19","114.1",".294","1.76","16.5 %","53.3 %","30.2 %","17.8 %","10.9 %","49.3 %","22.2 %","28.6 %","23.1 %","259","679","938","13183"
"Brandon Williamson","- - -","23","109.0",".310","0.99","19.3 %","40.1 %","40.6 %","18.4 %","10.9 %","50.4 %","22.1 %","27.5 %","14.6 %","310","714","1024","sa599190"
"Gaudencio Aguirre","Mexican (AAA)","39","48.0",".282","1.61","16.7 %","51.4 %","31.9 %","32.6 %","10.9 %","48.0 %","27.4 %","24.7 %","9.8 %","249","458","707","sa185590"
"Kevin James","Rays (R)","21","38.2",".302","1.24","11.2 %","49.1 %","39.7 %","10.9 %","10.9 %","45.5 %","28.1 %","26.5 %","30.9 %","62","220","282","sa501604"
"Min-Sih Chen","Mariners (R)","22","43.0",".329","1.61","16.7 %","51.4 %","31.9 %","21.7 %","10.9 %","50.0 %","18.8 %","31.2 %","19.7 %","106","260","366","sa599915"
"Joe Biagini","- - -","22","93.0",".324","1.58","15.7 %","51.6 %","32.7 %","24.1 %","10.8 %","45.6 %","20.1 %","34.4 %","31.1 %","227","587","814","13194"
"Joe Gardner","Rockies (AA)","24","138.1",".270","2.08","12.9 %","58.8 %","28.2 %","15.0 %","10.8 %","51.4 %","21.8 %","26.8 %","9.0 %","757","1347","2104","sa501227"
"Yunesky Maya","Nationals (AAA)","30","167.0",".258","1.45","16.5 %","49.4 %","34.0 %","16.2 %","10.8 %","45.3 %","22.0 %","32.7 %","6.4 %","836","1618","2454","11420"
"Tim Cooney","Cardinals (A-)","21","55.2",".319","2.51","20.7 %","56.7 %","22.6 %","24.3 %","10.8 %","40.5 %","20.8 %","38.7 %","28.7 %","43","302","345","13762"
"Sergio Lizarraga","Mexican (AAA)","30","58.1",".283","0.84","16.6 %","38.0 %","45.4 %","23.0 %","10.8 %","45.1 %","30.3 %","24.6 %","8.4 %","361","588","949","sa200709"
"Blake Johnson","- - -","27","71.2",".276","1.49","17.5 %","49.3 %","33.2 %","17.6 %","10.8 %","45.9 %","23.6 %","30.5 %","7.8 %","444","715","1159","sa253230"
"Kyle Ottoson","- - -","21","33.0",".317","1.32","14.9 %","48.5 %","36.6 %","29.7 %","10.8 %","54.3 %","23.8 %","21.9 %","36.0 %","37","202","239","sa503158"
"Hein Robb","Twins (R)","20","41.0",".333","1.97","13.4 %","57.5 %","29.1 %","8.1 %","10.8 %","42.1 %","18.1 %","39.9 %","26.3 %","71","248","319","sa550342"
"Brad Watson","- - -","22","69.1",".349","1.58","20.4 %","48.8 %","30.8 %","17.6 %","10.8 %","56.7 %","20.2 %","23.1 %","22.7 %","106","418","524","sa579263"
"Manuel Rivera","Red Sox (A+)","22","84.2",".303","0.75","9.0 %","39.0 %","52.1 %","23.0 %","10.8 %","48.7 %","23.5 %","27.8 %","18.3 %","266","522","788","sa503988"
"James Gillheeney","- - -","24","148.2",".345","0.77","17.5 %","36.0 %","46.5 %","22.5 %","10.8 %","44.6 %","22.7 %","32.7 %","20.9 %","492","1191","1683","sa501532"
"Josh Wall","Dodgers (AAA)","25","53.2",".287","1.02","13.8 %","43.4 %","42.8 %","9.2 %","10.8 %","39.9 %","29.8 %","30.4 %","13.3 %","328","558","886","4436"
"Chris Volstad","Cubs (AAA)","25","71.1",".339","2.06","12.7 %","58.8 %","28.5 %","15.4 %","10.8 %","48.3 %","20.8 %","30.8 %","9.2 %","377","702","1079","9901"
"Wilmin Rodriguez","Giants (AAA)","27","62.1",".371","1.57","25.1 %","45.7 %","29.1 %","13.8 %","10.8 %","49.8 %","22.9 %","27.3 %","7.7 %","436","656","1092","sa329097"
"Jair Jurrjens","Braves (AAA)","26","72.1",".283","1.03","22.2 %","39.5 %","38.3 %","18.3 %","10.8 %","47.8 %","25.3 %","26.9 %","8.4 %","387","717","1104","5556"
"Juan Omar Espinoza","Mexican (AAA)","28","66.1",".382","1.13","20.2 %","42.3 %","37.5 %","25.8 %","10.8 %","49.2 %","25.8 %","25.0 %","6.4 %","443","686","1129","sa508498"
"Luis Ordosgoitti","Astros (A)","19","103.0",".351","1.22","21.3 %","43.3 %","35.4 %","21.5 %","10.7 %","43.3 %","24.1 %","32.6 %","26.3 %","130","601","731","sa550418"
"Jake Pettit","Orioles (AA)","25","123.2",".269","0.97","21.2 %","38.7 %","40.1 %","15.4 %","10.7 %","38.9 %","30.7 %","30.5 %","11.5 %","565","1126","1691","sa550144"
"Matt Torra","Rays (AAA)","28","147.0",".261","0.78","18.1 %","35.9 %","46.0 %","22.7 %","10.7 %","48.8 %","23.2 %","28.0 %","7.8 %","764","1500","2264","sa291167"
"Esteban Yan","Mexican (AAA)","37","132.0",".325","1.05","15.2 %","43.5 %","41.3 %","22.6 %","10.7 %","42.5 %","26.2 %","31.4 %","9.6 %","676","1306","1982","1236"
"Raul Alcantara","Athletics (A)","19","102.2",".327","1.54","14.2 %","52.1 %","33.7 %","31.3 %","10.7 %","46.5 %","23.7 %","29.9 %","15.6 %","236","584","820","12790"
"Josh Judy","Reds (AAA)","26","56.2",".371","1.38","21.8 %","45.3 %","32.9 %","23.2 %","10.7 %","37.4 %","25.9 %","36.8 %","9.8 %","383","649","1032","1975"
"Fernando Cabrera","Mets (AAA)","30","68.0",".304","0.93","20.6 %","38.2 %","41.2 %","27.4 %","10.7 %","46.4 %","28.2 %","25.4 %","12.2 %","456","712","1168","2105"
"Aaron Laffey","Blue Jays (AAA)","27","63.2",".327","2.09","19.5 %","54.4 %","26.0 %","14.3 %","10.7 %","49.8 %","22.0 %","28.3 %","7.6 %","351","620","971","6248"
"Jonathan Castellanos","Mexican (AAA)","30","107.2",".280","1.57","17.9 %","50.1 %","31.9 %","27.7 %","10.7 %","42.1 %","23.7 %","34.2 %","6.9 %","664","1117","1781","sa200086"
"Tim Sexton","- - -","25","35.0",".343","1.96","15.3 %","56.1 %","28.6 %","10.7 %","10.7 %","44.1 %","25.5 %","30.4 %","9.9 %","160","346","506","sa392174"
"Jarret Martin","- - -","22","81.1",".280","2.25","14.6 %","59.2 %","26.3 %","14.3 %","10.7 %","36.9 %","22.2 %","40.9 %","21.9 %","253","496","749","sa455420"
"Chris Masters","- - -","24","58.1",".274","0.75","10.9 %","38.2 %","50.9 %","20.2 %","10.7 %","52.1 %","19.9 %","28.1 %","15.9 %","277","451","728","sa501617"
"Jose Valdivia","Mariners (A-)","20","26.1",".353","1.50","16.7 %","50.0 %","33.3 %","35.7 %","10.7 %","53.4 %","23.9 %","22.7 %","25.4 %","63","154","217","sa503649"
"Irwin Delgado","Mexican (AAA)","23","87.0",".286","1.44","14.9 %","50.2 %","34.9 %","25.0 %","10.7 %","51.0 %","21.7 %","27.3 %","12.8 %","489","808","1297","sa508063"
"Les Williams","Blue Jays (R)","23","23.1",".260","1.32","7.1 %","52.9 %","40.0 %","28.6 %","10.7 %","50.7 %","22.1 %","27.3 %","31.3 %","29","131","160","sa526237"
"Silvio Medina","Nationals (A-)","22","47.0",".254","1.07","12.8 %","45.1 %","42.1 %","21.4 %","10.7 %","45.5 %","27.3 %","27.3 %","23.4 %","102","292","394","sa548039"
"Matt Bischoff","- - -","25","37.1",".309","0.68","16.8 %","33.6 %","49.6 %","19.6 %","10.7 %","41.4 %","31.9 %","26.7 %","16.2 %","141","327","468","sa549461"
"Ruben Alaniz","Astros (A+)","21","100.0",".325","1.33","17.4 %","47.2 %","35.4 %","31.3 %","10.7 %","44.9 %","21.7 %","33.4 %","20.3 %","189","603","792","sa550438"
"Owen Jones","Dodgers (R)","23","27.1",".345","1.21","24.4 %","41.5 %","34.1 %","21.4 %","10.7 %","41.4 %","19.5 %","39.1 %","34.4 %","19","173","192","sa580373"
"Dillon Howard","Indians (R)","19","41.0",".411","3.04","19.9 %","60.3 %","19.9 %","3.6 %","10.7 %","41.3 %","27.1 %","31.6 %","17.4 %","95","261","356","sa597775"
"Colby Broussard","Blue Jays (R)","23","23.0",".385","1.18","7.6 %","50.0 %","42.4 %","14.3 %","10.7 %","38.2 %","29.4 %","32.4 %","30.3 %","77","151","228","sa599488"
"Mitch Brown","Indians (R)","18","27.2",".233","1.18","11.6 %","47.8 %","40.6 %","21.4 %","10.7 %","50.0 %","10.5 %","39.5 %","36.0 %","45","158","203","sa657957"
"Austin Muehring","Reds (R)","21","14.1",".333","0.54","12.2 %","30.6 %","57.1 %","10.7 %","10.7 %","42.6 %","24.1 %","33.3 %","16.5 %","66","86","152","sa658481"
"Guillermo Moscoso","Rockies (AAA)","28","98.1",".366","1.06","14.8 %","43.8 %","41.3 %","17.6 %","10.7 %","44.7 %","25.5 %","29.8 %","7.9 %","573","1083","1656","5106"
"Ronaldo Heras","Mexican (AAA)","24","68.0",".376","1.68","15.5 %","52.9 %","31.5 %","10.7 %","10.7 %","48.4 %","26.5 %","25.2 %","8.5 %","414","699","1113","sa508085"
"Giovanni Soto","Indians (AA)","21","121.1",".292","1.96","19.4 %","53.3 %","27.2 %","20.2 %","10.6 %","44.1 %","23.6 %","32.3 %","10.5 %","753","1109","1862","10330"
