"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Rene Rivera","Twins (AAA)","28","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","3648"
"Edward Mujica","Marlins (A+)","28","0","0","0.00","2","2","0","0","0","0","0","3.0","9","0","0","0","0","0","0","0","0","0","2","3970"
"Hector Santiago","White Sox (AAA)","24","1","0","0.00","3","3","0","0","0","0","0","14.2","54","9","0","0","0","6","0","0","0","0","13","4026"
"Rafael Perez","- - -","30","0","0","0.00","5","1","0","0","0","0","1","6.0","20","3","0","0","0","1","0","0","0","0","1","4078"
"Brian Fuentes","- - -","36","0","0","0.00","3","2","0","0","0","0","0","3.0","9","1","0","0","0","0","0","0","0","0","3","429"
"Paul McAnulty","Angels (AAA)","31","0","0","0.00","1","0","0","0","0","0","0","1.0","3","1","0","0","0","0","0","0","0","0","0","4409"
"Steve Tolleson","Orioles (AAA)","28","0","0","0.00","1","0","0","0","0","0","0","1.0","5","1","1","0","0","0","0","0","0","0","0","4450"
"Jason Hammel","Orioles (A+)","29","1","0","0.00","1","1","0","0","0","0","0","5.0","20","3","0","0","0","1","0","0","0","0","7","4538"
"Ramon Pena","Angels (R)","30","0","0","0.00","2","2","0","0","0","0","0","2.0","7","2","0","0","0","0","0","0","0","0","2","4573"
"Joe Thatcher","Padres (A+)","30","0","0","0.00","1","1","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","4620"
"Matt Capps","Twins (A+)","28","1","0","0.00","2","1","0","0","0","0","0","2.0","8","1","1","0","0","0","0","0","0","0","1","4788"
"Jesse Crain","White Sox (AAA)","30","0","0","0.00","2","2","0","0","0","0","0","2.0","7","0","0","0","0","0","0","1","0","0","3","4817"
"Luke Hughes","Athletics (AAA)","27","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","4898"
"Dale Thayer","Padres (AAA)","31","0","0","0.00","7","0","0","0","0","0","4","8.1","29","2","0","0","0","2","0","0","0","0","5","5032"
"Jeff Larish","Pirates (AAA)","29","0","0","0.00","1","0","0","0","1","0","0","0.1","2","0","0","0","0","1","0","0","0","0","0","5128"
"Mitch Maier","Royals (AAA)","30","0","0","0.00","1","0","0","0","0","0","0","1.0","7","2","2","0","0","1","0","0","0","0","1","5588"
"Matt Pagnozzi","Indians (AAA)","29","0","0","0.00","1","0","0","0","0","0","0","1.0","5","2","0","0","0","0","0","0","0","0","0","6046"
"David Phelps","- - -","25","2","0","0.00","4","4","0","0","0","0","0","18.2","70","12","0","0","0","5","0","0","0","0","23","6316"
"Henry Alberto Rodriguez","- - -","25","0","0","0.00","7","0","0","0","2","0","2","7.0","26","0","0","0","0","5","0","0","0","0","7","6371"
"Stu Pomeranz","- - -","27","0","0","0.00","10","0","0","0","3","0","3","23.1","81","9","2","0","0","3","0","0","1","0","35","6382"
"Andy LaRoche","Red Sox (AAA)","28","1","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","1","0","0","6444"
"JB Shuck","Astros (AAA)","25","0","0","0.00","1","0","0","0","0","0","0","1.0","2","0","0","0","0","0","0","0","0","0","0","6677"
"Mike Schultz","Nationals (R)","32","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","7057"
"Jonny Venters","Braves (AAA)","27","0","0","0.00","1","1","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","7175"
"Greg Holland","Royals (AA)","26","0","1","0.00","2","2","0","0","0","0","0","2.0","7","1","1","0","0","0","0","0","1","0","3","7196"
"Josh Collmenter","Diamondbacks (R)","26","0","0","0.00","3","3","0","0","0","0","0","8.0","28","5","0","0","0","0","0","0","0","0","11","7312"
"Tug Hulett","Phillies (AAA)","29","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","7451"
"Scott Elbert","Dodgers (AA)","26","0","0","0.00","3","0","0","0","0","0","2","2.0","6","0","0","0","0","0","0","0","0","0","6","7489"
"Johan Santana","Mets (A-)","33","0","0","0.00","1","1","0","0","0","0","0","3.0","11","1","0","0","0","1","0","0","0","0","3","755"
"Brandon Boggs","Pirates (AAA)","29","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","8021"
"David Robertson","Yankees (AAA)","27","0","0","0.00","2","1","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","2","8241"
"Jordan Norberto","Athletics (AAA)","25","0","0","0.00","1","0","0","0","0","0","1","1.0","3","0","0","0","0","0","0","0","0","0","2","8432"
"Cody Eppley","Yankees (AAA)","26","0","0","0.00","7","0","0","0","2","0","0","9.1","31","3","0","0","0","1","0","0","0","0","13","9095"
"Tommy Hanson","Braves (AAA)","25","1","0","0.00","1","1","0","0","0","0","0","5.0","19","3","0","0","0","2","0","0","0","0","5","9129"
"Koji Uehara","Rangers (AAA)","37","0","0","0.00","3","0","0","0","0","0","1","3.0","11","3","0","0","0","0","0","0","0","0","4","9227"
"Jared Hughes","Pirates (AAA)","26","0","0","0.00","2","0","0","0","0","0","1","2.0","8","1","0","0","0","1","0","0","0","0","3","9325"
"Doug Fister","Tigers (AAA)","28","0","0","0.00","1","1","0","0","0","0","0","4.0","15","2","0","0","0","1","0","0","0","0","5","9425"
"Darin Ruf","Phillies (AA)","25","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","9929"
"Wes Timmons","Athletics (AAA)","33","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","sa201757"
"Chase Lambin","Marlins (AAA)","32","1","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","sa201847"
"John Whittleman","Royals (AA)","25","0","0","0.00","1","0","0","0","0","0","0","0.2","4","1","0","0","0","1","0","0","0","0","0","sa291246"
"Anthony Contreras","Padres (AAA)","28","0","0","0.00","1","0","0","0","0","0","0","0.2","2","0","0","0","0","0","0","0","0","0","0","sa291727"
"Jonathan Mota","- - -","25","1","0","0.00","3","0","0","0","0","0","0","3.0","10","2","0","0","0","0","0","0","0","0","1","sa291809"
"Christian Marrero","Braves (AA)","25","0","0","0.00","1","0","0","0","0","0","0","0.2","2","0","0","0","0","0","0","0","0","0","0","sa326115"
"Tyler LaTorre","Giants (A+)","29","0","0","0.00","1","0","0","0","0","0","0","0.1","2","1","0","0","0","0","0","0","0","0","0","sa326461"
"Helder Velazquez","Rockies (A+)","23","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa326728"
"Casey Beck","- - -","25","1","1","0.00","5","0","0","0","0","0","0","6.0","22","2","1","0","0","3","0","0","1","0","8","sa327048"
"Kurt Mertins","Royals (AAA)","26","0","0","0.00","1","0","0","0","0","0","0","1.0","5","2","0","0","0","0","0","0","0","0","1","sa327723"
"Scott Savastano","Mariners (AAA)","26","1","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa389423"
"Jared Clark","Rockies (A+)","26","1","0","0.00","1","0","0","0","0","0","0","3.0","10","1","0","0","0","0","0","0","0","0","0","sa389935"
"Josh Horton","Athletics (AA)","26","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","sa390360"
"A.J. Battisto","Marlins (R)","28","0","0","0.00","1","1","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","sa390469"
"Sawyer Carroll","Padres (AAA)","26","0","0","0.00","1","0","0","0","0","0","0","1.0","5","2","0","0","0","1","0","0","0","0","0","sa390596"
"Greg Sexton","Rays (AA)","27","0","0","0.00","1","0","0","0","0","0","0","2.0","8","1","0","0","0","0","0","0","0","0","1","sa390637"
"Brett Zawacki","Marlins (R)","23","0","0","0.00","3","0","0","0","0","0","0","4.1","18","2","0","0","0","1","0","1","0","0","4","sa390655"
"Michael Solbach","- - -","26","0","0","0.00","17","0","0","0","3","0","2","16.0","59","6","0","0","0","5","0","0","3","0","18","sa392104"
"Leonardo Gil","Athletics (AA)","24","1","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa392778"
"Graham Hicks","Nationals (R)","22","0","0","0.00","1","0","0","0","0","0","0","2.0","8","1","0","0","0","2","0","0","0","0","0","sa454521"
"Pete Andrelczyk","Marlins (AA)","26","0","0","0.00","1","0","0","0","0","0","1","1.0","4","0","0","0","0","1","0","0","0","0","2","sa454557"
"Jonathan Hee","Red Sox (AAA)","26","1","0","0.00","2","0","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","0","sa454891"
"Brett Newsome","Nationals (A)","25","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","0","sa455969"
"Hitaniel Arias","Brewers (R)","21","0","0","0.00","2","0","0","0","0","0","0","1.0","6","2","1","0","0","1","0","0","0","0","1","sa456093"
"Joel Weeks","Giants (AA)","27","0","0","0.00","1","0","0","0","0","0","0","1.0","6","2","0","0","0","1","0","0","0","0","1","sa456345"
"Andy Vasquez","Pirates (A+)","24","0","0","0.00","3","0","0","0","0","0","0","2.1","9","0","0","0","0","1","0","1","0","0","1","sa457107"
"Jordan Kreke","Astros (AAA)","25","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","1","sa501696"
"Zach Quate","Rays (AA)","24","1","0","0.00","1","0","0","0","0","0","0","2.0","11","3","0","0","0","2","1","0","0","0","0","sa501754"
"Ryan Beckman","Pirates (AA)","22","0","0","0.00","1","0","0","0","0","0","1","0.1","3","1","0","0","0","1","0","0","0","0","1","sa501977"
"Hector Rabago","Yankees (A+)","23","0","1","0.00","1","0","0","0","0","0","0","1.0","5","1","1","0","0","0","0","0","0","0","1","sa502071"
"Eric Federico","Rockies (A-)","24","0","0","0.00","8","0","0","0","0","0","2","14.1","53","6","0","0","0","5","0","0","1","0","8","sa502904"
"Douglas Landaeta","Athletics (A)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","6","1","0","0","0","2","0","0","0","0","0","sa502960"
"Luis Alvarez","Astros (A)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","1","sa503151"
"Drew Hillman","Phillies (A+)","23","0","0","0.00","2","0","0","0","1","0","0","2.0","6","0","0","0","0","0","0","0","0","0","1","sa503329"
"Shane Brown","Yankees (AA)","24","1","0","0.00","1","0","0","0","0","0","0","1.0","6","2","0","0","0","1","1","0","0","0","2","sa503750"
"Hendry Jimenez","Nationals (A)","22","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa503845"
"Carlos Ramirez","Mariners (A+)","23","0","0","0.00","1","0","0","0","1","0","0","1.0","4","1","0","0","0","0","0","0","1","0","1","sa504754"
"Carlos Perdomo","Phillies (A)","22","0","0","0.00","2","0","0","0","0","0","0","2.0","8","1","0","0","0","1","0","0","0","0","0","sa504867"
"Deivi Mojica","Yankees (R)","22","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa505536"
"Deivi Mejia","Brewers (R)","22","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa506302"
"Andy Otero","Braves (R)","20","0","0","0.00","2","0","0","0","0","0","0","3.0","11","2","0","0","0","0","0","0","0","0","3","sa506550"
"Luis Gomez","Marlins (R)","24","0","0","0.00","3","0","0","0","1","0","1","4.0","13","2","0","0","0","0","0","0","0","0","3","sa506876"
"Juan Paniagua","Cubs (R)","22","1","0","0.00","2","0","0","0","0","0","0","3.2","12","0","0","0","0","1","0","1","0","0","4","sa506892"
"Andruth Ramirez","Nationals (A-)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","0","0","1","sa507021"
"Victor Beriguete","Yankees (R)","23","1","0","0.00","4","0","0","0","1","0","0","8.0","28","3","0","0","0","2","0","0","1","0","6","sa507170"
"Jairo Gomez","- - -","20","0","0","0.00","2","0","0","0","0","0","0","2.1","8","1","0","0","0","0","0","0","1","0","0","sa507250"
"Carlos Best","Phillies (R)","21","1","0","0.00","9","0","0","0","2","1","1","11.1","42","8","1","0","0","2","0","0","1","0","8","sa507286"
"Jose Juan Lopez","Mexican (AAA)","44","0","0","0.00","1","0","0","0","0","0","1","0.1","1","0","0","0","0","0","0","0","0","0","0","sa508086"
"Mateo Monjardin","Mexican (AAA)","25","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","1","sa509288"
"Pedro Acosta","Marlins (R)","21","1","0","0.00","1","0","0","0","0","0","0","2.0","9","1","0","0","0","2","0","0","0","0","2","sa510259"
"Ryan Cuneo","Cubs (A)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","sa526258"
"Dustin Harrington","- - -","23","0","0","0.00","4","0","0","0","0","0","0","3.0","15","3","0","0","0","3","0","0","0","0","2","sa526270"
"Bruce Kern","Rockies (A+)","24","0","0","0.00","2","0","0","0","1","0","0","1.2","6","1","0","0","0","0","0","0","0","0","4","sa526391"
"Tony Thompson","Athletics (A+)","23","0","0","0.00","2","0","0","0","0","0","0","3.0","9","0","0","0","0","0","0","0","0","0","1","sa546717"
"A.J. Pettersen","Twins (A)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","0","sa546810"
"Aldo Montes","Mexican (AAA)","22","2","0","0.00","2","2","0","0","0","0","0","10.0","40","9","1","0","0","2","0","1","1","0","7","sa547921"
"Matthew Thomson","Athletics (R)","24","0","0","0.00","1","1","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","0","0","0","sa549093"
"Barrett Kleinknecht","Braves (AA)","23","1","0","0.00","1","0","0","0","0","0","0","2.0","7","1","0","0","0","0","0","0","0","0","2","sa549102"
"Jeremy Nowak","Orioles (A+)","24","0","0","0.00","1","0","0","0","0","0","0","1.0","6","1","1","0","0","1","0","0","0","0","0","sa549111"
"Nelson Aguida","Blue Jays (R)","20","0","0","0.00","1","0","0","0","0","0","0","0.2","2","0","0","0","0","0","0","0","0","0","1","sa549131"
"Drew Maggi","Pirates (AA)","23","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa549144"
"Michael Fabiaschi","- - -","23","1","0","0.00","2","0","0","0","0","0","0","1.1","4","0","0","0","0","0","0","0","0","0","1","sa549321"
"Andy Leer","Twins (A+)","24","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa549745"
"Ryan Jenkins","Royals (AA)","25","0","0","0.00","1","0","0","0","0","0","0","0.1","3","0","0","0","0","1","0","1","0","0","0","sa549876"
"Ron Schreurs","Orioles (R)","19","0","0","0.00","2","0","0","0","0","0","0","3.0","10","0","0","0","0","1","0","0","0","0","3","sa550184"
"Cody Gabella","Padres (A-)","20","0","0","0.00","1","0","0","0","0","0","0","0.1","2","0","0","0","0","1","0","0","0","0","1","sa550387"
"Rey Bruguera","Padres (R)","20","0","0","0.00","2","0","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","3","sa550586"
"Jose Ramirez","Twins (R)","20","0","0","0.00","2","0","0","0","0","0","0","3.0","13","1","2","0","0","2","0","0","0","0","2","sa551331"
"Reinier Roibal","Giants (R)","23","1","0","0.00","5","0","0","0","0","0","2","4.1","15","0","0","0","0","2","0","0","0","0","4","sa553503"
"Chris Green","Orioles (R)","23","1","0","0.00","3","0","0","0","0","0","0","5.0","17","2","0","0","0","0","0","0","0","0","10","sa579319"
"Patrick Hutcheson","Rockies (A-)","22","0","0","0.00","1","0","0","0","0","0","0","0.0","2","1","0","0","0","1","0","0","0","0","0","sa580432"
"Andrew Shellon","Dodgers (R)","19","0","0","0.00","1","0","0","0","1","0","0","3.0","10","2","0","0","0","0","0","0","0","0","2","sa597151"
"David Cardenas","Diamondbacks (R)","20","0","0","0.00","3","0","0","0","0","0","0","4.0","21","4","4","0","0","3","0","1","1","0","1","sa597257"
"Oscar Armenta","Rays (R)","18","0","1","0.00","5","4","0","0","0","0","0","21.1","79","14","2","0","0","2","0","1","1","0","21","sa597263"
"Colin O'Connell","Athletics (R)","22","0","0","0.00","2","2","0","0","0","0","0","3.0","12","4","0","0","0","0","0","0","0","0","3","sa598111"
"Deion Williams","Nationals (R)","19","0","0","0.00","2","0","0","0","0","0","0","2.2","11","1","0","0","0","2","0","0","0","0","1","sa598271"
"Sam Roberts","Athletics (A-)","23","0","1","0.00","1","0","0","0","0","0","0","1.0","5","1","2","0","1","0","0","0","0","0","1","sa598562"
"Evan Frazar","Indians (A-)","21","0","0","0.00","1","0","0","0","0","0","0","0.1","2","0","0","0","0","1","0","0","1","0","0","sa599342"
"Jordan John","Tigers (R)","21","0","0","0.00","3","0","0","0","0","0","1","3.2","13","1","0","0","0","0","0","1","0","0","5","sa599375"
"Braden Shull","Phillies (R)","19","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","sa599383"
"Kenny Socorro","Cubs (A)","23","1","0","0.00","1","0","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","1","sa599398"
"Kevin Thompson","Dodgers (R)","23","0","0","0.00","2","0","0","0","0","0","0","2.0","7","1","0","0","0","1","0","0","0","0","0","sa599575"
"Alfredo Unzue","Dodgers (R)","26","0","0","0.00","4","0","0","0","0","0","0","3.1","14","2","0","0","0","3","0","0","1","0","5","sa599699"
"Matt Rein","Cardinals (A-)","24","0","0","0.00","1","0","0","0","0","0","0","1.0","5","2","0","0","0","0","0","0","0","0","1","sa601622"
"Matt Anderson","Mariners (R)","20","2","0","0.00","6","0","0","0","0","0","0","8.2","30","2","0","0","0","2","0","0","1","0","12","sa602589"
"Carlos Sosa","Padres (AA)","30","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa606586"
"Kevin Mager","Red Sox (R)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","6","1","0","0","0","2","0","0","0","0","1","sa621502"
"Ricardo Estevez","Cubs (R)","28","0","0","0.00","1","1","0","0","0","0","0","1.2","8","3","1","0","0","0","0","0","0","0","1","sa637711"
"Jesus Valencia","Mexican (AAA)","18","0","0","0.00","1","0","0","0","0","0","0","1.1","7","1","0","0","0","1","0","1","0","0","2","sa654420"
"Roney Alcala","Cubs (R)","18","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","1","sa657585"
"Younaifred Aguero","Nationals (R)","19","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa657759"
"Wilfredo Bobonagua","Blue Jays (R)","18","0","0","0.00","1","0","0","0","0","0","0","1.1","6","1","0","0","0","0","0","0","0","0","0","sa657809"
"Stephen Williams","Red Sox (R)","19","0","0","0.00","2","0","0","0","0","0","1","3.0","11","0","0","0","0","1","0","0","0","0","1","sa658295"
"Dennis Torres","Orioles (R)","22","0","0","0.00","2","0","0","0","0","0","0","2.1","9","2","0","0","0","0","0","0","0","0","2","sa658652"
"Jimmy Rider","Pirates (A-)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","3","1","0","0","0","0","0","0","0","0","0","sa658768"
"Andres Perez","Mexican (AAA)","19","0","0","0.00","3","0","0","0","0","0","0","1.2","6","1","1","0","0","1","0","1","0","0","0","sa659365"
"Ranger Suarez","Phillies (R)","16","0","0","0.00","3","0","0","0","2","0","0","5.0","19","2","0","0","0","3","0","0","0","0","4","sa659551"
"Luis Cedeno","Yankees (R)","17","1","0","0.00","8","0","0","0","1","0","0","9.1","34","6","0","0","0","2","0","0","0","0","10","sa659945"
"Christian Dun","Phillies (R)","18","0","0","0.00","4","0","0","0","0","0","0","6.2","23","2","0","0","0","0","0","0","0","1","3","sa679709"
"Yanuel Cuevas","Orioles (R)","18","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","0","sa683733"
"Patrick Scoggin","- - -","21","0","0","0.00","10","0","0","0","3","0","1","14.1","52","7","0","0","0","2","0","0","0","0","16","sa689796"
"Jose Dominguez Contreras","Mexican (AAA)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","2","sa692029"
"Roberto Martin","Mexican (AAA)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","sa692102"
"Martin Campas","Mexican (AAA)","18","0","0","0.00","1","0","0","0","0","0","1","0.2","3","0","0","0","0","2","0","0","0","0","0","sa692117"
"Welington Serrano","Dodgers (R)","17","0","0","0.00","2","0","0","0","0","0","1","2.0","9","1","0","0","0","3","0","0","0","0","1","sa692507"
"Zach Sterling","Mariners (R)","22","0","0","0.00","2","0","0","0","0","0","0","2.0","6","1","0","0","0","0","0","0","0","0","1","sa694184"
"Joe Rosan","Orioles (R)","21","0","0","0.00","3","0","0","0","0","0","1","4.0","14","1","0","0","0","1","0","0","0","0","4","sa697634"
"Elou Jean","Dodgers (R)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa699143"
"Simon Mercedes","Red Sox (R)","20","0","0","0.00","1","1","0","0","0","0","0","4.0","19","4","0","0","0","2","0","1","0","0","4","sa701535"
"Nick Sawyer","- - -","20","4","1","0.28","20","0","0","0","5","1","4","32.0","119","10","5","1","0","14","0","1","2","0","59","sa550042"
"Josh Renfro","- - -","22","1","1","0.31","22","0","0","0","2","0","6","29.1","117","20","6","1","0","6","0","0","0","0","33","sa579634"
"Silvino Bracho","Diamondbacks (R)","19","3","0","0.32","22","0","0","0","8","0","0","28.0","108","20","2","1","0","5","0","1","1","0","30","15051"
"Josue Montanez","Twins (R)","20","2","0","0.36","8","4","0","0","0","0","1","25.0","97","13","5","1","0","8","0","0","1","0","30","sa549721"
"Travis Blackley","Giants (AAA)","29","3","0","0.39","4","3","0","0","1","0","0","23.1","83","13","1","1","1","3","0","0","1","0","19","3234"
"Robby Scott","Red Sox (R)","22","0","0","0.44","14","0","0","0","1","0","0","20.1","76","13","2","1","0","5","0","1","1","0","23","13042"
"Aliaksei Lukashevich","Pirates (R)","18","1","0","0.47","13","0","0","0","0","1","1","19.0","78","14","2","1","1","8","0","1","0","1","12","sa659411"
"Manuel Gonzalez","Phillies (R)","20","1","0","0.49","8","0","0","0","5","0","1","18.1","68","12","1","1","1","3","0","0","1","0","14","sa659759"
"Luis Gomez","Indians (R)","19","2","0","0.56","14","8","0","0","1","0","2","48.1","183","25","9","3","0","11","1","4","4","0","46","sa657753"
"Roberto Canache","- - -","22","2","0","0.63","10","0","0","0","0","1","2","14.1","55","11","3","1","0","3","0","0","1","0","13","sa548584"
"Matt Brazis","- - -","22","2","0","0.65","18","0","0","0","7","1","0","27.2","100","11","3","2","1","5","0","1","2","0","51","sa577669"
"Donny Medlinger","- - -","21","1","0","0.67","20","0","0","0","4","1","2","26.2","104","16","5","2","0","9","0","1","2","0","34","sa659515"
"Krishawn Holley","Astros (R)","20","1","1","0.68","7","1","0","0","0","1","1","13.1","50","8","1","1","1","1","0","1","0","0","8","sa550095"
"Corbin Hoffner","Cubs (R)","18","0","1","0.71","7","1","0","0","0","2","3","12.2","58","15","9","1","0","4","0","1","2","0","13","sa658274"
"Antonio Senzatela","Rockies (R)","17","5","2","0.72","13","12","0","0","0","0","0","62.2","241","40","10","5","0","14","0","1","3","0","35","15488"
"Sean Doolittle","- - -","25","0","0","0.72","16","0","0","0","1","2","3","25.0","93","8","4","2","0","7","0","3","0","0","48","1581"
"Drew Permison","- - -","23","0","0","0.73","13","0","0","0","5","0","1","12.1","49","10","1","1","0","2","0","1","3","0","10","sa549304"
"Matt Stites","Padres (A)","22","2","0","0.74","42","0","0","0","13","3","1","48.2","175","25","7","4","4","3","0","1","2","1","60","12165"
"Norge Paredes","Cardinals (R)","21","1","2","0.75","17","0","0","0","4","1","2","24.0","99","15","5","2","0","7","1","2","1","0","24","sa603795"
"Chris Hatcher","Marlins (AAA)","27","1","0","0.77","37","0","0","0","11","1","5","47.0","188","33","6","4","1","15","1","2","3","0","45","3299"
"Joseph O'Gara","Marlins (AA)","24","1","1","0.77","2","2","0","0","0","0","0","11.2","48","9","4","1","0","2","0","3","1","0","9","sa502727"
