"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","HLD","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","playerid"
"Robin Jennings","Nationals (AAA)","35","0","0","0.00","2","0","0","0","0","0","0","1.1","6","2","0","0","0","0","0","0","0","0","0","1006397"
"Dane De La Rosa","Brewers (R)","24","0","0","0.00","1","0","0","0","0","0","1","2.0","8","1","0","0","0","1","0","0","2","0","3","10095"
"Kevin Millwood","Rangers (AA)","32","0","0","0.00","1","1","0","0","0","0","0","5.0","17","1","0","0","0","1","0","0","0","0","3","106"
"Desi Relaford","Rangers (AAA)","33","0","0","0.00","1","0","0","0","0","0","0","2.0","8","1","1","0","0","1","0","0","0","0","0","1096"
"Aaron Fultz","- - -","33","0","0","0.00","2","1","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","2","1113"
"Jason Schmidt","Dodgers (A+)","34","0","0","0.00","1","1","0","0","0","0","0","6.0","20","2","0","0","0","1","0","0","0","0","7","1131"
"Jay Witasick","- - -","34","1","0","0.00","8","2","0","0","1","0","0","9.1","35","3","0","0","0","3","0","0","3","0","9","1138"
"Jesus Colome","- - -","29","1","0","0.00","3","1","0","0","0","0","0","4.0","14","2","0","0","0","0","0","0","0","0","4","1198"
"Joe Kennedy","Blue Jays (AAA)","28","0","0","0.00","2","0","0","0","0","0","0","2.2","11","2","0","0","0","1","0","0","0","0","3","1217"
"Pete Walker","Yankees (R)","38","0","0","0.00","4","3","0","0","1","0","0","6.0","26","5","1","0","0","0","0","1","1","0","9","1325"
"Oliver Perez","Mets (R)","25","0","0","0.00","1","1","0","0","0","0","0","4.0","15","2","0","0","0","0","0","1","0","0","7","1514"
"Nate Robertson","Tigers (AA)","29","1","0","0.00","1","1","0","0","0","0","0","6.0","19","0","0","0","0","1","0","0","0","0","6","1620"
"Salomon Torres","- - -","35","0","0","0.00","3","2","0","0","0","0","0","4.1","15","3","0","0","0","0","0","0","0","0","7","1628"
"Steve Colyer","Braves (AAA)","28","0","0","0.00","2","0","0","0","0","0","0","2.0","8","2","0","0","0","0","0","0","0","0","1","1678"
"Todd Wellemeyer","Cardinals (AA)","28","0","0","0.00","1","1","0","0","0","0","0","1.0","7","3","2","0","0","1","0","0","0","0","2","1709"
"Rich Harden","Athletics (AAA)","25","0","0","0.00","1","0","0","0","0","0","1","1.0","4","1","0","0","0","0","0","0","0","0","1","1772"
"Trent Durrington","Indians (AAA)","31","1","0","0.00","2","0","0","0","0","0","0","1.1","7","1","0","0","0","2","0","0","0","0","0","1805"
"Ryan Madson","Phillies (AA)","26","0","0","0.00","2","0","0","0","0","0","0","3.0","11","3","0","0","0","0","0","0","0","0","4","1852"
"Frank Francisco","Rangers (AAA)","27","1","0","0.00","5","0","0","0","2","0","0","6.0","23","0","0","0","0","3","0","1","0","0","14","1933"
"Willie Eyre","Rangers (AAA)","28","1","0","0.00","5","0","0","0","1","0","2","7.1","25","2","0","0","0","1","0","0","0","0","8","2078"
"Josh Labandeira","Marlins (AAA)","28","0","0","0.00","2","0","0","0","0","0","0","2.0","8","1","0","0","0","0","0","1","0","0","2","2191"
"Barry Enright","- - -","21","0","0","0.00","10","0","0","0","2","1","0","15.0","56","8","1","0","0","5","1","0","0","0","17","2412"
"Luis Jimenez","Orioles (AA)","25","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","2602"
"Chris Sampson","Astros (AAA)","29","1","0","0.00","2","0","0","0","0","0","0","3.0","13","3","0","0","0","2","1","0","0","0","0","2651"
"Juan Cruz","Diamondbacks (AAA)","28","0","0","0.00","1","0","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","5","273"
"Scott Rice","- - -","25","0","0","0.00","8","0","0","0","0","0","1","10.0","39","7","0","0","0","4","0","0","1","0","11","2743"
"Zach McClellan","Rockies (AAA)","28","1","0","0.00","3","0","0","0","0","1","0","4.0","14","2","0","0","0","0","0","0","1","0","3","2965"
"Corky Miller","Braves (AAA)","31","0","0","0.00","1","0","0","0","0","0","0","0.0","1","1","0","0","0","0","0","0","0","0","0","342"
"Chris Reitsma","Mariners (AAA)","29","0","0","0.00","2","1","0","0","0","0","0","3.0","10","1","0","0","0","0","0","0","0","0","2","348"
"Henry Owens","Marlins (A+)","28","1","0","0.00","3","0","0","0","0","0","1","3.0","10","1","0","0","0","0","0","0","1","0","5","3520"
"James Russell","- - -","21","0","0","0.00","3","3","0","0","0","0","0","9.0","32","3","0","0","0","4","0","0","0","0","11","4089"
"Brent Butler","Devil Rays (AAA)","29","0","0","0.00","1","0","0","0","0","0","0","1.0","3","1","0","0","0","0","0","0","0","0","1","423"
"Micah Owings","Diamondbacks (AAA)","24","0","0","0.00","1","1","0","0","0","0","0","5.0","18","4","0","0","0","1","0","0","0","0","7","4253"
"Brian Fuentes","- - -","31","0","0","0.00","3","1","0","0","0","0","0","3.0","10","2","0","0","0","0","0","0","0","0","4","429"
"Brandon McCarthy","Rangers (AAA)","23","0","0","0.00","1","1","0","0","0","0","0","4.1","16","3","0","0","0","0","0","0","0","0","6","4662"
"Peter Moylan","Braves (AAA)","28","0","0","0.00","2","0","0","0","1","0","0","2.0","8","0","0","0","0","1","0","0","0","0","3","4891"
"Luke Hughes","Twins (AA)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","4898"
"Fernando Rodney","Tigers (AAA)","30","0","0","0.00","4","0","0","0","0","0","2","3.0","15","4","0","0","0","2","0","0","0","0","4","494"
"Andy Abad","Brewers (AAA)","34","0","0","0.00","1","0","0","0","0","0","0","0.2","3","1","0","0","0","0","0","0","0","0","1","506"
"Ryan Dempster","Cubs (AAA)","30","0","0","0.00","2","1","0","0","0","0","0","2.0","8","1","0","0","0","1","0","0","0","0","4","517"
"Doug Brocail","Padres (A+)","40","0","0","0.00","1","1","0","0","0","0","0","2.0","8","2","0","0","0","0","0","0","0","0","3","551"
"Brad Lidge","Astros (AA)","30","0","0","0.00","1","1","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","563"
"Roberto Hernandez","Dodgers (AAA)","42","0","0","0.00","1","0","0","0","0","0","1","1.0","4","1","0","0","0","0","0","0","0","0","0","605"
"Mike MacDougal","White Sox (AAA)","30","2","0","0.00","8","0","0","0","0","0","1","8.2","35","7","1","0","0","2","0","0","0","0","11","612"
"Ray King","Nationals (AA)","33","0","0","0.00","1","1","0","0","0","0","0","1.1","5","0","0","0","0","1","0","0","0","0","1","693"
"Curt Schilling","Red Sox (AAA)","40","0","0","0.00","3","3","0","0","0","0","0","15.0","52","8","0","0","0","0","0","0","0","0","18","73"
"Michael Martinez","Nationals (A)","24","0","0","0.00","2","0","0","0","0","0","0","1.2","5","0","0","0","0","2","0","0","0","0","0","7358"
"Masumi Kuwata","Pirates (AAA)","39","0","0","0.00","3","0","0","0","0","0","1","4.1","15","3","0","0","0","0","0","0","0","0","3","7782"
"Huston Street","Athletics (AAA)","23","0","0","0.00","1","1","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","2","8258"
"Justin Duchscherer","Athletics (A+)","29","0","0","0.00","1","1","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","910"
"Blake Lalli","Cubs (A)","24","0","0","0.00","6","0","0","0","0","0","0","4.0","13","1","0","0","0","0","0","0","0","0","3","9246"
"Jose Mesa","Tigers (AAA)","41","0","0","0.00","1","1","0","0","0","0","0","2.0","8","2","0","0","0","0","0","0","0","0","1","961"
"Brett Myers","Phillies (A+)","26","0","0","0.00","3","3","0","0","0","0","0","3.1","12","2","0","0","0","1","0","0","0","0","4","962"
"Tomas Perez","Dodgers (AAA)","33","0","0","0.00","1","0","0","0","0","0","0","2.0","10","3","0","0","0","1","0","0","0","0","2","965"
"Gary Cates","Cubs (AA)","25","0","0","0.00","1","0","0","0","0","0","0","3.0","9","0","0","0","0","0","0","0","0","0","2","sa198033"
"Johnny Raburn","Marlins (AA)","28","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa198964"
"Mayo Santana","Diamondbacks (A+)","25","0","0","0.00","1","0","0","0","0","0","0","1.2","9","2","3","0","0","1","0","0","0","0","1","sa199287"
"Aneudi Cuevas","Devil Rays (A-)","25","0","0","0.00","6","0","0","0","0","0","1","6.0","29","5","4","0","0","3","0","2","1","0","3","sa200225"
"Jeffrey Eure","Brewers (AA)","26","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","1","sa200244"
"Wanell Macia","Pirates (A+)","24","0","0","0.00","1","0","0","0","0","0","0","1.0","5","2","0","0","0","0","0","0","0","0","0","sa200449"
"Milver Reyes","Pirates (AA)","24","0","0","0.00","1","0","0","0","0","0","0","0.1","2","1","0","0","0","0","0","0","0","0","0","sa200485"
"Josh Johnson","Devil Rays (AAA)","24","0","0","0.00","2","0","0","0","0","0","0","2.0","10","3","0","0","0","1","0","0","0","0","1","sa200576"
"Corey Ragsdale","Mets (R)","24","1","0","0.00","3","0","0","0","0","0","0","4.0","17","1","0","0","0","3","0","1","2","0","5","sa201326"
"John Schneider","Blue Jays (AA)","27","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa201503"
"Fernando Pacheco","Indians (A)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","sa201530"
"Nathan Panther","- - -","25","0","0","0.00","2","0","0","0","1","0","0","2.2","11","1","0","0","0","3","0","0","0","0","2","sa201601"
"Gerardo Alvarez","Orioles (A+)","27","0","0","0.00","1","0","0","0","0","0","0","2.0","7","2","0","0","0","0","0","0","0","0","1","sa201604"
"Rafael Mendez","Tigers (A+)","23","0","0","0.00","2","0","0","0","0","0","0","1.1","6","0","0","0","0","2","0","0","0","0","2","sa201629"
"Edgar Ahumada","Mexican (AAA)","24","0","0","0.00","1","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","sa202457"
"Cecilio Garibaldi","Mexican (AAA)","29","0","0","0.00","5","0","0","0","0","0","1","6.1","22","2","0","0","0","2","0","1","0","0","0","sa203908"
"Andrew Beattie","Marlins (AAA)","29","0","0","0.00","3","0","0","0","0","0","0","2.2","10","2","0","0","0","0","0","0","0","0","1","sa210413"
"Jason Bowers","Pirates (AA)","29","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa212911"
"Adam Fox","Rangers (AA)","25","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa225731"
"Wade Robinson","Nationals (AA)","26","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa225765"
"Zach Borowiak","Red Sox (AAA)","26","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa225796"
"John Urick","Phillies (A+)","25","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","sa225941"
"Travis Brown","Orioles (AA)","26","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa226026"
"Derek Griffith","Phillies (A+)","24","2","0","0.00","4","0","0","0","0","0","0","7.1","36","1","0","0","0","10","0","2","1","0","10","sa226341"
"Marc Lamacchia","Marlins (R)","25","0","0","0.00","1","0","0","0","0","0","0","1.0","4","0","0","0","0","1","0","0","0","0","0","sa236462"
"Myron Leslie","Athletics (AA)","25","0","0","0.00","1","0","0","0","0","0","0","2.0","9","2","0","0","0","1","0","0","0","0","0","sa253627"
"Derek Bruce","Diamondbacks (A+)","24","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa253816"
"Steve Mortimer","Nationals (AA)","26","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","sa253829"
"Nate Sutton","Angels (A+)","24","0","0","0.00","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","sa254157"
"Ryan Coultas","Mets (A+)","25","1","0","0.00","1","0","0","0","0","0","0","2.0","7","0","0","0","0","1","0","0","0","0","0","sa254354"
"Ryan Leahy","Angels (AA)","25","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa254420"
"Yohan Silva","Braves (A)","22","0","0","0.00","2","0","0","0","0","0","0","0.2","6","1","0","0","0","4","0","0","0","0","0","sa254502"
"Danny Brezeale","Braves (A)","21","0","0","0.00","1","0","0","0","0","0","0","0.2","2","0","0","0","0","0","0","0","0","0","1","sa254576"
"Andrew Lytle","Indians (A)","24","0","0","0.00","1","0","0","0","0","0","0","1.1","5","1","0","0","0","0","0","0","0","0","0","sa290617"
"Michael Thompson","Royals (A)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","1","sa290622"
"Ryan Crew","Brewers (AA)","23","0","0","0.00","3","0","0","0","0","0","0","3.0","13","1","0","0","0","2","0","1","0","0","5","sa291094"
"Marco Albano","- - -","23","0","0","0.00","10","0","0","0","0","0","2","10.0","38","4","0","0","0","3","0","0","0","0","18","sa291702"
"Shane Justis","Dodgers (A+)","24","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa293207"
"Leury Bonilla","Mariners (A)","22","0","0","0.00","2","0","0","0","1","0","0","1.1","4","0","0","0","0","0","0","0","0","1","2","sa293541"
"Doug Morales","Phillies (A)","21","0","0","0.00","1","0","0","0","0","0","0","0.1","2","1","0","0","0","0","0","0","0","0","1","sa293982"
"Luis Segovia","Red Sox (A-)","20","0","0","0.00","1","0","0","0","0","0","0","2.0","8","1","0","0","0","1","0","0","0","0","1","sa294199"
"Toby Gardenhire","Twins (A+)","24","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","sa294214"
"Joe Simokaitis","Cubs (AA)","24","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","sa294513"
"Jorge Reyes","Mets (A)","23","1","0","0.00","1","1","0","0","0","0","0","5.0","23","4","0","0","0","4","0","0","0","1","5","sa294730"
"Adolfo Gonzalez","Dodgers (A)","22","0","0","0.00","1","0","0","0","0","1","0","0.0","1","1","0","0","0","0","0","0","0","0","0","sa295197"
"Jean Alvarez","Nationals (A-)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","0","0","2","sa295210"
"Jon Schemmel","Padres (A)","24","0","0","0.00","2","0","0","0","0","0","0","2.1","9","2","0","0","0","0","0","0","0","0","0","sa295413"
"Robbie Hudson","White Sox (A+)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","6","1","0","0","0","2","0","0","0","0","2","sa295626"
"Randey Dorame","- - -","28","0","0","0.00","2","0","0","0","0","0","0","1.0","7","4","0","0","0","1","0","0","0","0","0","sa3000019"
"Adrian Hernandez","Mexican (AAA)","32","0","0","0.00","1","1","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa3000023"
"Jean Herrera","Tigers (R)","21","0","0","0.00","3","0","0","0","1","0","0","3.0","14","2","0","0","0","2","0","0","0","0","4","sa3000081"
"Jose Zapata","Tigers (R)","21","0","0","0.00","2","0","0","0","0","1","1","1.1","12","1","3","0","0","6","0","0","0","0","1","sa3000082"
"Pablo Hernandez","Yankees (R)","19","0","0","0.00","1","1","0","0","0","0","0","3.2","14","2","0","0","0","2","0","0","0","0","5","sa3000177"
"Antonio Gonzalez","Mexican (AAA)","24","0","0","0.00","1","0","0","0","0","0","0","2.0","9","0","0","0","0","3","0","0","0","0","0","sa3000368"
"Wily Garcia","Cubs (R)","18","0","0","0.00","2","1","0","0","0","0","1","0.2","6","1","0","0","0","1","0","2","0","0","1","sa3000503"
"Sandy Hernandez","Yankees (R)","20","0","0","0.00","1","1","0","0","0","0","0","2.0","6","0","0","0","0","1","0","0","0","0","0","sa3000529"
"Carlos Roa","Phillies (R)","19","0","0","0.00","2","0","0","0","0","0","0","3.0","12","1","0","0","0","1","0","1","1","0","2","sa3000544"
"Julio Severino","Phillies (R)","18","0","0","0.00","2","0","0","0","0","0","0","2.1","11","0","0","0","0","4","0","0","1","0","1","sa3000545"
"Humberto Hodge","Orioles (R)","19","0","0","0.00","2","0","0","0","0","0","0","2.2","10","2","0","0","0","1","0","0","0","0","3","sa3000550"
"Alberto Garcia","Royals (R)","18","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","2","sa3000560"
"Ronald Paez","Pirates (R)","18","0","0","0.00","2","0","0","0","0","0","0","1.2","11","3","3","0","0","3","0","0","0","0","1","sa3000680"
"Plasido Vargas","Pirates (R)","18","0","0","0.00","1","0","0","0","0","0","0","1.0","9","3","6","0","1","2","0","0","2","0","2","sa3000736"
"Felix Zabala","- - -","22","0","0","0.00","4","0","0","0","0","0","0","4.0","15","1","0","0","0","0","0","2","0","0","1","sa324905"
"Joe White","Mariners (A)","21","0","0","0.00","2","0","0","0","0","0","0","2.0","8","3","1","0","0","0","0","0","0","0","0","sa326420"
"Michael Chambers","Red Sox (A)","23","0","0","0.00","2","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa326936"
"Chris Kunda","- - -","22","0","0","0.00","3","0","0","0","0","0","0","3.0","10","2","0","0","0","0","0","0","0","0","1","sa328069"
"Jean Guillen","Phillies (R)","23","0","0","0.00","2","0","0","0","0","0","0","3.0","9","0","0","0","0","0","0","0","0","0","3","sa328922"
"David Kopp","Cardinals (A-)","21","0","1","0.00","2","2","0","0","0","0","0","4.0","19","3","1","0","0","3","0","1","0","0","3","sa388375"
"Luke Wertz","Phillies (A-)","21","1","0","0.00","3","1","0","0","1","0","0","8.0","32","6","0","0","0","2","0","0","0","0","9","sa388972"
"Lee Land","Athletics (A-)","22","2","0","0.00","7","0","0","0","2","0","0","12.1","50","7","0","0","0","6","0","0","2","0","6","sa389192"
"Aaron Reza","Red Sox (A-)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","2","sa389231"
"Matthew Czimskey","Brewers (R)","23","0","0","0.00","3","0","0","0","0","0","0","4.1","20","2","0","0","0","3","0","0","0","0","3","sa389702"
"Tim Alderson","Giants (R)","18","0","0","0.00","3","2","0","0","0","0","1","5.0","19","4","0","0","0","0","0","0","0","0","12","sa389899"
"Garrison Campfield","Indians (A-)","23","1","0","0.00","6","0","0","0","0","0","0","10.2","41","5","0","0","0","3","0","4","0","0","5","sa390174"
"John Mollicone","Devil Rays (R)","21","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","0","sa390236"
"Randy Gress","Braves (R)","22","0","0","0.00","1","0","0","0","0","0","0","0.1","2","1","0","0","0","0","0","0","0","0","0","sa390293"
"Julian Sampson","Phillies (R)","18","0","0","0.00","1","0","0","0","0","0","0","2.0","6","0","0","0","0","0","0","0","0","0","1","sa390656"
"Andrew Hess","Tigers (R)","22","0","0","0.00","3","0","0","0","0","0","0","3.0","11","2","0","0","0","1","0","0","0","0","5","sa390683"
"Bill Moss","Cubs (A-)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","0","0","0","0","sa390698"
"Colin Allen","Orioles (R)","20","0","0","0.00","1","0","0","0","0","0","0","2.0","8","2","1","0","0","1","0","0","0","0","2","sa392132"
"Justin Moore","Orioles (R)","17","1","0","0.00","3","0","0","0","1","0","0","7.0","23","1","0","0","0","0","0","0","0","0","5","sa392179"
"Joseph Cruz","Devil Rays (R)","18","2","0","0.00","3","0","0","0","0","0","0","9.0","35","5","0","0","0","3","0","0","0","0","13","sa392228"
"Derek Schermerhorn","Cubs (A-)","23","0","0","0.00","1","0","0","0","0","0","0","1.0","5","1","0","0","0","1","0","0","0","0","1","sa392837"
"Zach Evangelho","Royals (R)","22","1","0","0.00","1","0","0","0","0","0","0","3.0","10","2","0","0","0","0","0","0","0","0","1","sa392996"
"Nick Lobanov","Twins (R)","18","0","0","0.00","3","0","0","0","0","0","0","3.0","13","4","0","0","0","1","0","0","1","0","2","sa393302"
"Tycen Povey","Dodgers (R)","24","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa393388"
"Kyle Thomas","Yankees (R)","22","0","0","0.00","2","0","0","0","0","0","0","1.1","4","1","0","0","0","0","0","0","0","0","0","sa393421"
"Luis Ortiz","Marlins (R)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","0","0","1","0","0","0","sa393578"
"Ralph Tropiano","Orioles (R)","22","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","1","sa396249"
"Jake Shafer","Yankees (R)","21","0","0","0.00","6","0","0","0","1","0","2","6.1","31","8","2","0","0","1","0","0","1","0","7","sa398095"
"Jameson Maj","Cardinals (A-)","21","0","0","0.00","2","0","0","0","0","0","0","1.1","6","2","0","0","0","0","0","0","0","0","2","sa405017"
"Gernaldo Castillo","Athletics (R)","17","0","0","0.00","1","0","0","0","1","0","0","0.2","2","0","0","0","0","0","0","0","0","0","0","sa502943"
"Nestor Molina","Blue Jays (R)","18","0","0","0.00","1","0","0","0","0","0","0","1.0","3","0","0","0","0","1","0","0","0","0","0","sa503616"
"Wanel Mesa","Nationals (R)","20","0","0","0.00","1","0","0","0","0","0","0","1.0","4","1","0","0","0","0","0","0","0","0","2","sa505585"
"Charlie Mirabal","Dodgers (R)","20","0","0","0.00","2","0","0","0","0","0","0","4.0","15","1","0","0","0","2","0","0","0","0","1","sa506934"
"Gabriel Arias","Phillies (R)","17","2","0","0.00","4","1","0","0","1","1","0","8.0","30","4","1","0","0","1","0","1","0","0","9","sa507276"
"Roberto Macias","Mexican (AAA)","27","0","0","0.00","1","0","0","0","0","0","0","0.1","1","0","0","0","0","0","0","0","0","0","0","sa508231"
"Isidro Izquierdo","Mexican (AAA)","20","0","0","0.00","4","0","0","0","0","0","0","1.2","7","1","0","0","0","1","0","0","0","0","0","sa508709"
"Omar Urquides","Mexican (AAA)","22","1","0","0.00","2","0","0","0","0","0","0","1.1","7","2","2","0","0","1","0","0","0","1","2","sa509416"
"Oscar Lemus","Mexican (AAA)","20","0","0","0.00","1","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","sa509465"
"Misael Valenzuela","Mexican (AAA)","19","0","0","0.00","1","0","0","0","0","0","0","0.0","1","0","0","0","0","1","0","0","0","0","0","sa509644"
"Tim Lincecum","Giants (AAA)","23","4","0","0.29","5","5","0","0","0","0","0","31.0","114","12","1","1","0","11","0","1","1","0","46","5705"
"Kyle Landis","Indians (A-)","21","1","0","0.33","20","0","0","0","6","0","2","27.1","114","17","4","1","1","10","0","3","2","0","37","sa389180"
"Josh Judy","- - -","21","1","2","0.36","13","1","0","0","1","0","2","25.1","105","18","4","1","0","11","1","3","0","0","21","1975"
"Rafael Ceballos","Reds (R)","18","1","1","0.41","12","0","0","0","2","0","2","22.0","90","12","2","1","0","14","0","3","2","0","12","sa455914"
"Ricardo Taveras","Diamondbacks (R)","19","0","1","0.43","5","4","0","0","0","0","0","21.0","86","17","3","1","0","6","0","2","3","0","18","sa455645"
"Brent Leach","Dodgers (A+)","24","0","0","0.45","14","0","0","0","4","0","1","20.0","80","14","2","1","1","11","0","0","1","0","23","4576"
"Kyle Gunderson","Nationals (R)","22","0","1","0.48","14","0","0","0","4","2","0","18.2","74","14","2","1","1","6","0","0","1","0","9","sa447538"
"Neal Musser","Royals (AAA)","26","4","1","0.49","32","0","0","0","8","3","0","55.1","204","32","5","3","1","11","0","3","4","0","47","2727"
"Nick Hill","Mariners (A-)","22","1","3","0.51","18","0","0","0","2","0","3","35.0","141","24","6","2","0","9","2","4","1","0","45","sa390200"
"Eric Wordekemper","- - -","23","2","0","0.56","44","0","0","0","34","2","0","48.0","190","39","5","3","0","11","0","0","1","0","35","sa294707"
"Pedro Pichardo","Angels (R)","18","2","0","0.57","17","0","0","0","8","2","1","31.2","126","20","4","2","0","11","0","4","2","0","25","sa3000497"
"Brandon Villafuerte","- - -","31","1","0","0.66","12","0","0","0","4","0","0","13.2","50","9","2","1","0","1","0","0","1","0","9","1059"
"Rhonny Acosta","Mariners (R)","18","6","3","0.67","12","0","0","0","1","0","2","40.1","161","21","8","3","1","15","1","7","6","0","39","sa3000450"
"Justin Miller","- - -","22","2","1","0.68","18","0","0","0","0","0","2","26.1","110","21","7","2","1","9","1","1","3","0","14","sa394398"
"Luiyi Batista","Orioles (R)","19","3","3","0.72","17","0","0","0","2","2","0","25.0","112","16","8","2","0","15","3","1","2","0","25","sa456001"
"Jose Mieses","Yankees (R)","21","2","0","0.73","8","0","0","0","1","1","0","12.1","43","5","1","1","0","5","0","0","0","0","9","sa3000188"
"Darwin De Leon","Tigers (R)","21","9","0","0.76","13","13","1","1","0","0","0","70.2","267","36","10","6","0","23","0","2","6","1","110","sa455797"
"Edilson Alvarez","Twins (R)","18","5","1","0.78","26","2","0","0","7","3","4","58.0","226","41","10","5","0","11","2","5","2","0","48","sa504005"
"Dane Secott","Royals (R)","22","5","1","0.79","15","1","0","0","0","0","1","34.1","131","20","5","3","0","14","0","1","2","0","31","sa389871"
"Jim Hoey","- - -","24","3","0","0.79","40","0","0","0","16","1","9","45.2","178","28","4","4","1","14","0","2","1","0","69","6007"
"Edwar Ramirez","- - -","26","4","0","0.79","34","0","0","0","7","2","9","56.2","220","26","5","5","1","22","1","4","4","1","102","4830"
"Jon Switzer","Devil Rays (AAA)","27","0","0","0.82","23","0","0","0","1","1","7","33.0","126","26","4","3","0","8","1","1","0","0","23","1786"
"Jered Weaver","Angels (A+)","24","1","0","0.82","2","2","0","0","0","0","0","11.0","41","5","1","1","1","3","0","0","0","0","12","4235"
"Brett Carlin","Indians (A-)","22","0","0","0.82","7","0","0","0","1","0","0","11.0","46","10","2","1","0","5","0","1","0","0","8","sa328477"
"Santo Franco","Tigers (R)","22","0","0","0.83","22","0","0","0","12","0","0","21.2","94","14","2","2","0","17","1","1","5","0","26","sa329128"
"Eric Van Slyke","Royals (R)","23","1","1","0.83","18","0","0","0","9","0","0","21.2","84","14","3","2","0","5","1","0","3","0","29","sa389433"
"Carlos Almanzar","- - -","33","0","0","0.84","7","2","0","0","0","0","0","10.2","40","8","1","1","0","1","0","1","1","0","14","308"
"Abraham Valdez","Mexican (AAA)","21","1","0","0.84","10","0","0","0","0","0","0","10.2","42","10","1","1","1","3","0","0","1","0","1","sa510008"
"Kelvin Herrera","Royals (R)","17","4","1","0.84","11","5","0","0","1","0","0","42.2","170","30","6","4","1","15","1","2","2","0","50","6033"
"Jonathan Figueroa","Dodgers (A)","23","1","0","0.90","5","0","0","0","0","0","0","10.0","48","8","1","1","1","9","0","2","1","0","17","sa201975"
"Victor Duarte","Mariners (R)","20","1","1","0.90","12","0","0","0","3","0","2","20.0","77","13","5","2","0","5","0","2","0","0","24","sa3000175"
"Tyler Davis","- - -","22","3","0","0.91","22","0","0","0","2","1","1","29.2","128","26","11","3","1","8","0","2","2","0","24","sa389734"
"Luis Ayala","- - -","29","0","0","0.93","8","1","0","0","0","0","2","9.2","36","5","1","1","1","3","0","1","0","1","6","1650"
"Brian Finch","Orioles (R)","25","0","0","0.93","7","0","0","0","0","0","1","9.2","34","2","1","1","0","2","0","2","0","0","10","sa225651"
"Danny Rosen","Diamondbacks (A-)","22","0","0","0.93","7","0","0","0","1","1","0","9.2","43","7","3","1","0","5","0","4","0","0","5","sa401994"
